X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y
567.099560	3853.000000	567.099560	3713.000000	567.099560	8489.000000	567.099560	6783.000000	567.099560	6111.000000	567.099560	5789.000000	567.099560	5562.000000	567.099560	5445.000000	567.099560	5208.000000	567.099560	7971.000000	567.099560	5853.000000	567.099560	5275.000000	567.099560	4909.000000	567.099560	7265.000000	567.099560	5718.000000	567.099560	4699.000000	567.099560	5776.000000	567.099560	5133.000000	567.099560	3809.000000	567.099560	3473.000000	567.099560	4829.000000	567.099560	3905.000000	567.099560	8406.000000	567.099560	6417.000000	567.099560	5926.000000
567.819908	3802.000000	567.819908	3680.000000	567.819908	8505.000000	567.819908	6750.000000	567.819908	6111.000000	567.819908	5754.000000	567.819908	5605.000000	567.819908	5260.000000	567.819908	5266.000000	567.819908	7986.000000	567.819908	5848.000000	567.819908	5288.000000	567.819908	5007.000000	567.819908	7376.000000	567.819908	5596.000000	567.819908	4729.000000	567.819908	5847.000000	567.819908	5086.000000	567.819908	3849.000000	567.819908	3544.000000	567.819908	4715.000000	567.819908	3851.000000	567.819908	8279.000000	567.819908	6480.000000	567.819908	5844.000000
568.540193	3762.000000	568.540193	3670.000000	568.540193	8577.000000	568.540193	6659.000000	568.540193	6155.000000	568.540193	5730.000000	568.540193	5531.000000	568.540193	5393.000000	568.540193	5166.000000	568.540193	7881.000000	568.540193	5844.000000	568.540193	5249.000000	568.540193	4894.000000	568.540193	7470.000000	568.540193	5674.000000	568.540193	4687.000000	568.540193	5757.000000	568.540193	5190.000000	568.540193	3826.000000	568.540193	3485.000000	568.540193	4849.000000	568.540193	3845.000000	568.540193	8291.000000	568.540193	6503.000000	568.540193	5910.000000
569.260414	3808.000000	569.260414	3561.000000	569.260414	8510.000000	569.260414	6572.000000	569.260414	6107.000000	569.260414	5817.000000	569.260414	5514.000000	569.260414	5297.000000	569.260414	5035.000000	569.260414	7848.000000	569.260414	5773.000000	569.260414	5298.000000	569.260414	4825.000000	569.260414	7325.000000	569.260414	5527.000000	569.260414	4670.000000	569.260414	5801.000000	569.260414	4984.000000	569.260414	3847.000000	569.260414	3476.000000	569.260414	4638.000000	569.260414	3808.000000	569.260414	8300.000000	569.260414	6430.000000	569.260414	5889.000000
569.980571	3788.000000	569.980571	3613.000000	569.980571	8496.000000	569.980571	6494.000000	569.980571	6011.000000	569.980571	5686.000000	569.980571	5485.000000	569.980571	5223.000000	569.980571	5008.000000	569.980571	7851.000000	569.980571	5786.000000	569.980571	5210.000000	569.980571	4914.000000	569.980571	7383.000000	569.980571	5590.000000	569.980571	4640.000000	569.980571	5718.000000	569.980571	4924.000000	569.980571	3730.000000	569.980571	3471.000000	569.980571	4606.000000	569.980571	3834.000000	569.980571	8227.000000	569.980571	6362.000000	569.980571	5714.000000
570.700664	3724.000000	570.700664	3564.000000	570.700664	8242.000000	570.700664	6546.000000	570.700664	5880.000000	570.700664	5599.000000	570.700664	5401.000000	570.700664	5331.000000	570.700664	4971.000000	570.700664	7838.000000	570.700664	5915.000000	570.700664	5252.000000	570.700664	4935.000000	570.700664	7326.000000	570.700664	5499.000000	570.700664	4622.000000	570.700664	5692.000000	570.700664	4842.000000	570.700664	3791.000000	570.700664	3468.000000	570.700664	4681.000000	570.700664	3794.000000	570.700664	8416.000000	570.700664	6360.000000	570.700664	5827.000000
571.420694	3680.000000	571.420694	3535.000000	571.420694	8489.000000	571.420694	6459.000000	571.420694	5895.000000	571.420694	5769.000000	571.420694	5300.000000	571.420694	5304.000000	571.420694	4960.000000	571.420694	7818.000000	571.420694	5736.000000	571.420694	5212.000000	571.420694	4800.000000	571.420694	7354.000000	571.420694	5497.000000	571.420694	4594.000000	571.420694	5647.000000	571.420694	4861.000000	571.420694	3782.000000	571.420694	3385.000000	571.420694	4698.000000	571.420694	3731.000000	571.420694	8281.000000	571.420694	6206.000000	571.420694	5913.000000
572.140660	3668.000000	572.140660	3483.000000	572.140660	8321.000000	572.140660	6399.000000	572.140660	5963.000000	572.140660	5609.000000	572.140660	5324.000000	572.140660	5195.000000	572.140660	4901.000000	572.140660	7904.000000	572.140660	5708.000000	572.140660	5289.000000	572.140660	4823.000000	572.140660	7387.000000	572.140660	5499.000000	572.140660	4601.000000	572.140660	5579.000000	572.140660	4868.000000	572.140660	3683.000000	572.140660	3388.000000	572.140660	4592.000000	572.140660	3754.000000	572.140660	7913.000000	572.140660	6210.000000	572.140660	5700.000000
572.860562	3626.000000	572.860562	3412.000000	572.860562	8271.000000	572.860562	6386.000000	572.860562	5845.000000	572.860562	5542.000000	572.860562	5373.000000	572.860562	5119.000000	572.860562	4935.000000	572.860562	7741.000000	572.860562	5722.000000	572.860562	5192.000000	572.860562	4799.000000	572.860562	7199.000000	572.860562	5419.000000	572.860562	4605.000000	572.860562	5564.000000	572.860562	4815.000000	572.860562	3762.000000	572.860562	3337.000000	572.860562	4688.000000	572.860562	3682.000000	572.860562	8037.000000	572.860562	6096.000000	572.860562	5676.000000
573.580401	3594.000000	573.580401	3523.000000	573.580401	8278.000000	573.580401	6463.000000	573.580401	5807.000000	573.580401	5440.000000	573.580401	5242.000000	573.580401	5066.000000	573.580401	4929.000000	573.580401	7830.000000	573.580401	5820.000000	573.580401	5222.000000	573.580401	4779.000000	573.580401	7265.000000	573.580401	5477.000000	573.580401	4578.000000	573.580401	5623.000000	573.580401	4829.000000	573.580401	3780.000000	573.580401	3412.000000	573.580401	4508.000000	573.580401	3706.000000	573.580401	8038.000000	573.580401	6187.000000	573.580401	5634.000000
