X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y
577.178638	4318.000000	577.178638	3106.000000	577.178638	5383.000000	577.178638	4165.000000	577.178638	3698.000000	577.178638	3405.000000	577.178638	3220.000000	577.178638	3577.000000	577.178638	2666.000000	577.178638	7652.000000	577.178638	5313.000000	577.178638	4779.000000	577.178638	4393.000000	577.178638	4284.000000	577.178638	4013.000000	577.178638	10973.000000	577.178638	7315.000000	577.178638	6076.000000	577.178638	5851.000000	577.178638	5293.000000	577.178638	6680.000000	577.178638	5492.000000	577.178638	3144.000000	577.178638	2756.000000	577.178638	4903.000000	577.178638	4051.000000
577.898094	4282.000000	577.898094	3129.000000	577.898094	5365.000000	577.898094	4133.000000	577.898094	3696.000000	577.898094	3413.000000	577.898094	3240.000000	577.898094	3482.000000	577.898094	2623.000000	577.898094	7647.000000	577.898094	5363.000000	577.898094	4792.000000	577.898094	4404.000000	577.898094	4288.000000	577.898094	4033.000000	577.898094	11069.000000	577.898094	7157.000000	577.898094	6062.000000	577.898094	5680.000000	577.898094	5221.000000	577.898094	6523.000000	577.898094	5266.000000	577.898094	3200.000000	577.898094	2780.000000	577.898094	4784.000000	577.898094	3993.000000
578.617487	4278.000000	578.617487	3075.000000	578.617487	5360.000000	578.617487	4091.000000	578.617487	3679.000000	578.617487	3233.000000	578.617487	3185.000000	578.617487	3519.000000	578.617487	2625.000000	578.617487	7493.000000	578.617487	5412.000000	578.617487	4802.000000	578.617487	4442.000000	578.617487	4285.000000	578.617487	4089.000000	578.617487	10953.000000	578.617487	7278.000000	578.617487	6028.000000	578.617487	5784.000000	578.617487	5156.000000	578.617487	6682.000000	578.617487	5471.000000	578.617487	3256.000000	578.617487	2778.000000	578.617487	4737.000000	578.617487	3996.000000
579.336816	4243.000000	579.336816	3125.000000	579.336816	5342.000000	579.336816	4080.000000	579.336816	3693.000000	579.336816	3373.000000	579.336816	3186.000000	579.336816	3535.000000	579.336816	2513.000000	579.336816	7702.000000	579.336816	5324.000000	579.336816	4761.000000	579.336816	4471.000000	579.336816	4297.000000	579.336816	4015.000000	579.336816	11020.000000	579.336816	7229.000000	579.336816	6026.000000	579.336816	5581.000000	579.336816	5276.000000	579.336816	6521.000000	579.336816	5308.000000	579.336816	3138.000000	579.336816	2745.000000	579.336816	4738.000000	579.336816	3933.000000
580.056081	4250.000000	580.056081	3022.000000	580.056081	5392.000000	580.056081	3985.000000	580.056081	3603.000000	580.056081	3253.000000	580.056081	3236.000000	580.056081	3445.000000	580.056081	2606.000000	580.056081	7662.000000	580.056081	5234.000000	580.056081	4761.000000	580.056081	4358.000000	580.056081	4168.000000	580.056081	4006.000000	580.056081	10891.000000	580.056081	7208.000000	580.056081	6059.000000	580.056081	5616.000000	580.056081	5197.000000	580.056081	6450.000000	580.056081	5221.000000	580.056081	3077.000000	580.056081	2725.000000	580.056081	4829.000000	580.056081	3904.000000
580.775283	4319.000000	580.775283	3137.000000	580.775283	5283.000000	580.775283	4034.000000	580.775283	3625.000000	580.775283	3341.000000	580.775283	3063.000000	580.775283	3427.000000	580.775283	2574.000000	580.775283	7524.000000	580.775283	5217.000000	580.775283	4718.000000	580.775283	4452.000000	580.775283	4195.000000	580.775283	3946.000000	580.775283	10968.000000	580.775283	7142.000000	580.775283	5854.000000	580.775283	5657.000000	580.775283	5168.000000	580.775283	6572.000000	580.775283	5264.000000	580.775283	3088.000000	580.775283	2716.000000	580.775283	4724.000000	580.775283	3987.000000
581.494421	4144.000000	581.494421	3030.000000	581.494421	5308.000000	581.494421	4035.000000	581.494421	3588.000000	581.494421	3310.000000	581.494421	3156.000000	581.494421	3435.000000	581.494421	2503.000000	581.494421	7480.000000	581.494421	5309.000000	581.494421	4785.000000	581.494421	4357.000000	581.494421	4251.000000	581.494421	3991.000000	581.494421	10881.000000	581.494421	7108.000000	581.494421	5930.000000	581.494421	5677.000000	581.494421	5184.000000	581.494421	6545.000000	581.494421	5260.000000	581.494421	3144.000000	581.494421	2689.000000	581.494421	4788.000000	581.494421	3939.000000
582.213495	4241.000000	582.213495	3043.000000	582.213495	5350.000000	582.213495	4058.000000	582.213495	3607.000000	582.213495	3272.000000	582.213495	3142.000000	582.213495	3362.000000	582.213495	2575.000000	582.213495	7571.000000	582.213495	5288.000000	582.213495	4838.000000	582.213495	4430.000000	582.213495	4145.000000	582.213495	4034.000000	582.213495	10860.000000	582.213495	7054.000000	582.213495	5984.000000	582.213495	5451.000000	582.213495	5144.000000	582.213495	6416.000000	582.213495	5204.000000	582.213495	3104.000000	582.213495	2722.000000	582.213495	4736.000000	582.213495	3840.000000
582.932506	4227.000000	582.932506	3029.000000	582.932506	5197.000000	582.932506	3977.000000	582.932506	3650.000000	582.932506	3346.000000	582.932506	3117.000000	582.932506	3343.000000	582.932506	2503.000000	582.932506	7498.000000	582.932506	5355.000000	582.932506	4632.000000	582.932506	4320.000000	582.932506	4259.000000	582.932506	4015.000000	582.932506	10830.000000	582.932506	7167.000000	582.932506	5867.000000	582.932506	5626.000000	582.932506	5148.000000	582.932506	6298.000000	582.932506	5339.000000	582.932506	3040.000000	582.932506	2706.000000	582.932506	4693.000000	582.932506	3913.000000
583.651453	4113.000000	583.651453	2925.000000	583.651453	5186.000000	583.651453	3881.000000	583.651453	3530.000000	583.651453	3241.000000	583.651453	3088.000000	583.651453	3397.000000	583.651453	2517.000000	583.651453	7523.000000	583.651453	5298.000000	583.651453	4752.000000	583.651453	4344.000000	583.651453	4182.000000	583.651453	4082.000000	583.651453	10878.000000	583.651453	7013.000000	583.651453	5850.000000	583.651453	5600.000000	583.651453	5098.000000	583.651453	6330.000000	583.651453	5088.000000	583.651453	3094.000000	583.651453	2840.000000	583.651453	4605.000000	583.651453	3843.000000
584.370336	4127.000000	584.370336	2991.000000	584.370336	5162.000000	584.370336	3979.000000	584.370336	3494.000000	584.370336	3266.000000	584.370336	3142.000000	584.370336	3378.000000	584.370336	2556.000000	584.370336	7419.000000	584.370336	5223.000000	584.370336	4672.000000	584.370336	4377.000000	584.370336	4145.000000	584.370336	3916.000000	584.370336	10922.000000	584.370336	6982.000000	584.370336	5924.000000	584.370336	5520.000000	584.370336	5127.000000	584.370336	6350.000000	584.370336	5113.000000	584.370336	2962.000000	584.370336	2675.000000	584.370336	4614.000000	584.370336	3761.000000
585.089156	4231.000000	585.089156	3011.000000	585.089156	5222.000000	585.089156	4003.000000	585.089156	3584.000000	585.089156	3230.000000	585.089156	3069.000000	585.089156	3396.000000	585.089156	2476.000000	585.089156	7458.000000	585.089156	5282.000000	585.089156	4715.000000	585.089156	4364.000000	585.089156	4112.000000	585.089156	4019.000000	585.089156	10948.000000	585.089156	7044.000000	585.089156	5807.000000	585.089156	5558.000000	585.089156	5135.000000	585.089156	6371.000000	585.089156	5131.000000	585.089156	3022.000000	585.089156	2720.000000	585.089156	4729.000000	585.089156	3736.000000
585.807912	4241.000000	585.807912	3004.000000	585.807912	5049.000000	585.807912	3932.000000	585.807912	3520.000000	585.807912	3336.000000	585.807912	3059.000000	585.807912	3499.000000	585.807912	2440.000000	585.807912	7531.000000	585.807912	5256.000000	585.807912	4599.000000	585.807912	4360.000000	585.807912	4183.000000	585.807912	3956.000000	585.807912	10910.000000	585.807912	6894.000000	585.807912	5840.000000	585.807912	5385.000000	585.807912	5057.000000	585.807912	6423.000000	585.807912	5044.000000	585.807912	3139.000000	585.807912	2676.000000	585.807912	4738.000000	585.807912	3835.000000
586.526605	4129.000000	586.526605	2978.000000	586.526605	5242.000000	586.526605	3976.000000	586.526605	3579.000000	586.526605	3334.000000	586.526605	3054.000000	586.526605	3351.000000	586.526605	2532.000000	586.526605	7458.000000	586.526605	5239.000000	586.526605	4699.000000	586.526605	4356.000000	586.526605	4169.000000	586.526605	3993.000000	586.526605	10695.000000	586.526605	7046.000000	586.526605	5911.000000	586.526605	5519.000000	586.526605	5177.000000	586.526605	6332.000000	586.526605	5164.000000	586.526605	3030.000000	586.526605	2650.000000	586.526605	4657.000000	586.526605	3832.000000
587.245234	4142.000000	587.245234	3016.000000	587.245234	5280.000000	587.245234	3922.000000	587.245234	3547.000000	587.245234	3271.000000	587.245234	3095.000000	587.245234	3296.000000	587.245234	2516.000000	587.245234	7443.000000	587.245234	5220.000000	587.245234	4758.000000	587.245234	4387.000000	587.245234	4083.000000	587.245234	3959.000000	587.245234	10766.000000	587.245234	7052.000000	587.245234	5833.000000	587.245234	5358.000000	587.245234	5073.000000	587.245234	6290.000000	587.245234	5016.000000	587.245234	2974.000000	587.245234	2632.000000	587.245234	4655.000000	587.245234	3859.000000
587.963800	4192.000000	587.963800	2908.000000	587.963800	5192.000000	587.963800	3842.000000	587.963800	3541.000000	587.963800	3288.000000	587.963800	3087.000000	587.963800	3378.000000	587.963800	2527.000000	587.963800	7552.000000	587.963800	5267.000000	587.963800	4690.000000	587.963800	4362.000000	587.963800	4103.000000	587.963800	3979.000000	587.963800	10726.000000	587.963800	6871.000000	587.963800	5669.000000	587.963800	5396.000000	587.963800	5089.000000	587.963800	6327.000000	587.963800	5014.000000	587.963800	2969.000000	587.963800	2628.000000	587.963800	4630.000000	587.963800	3774.000000
