X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y
574.300176	3904.000000	574.300176	3870.000000	574.300176	5121.000000	574.300176	4913.000000	574.300176	4752.000000	574.300176	4261.000000	574.300176	4012.000000	574.300176	10158.000000	574.300176	7198.000000	574.300176	6180.000000	574.300176	5826.000000	574.300176	4855.000000	574.300176	4048.000000	574.300176	3707.000000	574.300176	3557.000000	574.300176	4694.000000	574.300176	3964.000000	574.300176	3250.000000	574.300176	2883.000000	574.300176	6403.000000	574.300176	5504.000000	574.300176	5138.000000
575.019887	3849.000000	575.019887	3766.000000	575.019887	5233.000000	575.019887	4829.000000	575.019887	4755.000000	575.019887	4165.000000	575.019887	3919.000000	575.019887	10095.000000	575.019887	7091.000000	575.019887	6197.000000	575.019887	5723.000000	575.019887	4878.000000	575.019887	4039.000000	575.019887	3680.000000	575.019887	3505.000000	575.019887	4670.000000	575.019887	3810.000000	575.019887	3206.000000	575.019887	2860.000000	575.019887	6330.000000	575.019887	5472.000000	575.019887	5160.000000
575.739534	3819.000000	575.739534	3857.000000	575.739534	5043.000000	575.739534	4753.000000	575.739534	4690.000000	575.739534	4131.000000	575.739534	3965.000000	575.739534	10348.000000	575.739534	7160.000000	575.739534	6128.000000	575.739534	5764.000000	575.739534	4966.000000	575.739534	4040.000000	575.739534	3702.000000	575.739534	3512.000000	575.739534	4630.000000	575.739534	3746.000000	575.739534	3211.000000	575.739534	2918.000000	575.739534	6256.000000	575.739534	5418.000000	575.739534	5046.000000
576.459118	3798.000000	576.459118	3794.000000	576.459118	5140.000000	576.459118	4692.000000	576.459118	4776.000000	576.459118	4155.000000	576.459118	3950.000000	576.459118	10182.000000	576.459118	7105.000000	576.459118	6094.000000	576.459118	5753.000000	576.459118	4826.000000	576.459118	3932.000000	576.459118	3651.000000	576.459118	3484.000000	576.459118	4526.000000	576.459118	3840.000000	576.459118	3204.000000	576.459118	2812.000000	576.459118	6261.000000	576.459118	5468.000000	576.459118	5040.000000
577.178638	3719.000000	577.178638	3762.000000	577.178638	5041.000000	577.178638	4709.000000	577.178638	4657.000000	577.178638	4018.000000	577.178638	3936.000000	577.178638	10198.000000	577.178638	7098.000000	577.178638	6218.000000	577.178638	5694.000000	577.178638	4748.000000	577.178638	3988.000000	577.178638	3648.000000	577.178638	3520.000000	577.178638	4584.000000	577.178638	3864.000000	577.178638	3133.000000	577.178638	2829.000000	577.178638	6308.000000	577.178638	5435.000000	577.178638	5076.000000
577.898094	3811.000000	577.898094	3816.000000	577.898094	5078.000000	577.898094	4632.000000	577.898094	4685.000000	577.898094	4139.000000	577.898094	3846.000000	577.898094	10052.000000	577.898094	7081.000000	577.898094	6138.000000	577.898094	5670.000000	577.898094	4980.000000	577.898094	4057.000000	577.898094	3727.000000	577.898094	3552.000000	577.898094	4558.000000	577.898094	3886.000000	577.898094	3093.000000	577.898094	2806.000000	577.898094	6309.000000	577.898094	5287.000000	577.898094	4922.000000
578.617487	3749.000000	578.617487	3674.000000	578.617487	4968.000000	578.617487	4598.000000	578.617487	4689.000000	578.617487	3987.000000	578.617487	3884.000000	578.617487	10204.000000	578.617487	7117.000000	578.617487	6125.000000	578.617487	5698.000000	578.617487	4830.000000	578.617487	3964.000000	578.617487	3639.000000	578.617487	3486.000000	578.617487	4477.000000	578.617487	3806.000000	578.617487	3115.000000	578.617487	2771.000000	578.617487	6211.000000	578.617487	5293.000000	578.617487	5073.000000
579.336816	3630.000000	579.336816	3813.000000	579.336816	4851.000000	579.336816	4676.000000	579.336816	4593.000000	579.336816	4042.000000	579.336816	3932.000000	579.336816	10153.000000	579.336816	7044.000000	579.336816	6123.000000	579.336816	5541.000000	579.336816	4712.000000	579.336816	3904.000000	579.336816	3624.000000	579.336816	3445.000000	579.336816	4586.000000	579.336816	3842.000000	579.336816	3037.000000	579.336816	2771.000000	579.336816	6154.000000	579.336816	5253.000000	579.336816	4950.000000
580.056081	3638.000000	580.056081	3740.000000	580.056081	4910.000000	580.056081	4673.000000	580.056081	4538.000000	580.056081	3928.000000	580.056081	3775.000000	580.056081	10031.000000	580.056081	7076.000000	580.056081	6087.000000	580.056081	5672.000000	580.056081	4831.000000	580.056081	3924.000000	580.056081	3577.000000	580.056081	3496.000000	580.056081	4512.000000	580.056081	3649.000000	580.056081	3164.000000	580.056081	2765.000000	580.056081	6143.000000	580.056081	5354.000000	580.056081	4846.000000
580.775283	3614.000000	580.775283	3674.000000	580.775283	4866.000000	580.775283	4530.000000	580.775283	4589.000000	580.775283	3982.000000	580.775283	3891.000000	580.775283	10001.000000	580.775283	7031.000000	580.775283	6034.000000	580.775283	5692.000000	580.775283	4737.000000	580.775283	3983.000000	580.775283	3548.000000	580.775283	3521.000000	580.775283	4365.000000	580.775283	3759.000000	580.775283	3175.000000	580.775283	2776.000000	580.775283	6175.000000	580.775283	5298.000000	580.775283	4826.000000
581.494421	3702.000000	581.494421	3644.000000	581.494421	4894.000000	581.494421	4558.000000	581.494421	4519.000000	581.494421	4008.000000	581.494421	3736.000000	581.494421	10019.000000	581.494421	7075.000000	581.494421	6057.000000	581.494421	5495.000000	581.494421	4780.000000	581.494421	4013.000000	581.494421	3678.000000	581.494421	3409.000000	581.494421	4401.000000	581.494421	3750.000000	581.494421	3098.000000	581.494421	2703.000000	581.494421	6209.000000	581.494421	5188.000000	581.494421	4938.000000
582.213495	3620.000000	582.213495	3681.000000	582.213495	4856.000000	582.213495	4564.000000	582.213495	4620.000000	582.213495	3950.000000	582.213495	3739.000000	582.213495	9950.000000	582.213495	6985.000000	582.213495	6112.000000	582.213495	5441.000000	582.213495	4820.000000	582.213495	3977.000000	582.213495	3633.000000	582.213495	3470.000000	582.213495	4483.000000	582.213495	3648.000000	582.213495	3135.000000	582.213495	2748.000000	582.213495	5956.000000	582.213495	5083.000000	582.213495	4907.000000
582.932506	3649.000000	582.932506	3618.000000	582.932506	4840.000000	582.932506	4553.000000	582.932506	4540.000000	582.932506	4039.000000	582.932506	3706.000000	582.932506	9914.000000	582.932506	6977.000000	582.932506	6027.000000	582.932506	5598.000000	582.932506	4759.000000	582.932506	3967.000000	582.932506	3627.000000	582.932506	3416.000000	582.932506	4433.000000	582.932506	3721.000000	582.932506	3098.000000	582.932506	2756.000000	582.932506	6143.000000	582.932506	5090.000000	582.932506	4881.000000
583.651453	3625.000000	583.651453	3628.000000	583.651453	4748.000000	583.651453	4495.000000	583.651453	4527.000000	583.651453	3866.000000	583.651453	3823.000000	583.651453	9929.000000	583.651453	6996.000000	583.651453	6039.000000	583.651453	5581.000000	583.651453	4774.000000	583.651453	3956.000000	583.651453	3646.000000	583.651453	3440.000000	583.651453	4388.000000	583.651453	3641.000000	583.651453	3032.000000	583.651453	2726.000000	583.651453	6035.000000	583.651453	5217.000000	583.651453	4781.000000
584.370336	3621.000000	584.370336	3579.000000	584.370336	4727.000000	584.370336	4488.000000	584.370336	4501.000000	584.370336	3860.000000	584.370336	3743.000000	584.370336	10007.000000	584.370336	6900.000000	584.370336	5899.000000	584.370336	5414.000000	584.370336	4788.000000	584.370336	3985.000000	584.370336	3595.000000	584.370336	3421.000000	584.370336	4381.000000	584.370336	3580.000000	584.370336	3010.000000	584.370336	2724.000000	584.370336	5958.000000	584.370336	5089.000000	584.370336	4744.000000
585.089156	3583.000000	585.089156	3498.000000	585.089156	4763.000000	585.089156	4551.000000	585.089156	4542.000000	585.089156	3888.000000	585.089156	3671.000000	585.089156	9968.000000	585.089156	6925.000000	585.089156	5981.000000	585.089156	5469.000000	585.089156	4841.000000	585.089156	3871.000000	585.089156	3483.000000	585.089156	3403.000000	585.089156	4447.000000	585.089156	3681.000000	585.089156	3046.000000	585.089156	2715.000000	585.089156	6103.000000	585.089156	5095.000000	585.089156	4836.000000
585.807912	3586.000000	585.807912	3552.000000	585.807912	4827.000000	585.807912	4520.000000	585.807912	4433.000000	585.807912	3923.000000	585.807912	3701.000000	585.807912	9936.000000	585.807912	6928.000000	585.807912	5808.000000	585.807912	5512.000000	585.807912	4740.000000	585.807912	3950.000000	585.807912	3554.000000	585.807912	3336.000000	585.807912	4427.000000	585.807912	3628.000000	585.807912	3036.000000	585.807912	2731.000000	585.807912	6007.000000	585.807912	5155.000000	585.807912	4793.000000
586.526605	3561.000000	586.526605	3558.000000	586.526605	4801.000000	586.526605	4385.000000	586.526605	4416.000000	586.526605	3859.000000	586.526605	3746.000000	586.526605	9880.000000	586.526605	6955.000000	586.526605	5899.000000	586.526605	5465.000000	586.526605	4719.000000	586.526605	3843.000000	586.526605	3599.000000	586.526605	3378.000000	586.526605	4349.000000	586.526605	3636.000000	586.526605	3093.000000	586.526605	2657.000000	586.526605	5998.000000	586.526605	5065.000000	586.526605	4819.000000
587.245234	3668.000000	587.245234	3620.000000	587.245234	4739.000000	587.245234	4425.000000	587.245234	4442.000000	587.245234	3816.000000	587.245234	3647.000000	587.245234	9854.000000	587.245234	6924.000000	587.245234	5931.000000	587.245234	5381.000000	587.245234	4696.000000	587.245234	3830.000000	587.245234	3512.000000	587.245234	3395.000000	587.245234	4389.000000	587.245234	3650.000000	587.245234	3066.000000	587.245234	2681.000000	587.245234	6016.000000	587.245234	5148.000000	587.245234	4782.000000
587.963800	3566.000000	587.963800	3454.000000	587.963800	4711.000000	587.963800	4494.000000	587.963800	4503.000000	587.963800	3777.000000	587.963800	3650.000000	587.963800	9963.000000	587.963800	6991.000000	587.963800	5957.000000	587.963800	5549.000000	587.963800	4696.000000	587.963800	3943.000000	587.963800	3525.000000	587.963800	3365.000000	587.963800	4360.000000	587.963800	3649.000000	587.963800	3031.000000	587.963800	2700.000000	587.963800	6060.000000	587.963800	5066.000000	587.963800	4794.000000
588.682301	3556.000000	588.682301	3502.000000	588.682301	4791.000000	588.682301	4374.000000	588.682301	4434.000000	588.682301	3785.000000	588.682301	3639.000000	588.682301	9932.000000	588.682301	6809.000000	588.682301	5943.000000	588.682301	5484.000000	588.682301	4673.000000	588.682301	3865.000000	588.682301	3619.000000	588.682301	3446.000000	588.682301	4419.000000	588.682301	3616.000000	588.682301	3050.000000	588.682301	2710.000000	588.682301	5996.000000	588.682301	5070.000000	588.682301	4647.000000
589.400740	3498.000000	589.400740	3586.000000	589.400740	4663.000000	589.400740	4439.000000	589.400740	4403.000000	589.400740	3794.000000	589.400740	3664.000000	589.400740	9976.000000	589.400740	6902.000000	589.400740	5893.000000	589.400740	5411.000000	589.400740	4771.000000	589.400740	3901.000000	589.400740	3460.000000	589.400740	3410.000000	589.400740	4350.000000	589.400740	3616.000000	589.400740	3014.000000	589.400740	2692.000000	589.400740	6001.000000	589.400740	4932.000000	589.400740	4693.000000
590.119115	3519.000000	590.119115	3475.000000	590.119115	4728.000000	590.119115	4352.000000	590.119115	4417.000000	590.119115	3805.000000	590.119115	3665.000000	590.119115	10084.000000	590.119115	6910.000000	590.119115	5857.000000	590.119115	5410.000000	590.119115	4658.000000	590.119115	3862.000000	590.119115	3609.000000	590.119115	3411.000000	590.119115	4379.000000	590.119115	3698.000000	590.119115	3065.000000	590.119115	2669.000000	590.119115	5966.000000	590.119115	4890.000000	590.119115	4685.000000
590.837426	3507.000000	590.837426	3431.000000	590.837426	4769.000000	590.837426	4420.000000	590.837426	4338.000000	590.837426	3735.000000	590.837426	3643.000000	590.837426	9995.000000	590.837426	6876.000000	590.837426	5847.000000	590.837426	5412.000000	590.837426	4758.000000	590.837426	3883.000000	590.837426	3454.000000	590.837426	3454.000000	590.837426	4318.000000	590.837426	3607.000000	590.837426	3061.000000	590.837426	2706.000000	590.837426	6059.000000	590.837426	5018.000000	590.837426	4715.000000
591.555673	3547.000000	591.555673	3537.000000	591.555673	4748.000000	591.555673	4426.000000	591.555673	4303.000000	591.555673	3877.000000	591.555673	3551.000000	591.555673	9831.000000	591.555673	6931.000000	591.555673	6033.000000	591.555673	5432.000000	591.555673	4761.000000	591.555673	3963.000000	591.555673	3583.000000	591.555673	3348.000000	591.555673	4292.000000	591.555673	3551.000000	591.555673	2994.000000	591.555673	2688.000000	591.555673	5947.000000	591.555673	4969.000000	591.555673	4696.000000
592.273857	3496.000000	592.273857	3414.000000	592.273857	4583.000000	592.273857	4425.000000	592.273857	4358.000000	592.273857	3892.000000	592.273857	3719.000000	592.273857	9853.000000	592.273857	6836.000000	592.273857	5917.000000	592.273857	5467.000000	592.273857	4681.000000	592.273857	3836.000000	592.273857	3472.000000	592.273857	3399.000000	592.273857	4181.000000	592.273857	3604.000000	592.273857	3015.000000	592.273857	2562.000000	592.273857	5973.000000	592.273857	4877.000000	592.273857	4730.000000
592.991978	3576.000000	592.991978	3616.000000	592.991978	4658.000000	592.991978	4304.000000	592.991978	4312.000000	592.991978	3780.000000	592.991978	3678.000000	592.991978	9938.000000	592.991978	6878.000000	592.991978	5912.000000	592.991978	5481.000000	592.991978	4657.000000	592.991978	3825.000000	592.991978	3542.000000	592.991978	3441.000000	592.991978	4340.000000	592.991978	3619.000000	592.991978	2848.000000	592.991978	2622.000000	592.991978	5934.000000	592.991978	5022.000000	592.991978	4744.000000
593.710035	3525.000000	593.710035	3453.000000	593.710035	4756.000000	593.710035	4313.000000	593.710035	4309.000000	593.710035	3781.000000	593.710035	3764.000000	593.710035	10096.000000	593.710035	6905.000000	593.710035	5919.000000	593.710035	5472.000000	593.710035	4757.000000	593.710035	3939.000000	593.710035	3659.000000	593.710035	3394.000000	593.710035	4278.000000	593.710035	3530.000000	593.710035	2954.000000	593.710035	2691.000000	593.710035	5994.000000	593.710035	4989.000000	593.710035	4631.000000
594.428028	3463.000000	594.428028	3515.000000	594.428028	4659.000000	594.428028	4299.000000	594.428028	4248.000000	594.428028	3855.000000	594.428028	3682.000000	594.428028	9866.000000	594.428028	7010.000000	594.428028	5958.000000	594.428028	5475.000000	594.428028	4654.000000	594.428028	3816.000000	594.428028	3542.000000	594.428028	3371.000000	594.428028	4331.000000	594.428028	3554.000000	594.428028	3047.000000	594.428028	2605.000000	594.428028	5921.000000	594.428028	4952.000000	594.428028	4684.000000
595.145958	3584.000000	595.145958	3430.000000	595.145958	7075.000000	595.145958	4224.000000	595.145958	4340.000000	595.145958	3793.000000	595.145958	3694.000000	595.145958	9772.000000	595.145958	6913.000000	595.145958	5866.000000	595.145958	5509.000000	595.145958	4816.000000	595.145958	3999.000000	595.145958	3563.000000	595.145958	3336.000000	595.145958	4404.000000	595.145958	3671.000000	595.145958	3000.000000	595.145958	2653.000000	595.145958	5971.000000	595.145958	5009.000000	595.145958	4636.000000
595.863824	3511.000000	595.863824	3515.000000	595.863824	4641.000000	595.863824	4270.000000	595.863824	4391.000000	595.863824	3861.000000	595.863824	3638.000000	595.863824	10056.000000	595.863824	6923.000000	595.863824	5984.000000	595.863824	5441.000000	595.863824	4705.000000	595.863824	3912.000000	595.863824	3565.000000	595.863824	3492.000000	595.863824	4271.000000	595.863824	3595.000000	595.863824	3044.000000	595.863824	2632.000000	595.863824	6010.000000	595.863824	5085.000000	595.863824	4711.000000
596.581627	3510.000000	596.581627	3426.000000	596.581627	4738.000000	596.581627	4359.000000	596.581627	4387.000000	596.581627	3770.000000	596.581627	3675.000000	596.581627	9969.000000	596.581627	7012.000000	596.581627	6011.000000	596.581627	5533.000000	596.581627	4811.000000	596.581627	3873.000000	596.581627	3540.000000	596.581627	3533.000000	596.581627	4340.000000	596.581627	3519.000000	596.581627	2989.000000	596.581627	2645.000000	596.581627	6034.000000	596.581627	4996.000000	596.581627	4703.000000
597.299367	3553.000000	597.299367	3459.000000	597.299367	4761.000000	597.299367	4312.000000	597.299367	4363.000000	597.299367	3823.000000	597.299367	3679.000000	597.299367	9972.000000	597.299367	6975.000000	597.299367	5984.000000	597.299367	5388.000000	597.299367	4687.000000	597.299367	3925.000000	597.299367	3606.000000	597.299367	3491.000000	597.299367	4345.000000	597.299367	3605.000000	597.299367	3008.000000	597.299367	2646.000000	597.299367	5901.000000	597.299367	5055.000000	597.299367	4772.000000
598.017042	3512.000000	598.017042	3502.000000	598.017042	4717.000000	598.017042	4239.000000	598.017042	4432.000000	598.017042	3798.000000	598.017042	3726.000000	598.017042	9991.000000	598.017042	6947.000000	598.017042	6113.000000	598.017042	5606.000000	598.017042	4757.000000	598.017042	3962.000000	598.017042	3630.000000	598.017042	3374.000000	598.017042	4329.000000	598.017042	3694.000000	598.017042	3031.000000	598.017042	2634.000000	598.017042	6017.000000	598.017042	5020.000000	598.017042	4752.000000
598.734655	3539.000000	598.734655	3434.000000	598.734655	4725.000000	598.734655	4332.000000	598.734655	4502.000000	598.734655	3812.000000	598.734655	3609.000000	598.734655	10039.000000	598.734655	7029.000000	598.734655	6111.000000	598.734655	5510.000000	598.734655	4830.000000	598.734655	3902.000000	598.734655	3622.000000	598.734655	3476.000000	598.734655	4344.000000	598.734655	3691.000000	598.734655	3036.000000	598.734655	2694.000000	598.734655	5983.000000	598.734655	5107.000000	598.734655	4826.000000
599.452204	3520.000000	599.452204	3500.000000	599.452204	4641.000000	599.452204	4341.000000	599.452204	4472.000000	599.452204	3848.000000	599.452204	3737.000000	599.452204	10102.000000	599.452204	7076.000000	599.452204	6138.000000	599.452204	5586.000000	599.452204	4791.000000	599.452204	4028.000000	599.452204	3668.000000	599.452204	3465.000000	599.452204	4379.000000	599.452204	3658.000000	599.452204	2982.000000	599.452204	2687.000000	599.452204	5895.000000	599.452204	5109.000000	599.452204	4713.000000
