X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y
574.300176	3107.000000	574.300176	4445.000000	574.300176	15286.000000	574.300176	11047.000000	574.300176	11747.000000	574.300176	8924.000000	574.300176	9274.000000	574.300176	10787.000000	574.300176	9255.000000	574.300176	16963.000000	574.300176	13486.000000	574.300176	6158.000000	574.300176	5298.000000	574.300176	4274.000000	574.300176	9527.000000	574.300176	6260.000000	574.300176	5909.000000	574.300176	8227.000000
575.019887	3113.000000	575.019887	4449.000000	575.019887	15432.000000	575.019887	11092.000000	575.019887	11795.000000	575.019887	8966.000000	575.019887	9201.000000	575.019887	10862.000000	575.019887	9126.000000	575.019887	16777.000000	575.019887	13532.000000	575.019887	6110.000000	575.019887	5331.000000	575.019887	4190.000000	575.019887	9344.000000	575.019887	6285.000000	575.019887	5860.000000	575.019887	8363.000000
575.739534	3083.000000	575.739534	4440.000000	575.739534	15341.000000	575.739534	11036.000000	575.739534	11548.000000	575.739534	8970.000000	575.739534	9132.000000	575.739534	10749.000000	575.739534	9164.000000	575.739534	17175.000000	575.739534	13466.000000	575.739534	6112.000000	575.739534	5373.000000	575.739534	4176.000000	575.739534	9613.000000	575.739534	6346.000000	575.739534	5882.000000	575.739534	8334.000000
576.459118	3157.000000	576.459118	4516.000000	576.459118	15324.000000	576.459118	11088.000000	576.459118	11723.000000	576.459118	9029.000000	576.459118	9323.000000	576.459118	10677.000000	576.459118	9161.000000	576.459118	16880.000000	576.459118	13592.000000	576.459118	6223.000000	576.459118	5348.000000	576.459118	4211.000000	576.459118	9390.000000	576.459118	6277.000000	576.459118	5765.000000	576.459118	8303.000000
577.178638	3064.000000	577.178638	4368.000000	577.178638	15285.000000	577.178638	11080.000000	577.178638	11677.000000	577.178638	9099.000000	577.178638	9268.000000	577.178638	10676.000000	577.178638	9237.000000	577.178638	16978.000000	577.178638	13544.000000	577.178638	6213.000000	577.178638	5372.000000	577.178638	4179.000000	577.178638	9461.000000	577.178638	6237.000000	577.178638	5842.000000	577.178638	8348.000000
577.898094	3046.000000	577.898094	4391.000000	577.898094	15405.000000	577.898094	11233.000000	577.898094	11500.000000	577.898094	8906.000000	577.898094	9087.000000	577.898094	10652.000000	577.898094	9022.000000	577.898094	16917.000000	577.898094	13478.000000	577.898094	6109.000000	577.898094	5305.000000	577.898094	4264.000000	577.898094	9442.000000	577.898094	6321.000000	577.898094	5834.000000	577.898094	8226.000000
578.617487	2998.000000	578.617487	4392.000000	578.617487	15234.000000	578.617487	11023.000000	578.617487	11612.000000	578.617487	8904.000000	578.617487	9225.000000	578.617487	10573.000000	578.617487	9114.000000	578.617487	16846.000000	578.617487	13467.000000	578.617487	6187.000000	578.617487	5322.000000	578.617487	4084.000000	578.617487	9243.000000	578.617487	6364.000000	578.617487	5713.000000	578.617487	8263.000000
579.336816	3052.000000	579.336816	4366.000000	579.336816	15330.000000	579.336816	11032.000000	579.336816	11613.000000	579.336816	8836.000000	579.336816	9216.000000	579.336816	10678.000000	579.336816	9202.000000	579.336816	16863.000000	579.336816	13319.000000	579.336816	6099.000000	579.336816	5254.000000	579.336816	4183.000000	579.336816	9403.000000	579.336816	6205.000000	579.336816	5866.000000	579.336816	8183.000000
580.056081	3020.000000	580.056081	4305.000000	580.056081	15141.000000	580.056081	11091.000000	580.056081	11724.000000	580.056081	8907.000000	580.056081	9189.000000	580.056081	10600.000000	580.056081	9060.000000	580.056081	16755.000000	580.056081	13498.000000	580.056081	6088.000000	580.056081	5233.000000	580.056081	4250.000000	580.056081	9503.000000	580.056081	6184.000000	580.056081	5833.000000	580.056081	8260.000000
580.775283	3014.000000	580.775283	4322.000000	580.775283	15239.000000	580.775283	11049.000000	580.775283	11594.000000	580.775283	8772.000000	580.775283	9189.000000	580.775283	10662.000000	580.775283	9004.000000	580.775283	16850.000000	580.775283	13251.000000	580.775283	6126.000000	580.775283	5358.000000	580.775283	4147.000000	580.775283	9383.000000	580.775283	6178.000000	580.775283	5949.000000	580.775283	8200.000000
581.494421	2945.000000	581.494421	4382.000000	581.494421	15231.000000	581.494421	11122.000000	581.494421	11485.000000	581.494421	8709.000000	581.494421	9170.000000	581.494421	10588.000000	581.494421	9017.000000	581.494421	16748.000000	581.494421	13618.000000	581.494421	6052.000000	581.494421	5225.000000	581.494421	4069.000000	581.494421	9296.000000	581.494421	6279.000000	581.494421	5747.000000	581.494421	8139.000000
582.213495	3076.000000	582.213495	4305.000000	582.213495	15283.000000	582.213495	11167.000000	582.213495	11479.000000	582.213495	8915.000000	582.213495	9089.000000	582.213495	10474.000000	582.213495	8976.000000	582.213495	16706.000000	582.213495	13462.000000	582.213495	6096.000000	582.213495	5294.000000	582.213495	4058.000000	582.213495	9477.000000	582.213495	6144.000000	582.213495	5781.000000	582.213495	8234.000000
582.932506	2935.000000	582.932506	4277.000000	582.932506	15228.000000	582.932506	11007.000000	582.932506	11656.000000	582.932506	8808.000000	582.932506	9105.000000	582.932506	10628.000000	582.932506	8909.000000	582.932506	16475.000000	582.932506	13471.000000	582.932506	6137.000000	582.932506	5373.000000	582.932506	4104.000000	582.932506	9461.000000	582.932506	6236.000000	582.932506	5773.000000	582.932506	8246.000000
583.651453	2954.000000	583.651453	4204.000000	583.651453	15261.000000	583.651453	11019.000000	583.651453	11406.000000	583.651453	8688.000000	583.651453	9144.000000	583.651453	10520.000000	583.651453	8956.000000	583.651453	16574.000000	583.651453	13533.000000	583.651453	6233.000000	583.651453	5391.000000	583.651453	4079.000000	583.651453	9435.000000	583.651453	6184.000000	583.651453	5770.000000	583.651453	8073.000000
584.370336	2939.000000	584.370336	4237.000000	584.370336	15198.000000	584.370336	11243.000000	584.370336	11625.000000	584.370336	8794.000000	584.370336	9134.000000	584.370336	10635.000000	584.370336	9017.000000	584.370336	16641.000000	584.370336	13385.000000	584.370336	6010.000000	584.370336	5244.000000	584.370336	4095.000000	584.370336	9442.000000	584.370336	6210.000000	584.370336	5818.000000	584.370336	8131.000000
585.089156	2990.000000	585.089156	4253.000000	585.089156	15114.000000	585.089156	11089.000000	585.089156	11491.000000	585.089156	8757.000000	585.089156	9094.000000	585.089156	10586.000000	585.089156	8993.000000	585.089156	16822.000000	585.089156	13406.000000	585.089156	6169.000000	585.089156	5248.000000	585.089156	4082.000000	585.089156	9428.000000	585.089156	6130.000000	585.089156	5766.000000	585.089156	8232.000000
585.807912	2853.000000	585.807912	4199.000000	585.807912	15078.000000	585.807912	10986.000000	585.807912	11601.000000	585.807912	8676.000000	585.807912	9196.000000	585.807912	10599.000000	585.807912	8861.000000	585.807912	16871.000000	585.807912	13411.000000	585.807912	6182.000000	585.807912	5284.000000	585.807912	4106.000000	585.807912	9457.000000	585.807912	6219.000000	585.807912	5858.000000	585.807912	8181.000000
586.526605	2915.000000	586.526605	4151.000000	586.526605	15129.000000	586.526605	11094.000000	586.526605	11368.000000	586.526605	8617.000000	586.526605	9066.000000	586.526605	10669.000000	586.526605	8883.000000	586.526605	16771.000000	586.526605	13471.000000	586.526605	6100.000000	586.526605	5196.000000	586.526605	4055.000000	586.526605	9386.000000	586.526605	6202.000000	586.526605	5710.000000	586.526605	8163.000000
587.245234	2961.000000	587.245234	4132.000000	587.245234	15279.000000	587.245234	11024.000000	587.245234	11356.000000	587.245234	8793.000000	587.245234	9096.000000	587.245234	10700.000000	587.245234	8983.000000	587.245234	16626.000000	587.245234	13468.000000	587.245234	6068.000000	587.245234	5189.000000	587.245234	4115.000000	587.245234	9408.000000	587.245234	6035.000000	587.245234	5865.000000	587.245234	8233.000000
587.963800	2930.000000	587.963800	4077.000000	587.963800	15275.000000	587.963800	11043.000000	587.963800	11345.000000	587.963800	8565.000000	587.963800	9231.000000	587.963800	10552.000000	587.963800	8983.000000	587.963800	16790.000000	587.963800	13356.000000	587.963800	6042.000000	587.963800	5229.000000	587.963800	4160.000000	587.963800	9509.000000	587.963800	6145.000000	587.963800	5771.000000	587.963800	8150.000000
588.682301	3004.000000	588.682301	4125.000000	588.682301	14857.000000	588.682301	11220.000000	588.682301	11494.000000	588.682301	8783.000000	588.682301	9094.000000	588.682301	10429.000000	588.682301	8912.000000	588.682301	16884.000000	588.682301	13573.000000	588.682301	6087.000000	588.682301	5201.000000	588.682301	4063.000000	588.682301	9409.000000	588.682301	6114.000000	588.682301	5808.000000	588.682301	8085.000000
589.400740	2899.000000	589.400740	4015.000000	589.400740	15316.000000	589.400740	10975.000000	589.400740	11261.000000	589.400740	8613.000000	589.400740	8964.000000	589.400740	10326.000000	589.400740	8800.000000	589.400740	16751.000000	589.400740	13345.000000	589.400740	6081.000000	589.400740	5181.000000	589.400740	4145.000000	589.400740	9373.000000	589.400740	6216.000000	589.400740	5746.000000	589.400740	8228.000000
590.119115	2904.000000	590.119115	4202.000000	590.119115	15131.000000	590.119115	11057.000000	590.119115	11307.000000	590.119115	8572.000000	590.119115	9077.000000	590.119115	10735.000000	590.119115	8903.000000	590.119115	16638.000000	590.119115	13287.000000	590.119115	6174.000000	590.119115	5142.000000	590.119115	4091.000000	590.119115	9365.000000	590.119115	6246.000000	590.119115	5830.000000	590.119115	8156.000000
590.837426	2939.000000	590.837426	4076.000000	590.837426	15135.000000	590.837426	11054.000000	590.837426	11446.000000	590.837426	8542.000000	590.837426	9044.000000	590.837426	10436.000000	590.837426	9139.000000	590.837426	16821.000000	590.837426	13425.000000	590.837426	6013.000000	590.837426	5238.000000	590.837426	4121.000000	590.837426	9302.000000	590.837426	6277.000000	590.837426	5748.000000	590.837426	8197.000000
591.555673	2903.000000	591.555673	4022.000000	591.555673	15267.000000	591.555673	11054.000000	591.555673	11383.000000	591.555673	8686.000000	591.555673	8852.000000	591.555673	10490.000000	591.555673	8884.000000	591.555673	16781.000000	591.555673	13221.000000	591.555673	6015.000000	591.555673	5284.000000	591.555673	4098.000000	591.555673	9419.000000	591.555673	6112.000000	591.555673	5870.000000	591.555673	8173.000000
592.273857	2881.000000	592.273857	4073.000000	592.273857	15351.000000	592.273857	11027.000000	592.273857	11315.000000	592.273857	8483.000000	592.273857	8949.000000	592.273857	10466.000000	592.273857	9047.000000	592.273857	16741.000000	592.273857	13451.000000	592.273857	5935.000000	592.273857	5152.000000	592.273857	4024.000000	592.273857	9439.000000	592.273857	6131.000000	592.273857	5862.000000	592.273857	8230.000000
592.991978	2883.000000	592.991978	4076.000000	592.991978	14913.000000	592.991978	11107.000000	592.991978	11355.000000	592.991978	8455.000000	592.991978	9133.000000	592.991978	10630.000000	592.991978	9079.000000	592.991978	16586.000000	592.991978	13412.000000	592.991978	6167.000000	592.991978	5302.000000	592.991978	4092.000000	592.991978	9416.000000	592.991978	6183.000000	592.991978	5819.000000	592.991978	8166.000000
593.710035	2919.000000	593.710035	4052.000000	593.710035	14996.000000	593.710035	11197.000000	593.710035	11510.000000	593.710035	8479.000000	593.710035	9002.000000	593.710035	10609.000000	593.710035	8820.000000	593.710035	16720.000000	593.710035	13553.000000	593.710035	6096.000000	593.710035	5206.000000	593.710035	4106.000000	593.710035	9480.000000	593.710035	6163.000000	593.710035	5844.000000	593.710035	8003.000000
594.428028	2970.000000	594.428028	4027.000000	594.428028	15071.000000	594.428028	11171.000000	594.428028	11475.000000	594.428028	8564.000000	594.428028	9079.000000	594.428028	10393.000000	594.428028	8976.000000	594.428028	16738.000000	594.428028	13283.000000	594.428028	6101.000000	594.428028	5332.000000	594.428028	4039.000000	594.428028	9446.000000	594.428028	6196.000000	594.428028	5858.000000	594.428028	8084.000000
595.145958	2936.000000	595.145958	4021.000000	595.145958	15120.000000	595.145958	11011.000000	595.145958	11329.000000	595.145958	8760.000000	595.145958	9057.000000	595.145958	10612.000000	595.145958	8970.000000	595.145958	16738.000000	595.145958	13582.000000	595.145958	6038.000000	595.145958	5297.000000	595.145958	4067.000000	595.145958	9460.000000	595.145958	6172.000000	595.145958	5862.000000	595.145958	8254.000000
595.863824	2923.000000	595.863824	4012.000000	595.863824	15196.000000	595.863824	11118.000000	595.863824	11404.000000	595.863824	8754.000000	595.863824	9056.000000	595.863824	10582.000000	595.863824	9013.000000	595.863824	16556.000000	595.863824	13490.000000	595.863824	6047.000000	595.863824	5338.000000	595.863824	4057.000000	595.863824	9316.000000	595.863824	6092.000000	595.863824	5899.000000	595.863824	8270.000000
596.581627	2840.000000	596.581627	4124.000000	596.581627	15304.000000	596.581627	11049.000000	596.581627	11534.000000	596.581627	8675.000000	596.581627	9037.000000	596.581627	10438.000000	596.581627	8989.000000	596.581627	16844.000000	596.581627	13589.000000	596.581627	6034.000000	596.581627	5267.000000	596.581627	4138.000000	596.581627	9388.000000	596.581627	6079.000000	596.581627	5813.000000	596.581627	8231.000000
597.299367	2934.000000	597.299367	4020.000000	597.299367	15383.000000	597.299367	10982.000000	597.299367	11549.000000	597.299367	8839.000000	597.299367	9036.000000	597.299367	10552.000000	597.299367	9163.000000	597.299367	16789.000000	597.299367	13462.000000	597.299367	6126.000000	597.299367	5319.000000	597.299367	4151.000000	597.299367	9408.000000	597.299367	6307.000000	597.299367	5794.000000	597.299367	8246.000000
598.017042	2877.000000	598.017042	3977.000000	598.017042	15300.000000	598.017042	11218.000000	598.017042	11329.000000	598.017042	8765.000000	598.017042	8972.000000	598.017042	10530.000000	598.017042	9027.000000	598.017042	16790.000000	598.017042	13728.000000	598.017042	6115.000000	598.017042	5293.000000	598.017042	4120.000000	598.017042	9347.000000	598.017042	6055.000000	598.017042	5857.000000	598.017042	8135.000000
598.734655	2919.000000	598.734655	3997.000000	598.734655	15115.000000	598.734655	11005.000000	598.734655	11386.000000	598.734655	8703.000000	598.734655	9073.000000	598.734655	10619.000000	598.734655	9120.000000	598.734655	16839.000000	598.734655	13570.000000	598.734655	6061.000000	598.734655	5349.000000	598.734655	4096.000000	598.734655	9501.000000	598.734655	6208.000000	598.734655	5798.000000	598.734655	8129.000000
599.452204	2974.000000	599.452204	4017.000000	599.452204	15321.000000	599.452204	11157.000000	599.452204	11542.000000	599.452204	8752.000000	599.452204	9116.000000	599.452204	10534.000000	599.452204	9139.000000	599.452204	16712.000000	599.452204	13581.000000	599.452204	6227.000000	599.452204	5281.000000	599.452204	4190.000000	599.452204	9448.000000	599.452204	6281.000000	599.452204	5944.000000	599.452204	8166.000000
600.169689	2958.000000	600.169689	4142.000000	600.169689	15227.000000	600.169689	11297.000000	600.169689	11559.000000	600.169689	8831.000000	600.169689	9138.000000	600.169689	10680.000000	600.169689	9124.000000	600.169689	17184.000000	600.169689	13716.000000	600.169689	6131.000000	600.169689	5331.000000	600.169689	4184.000000	600.169689	9557.000000	600.169689	6202.000000	600.169689	6001.000000	600.169689	8141.000000
600.887111	2950.000000	600.887111	4035.000000	600.887111	15230.000000	600.887111	11075.000000	600.887111	11510.000000	600.887111	8866.000000	600.887111	9150.000000	600.887111	10608.000000	600.887111	9153.000000	600.887111	16930.000000	600.887111	13643.000000	600.887111	6157.000000	600.887111	5335.000000	600.887111	4177.000000	600.887111	9538.000000	600.887111	6293.000000	600.887111	5821.000000	600.887111	8170.000000
601.604469	3051.000000	601.604469	4037.000000	601.604469	15347.000000	601.604469	11132.000000	601.604469	11482.000000	601.604469	8928.000000	601.604469	9239.000000	601.604469	10836.000000	601.604469	9387.000000	601.604469	17168.000000	601.604469	13667.000000	601.604469	6168.000000	601.604469	5302.000000	601.604469	4132.000000	601.604469	9440.000000	601.604469	6283.000000	601.604469	6047.000000	601.604469	8254.000000
602.321764	2984.000000	602.321764	3963.000000	602.321764	15435.000000	602.321764	11061.000000	602.321764	11729.000000	602.321764	8780.000000	602.321764	9273.000000	602.321764	10608.000000	602.321764	9149.000000	602.321764	17162.000000	602.321764	13880.000000	602.321764	6277.000000	602.321764	5393.000000	602.321764	4214.000000	602.321764	9351.000000	602.321764	6240.000000	602.321764	6028.000000	602.321764	8165.000000
603.038995	2914.000000	603.038995	4084.000000	603.038995	15561.000000	603.038995	11175.000000	603.038995	11727.000000	603.038995	8803.000000	603.038995	8998.000000	603.038995	10650.000000	603.038995	9337.000000	603.038995	17083.000000	603.038995	13725.000000	603.038995	6135.000000	603.038995	5277.000000	603.038995	4143.000000	603.038995	9243.000000	603.038995	6293.000000	603.038995	5986.000000	603.038995	8264.000000
603.756163	3032.000000	603.756163	4098.000000	603.756163	15498.000000	603.756163	11215.000000	603.756163	11708.000000	603.756163	8799.000000	603.756163	9000.000000	603.756163	10641.000000	603.756163	9144.000000	603.756163	16910.000000	603.756163	13900.000000	603.756163	6185.000000	603.756163	5343.000000	603.756163	4186.000000	603.756163	9556.000000	603.756163	6270.000000	603.756163	5923.000000	603.756163	8095.000000
604.473268	2977.000000	604.473268	4020.000000	604.473268	15407.000000	604.473268	11141.000000	604.473268	11548.000000	604.473268	8914.000000	604.473268	9147.000000	604.473268	10776.000000	604.473268	9175.000000	604.473268	17304.000000	604.473268	14109.000000	604.473268	6256.000000	604.473268	5352.000000	604.473268	4128.000000	604.473268	9532.000000	604.473268	6342.000000	604.473268	5849.000000	604.473268	8218.000000
605.190309	3007.000000	605.190309	4131.000000	605.190309	15512.000000	605.190309	11070.000000	605.190309	11678.000000	605.190309	8873.000000	605.190309	9206.000000	605.190309	10765.000000	605.190309	9256.000000	605.190309	17132.000000	605.190309	13981.000000	605.190309	6215.000000	605.190309	5303.000000	605.190309	4222.000000	605.190309	9482.000000	605.190309	6221.000000	605.190309	5870.000000	605.190309	8367.000000
605.907287	2951.000000	605.907287	4008.000000	605.907287	15677.000000	605.907287	11097.000000	605.907287	11834.000000	605.907287	8901.000000	605.907287	9274.000000	605.907287	10782.000000	605.907287	9262.000000	605.907287	17029.000000	605.907287	13913.000000	605.907287	6250.000000	605.907287	5218.000000	605.907287	4212.000000	605.907287	9534.000000	605.907287	6285.000000	605.907287	5816.000000	605.907287	8226.000000
606.624201	3042.000000	606.624201	4160.000000	606.624201	15555.000000	606.624201	11372.000000	606.624201	11627.000000	606.624201	8956.000000	606.624201	9091.000000	606.624201	10747.000000	606.624201	9248.000000	606.624201	17408.000000	606.624201	13948.000000	606.624201	6273.000000	606.624201	5317.000000	606.624201	4183.000000	606.624201	9539.000000	606.624201	6247.000000	606.624201	6048.000000	606.624201	8313.000000
607.341052	3036.000000	607.341052	4048.000000	607.341052	15561.000000	607.341052	11234.000000	607.341052	11829.000000	607.341052	9053.000000	607.341052	9150.000000	607.341052	10684.000000	607.341052	9326.000000	607.341052	17090.000000	607.341052	14069.000000	607.341052	6119.000000	607.341052	5303.000000	607.341052	4191.000000	607.341052	9499.000000	607.341052	6314.000000	607.341052	6012.000000	607.341052	8216.000000
608.057839	3076.000000	608.057839	4077.000000	608.057839	15537.000000	608.057839	11203.000000	608.057839	11747.000000	608.057839	8974.000000	608.057839	9052.000000	608.057839	10791.000000	608.057839	9209.000000	608.057839	17228.000000	608.057839	13916.000000	608.057839	6218.000000	608.057839	5341.000000	608.057839	4201.000000	608.057839	9466.000000	608.057839	6262.000000	608.057839	5967.000000	608.057839	8296.000000
608.774563	3042.000000	608.774563	4081.000000	608.774563	15520.000000	608.774563	11278.000000	608.774563	11705.000000	608.774563	8962.000000	608.774563	9202.000000	608.774563	10569.000000	608.774563	9209.000000	608.774563	17173.000000	608.774563	14084.000000	608.774563	6241.000000	608.774563	5370.000000	608.774563	4172.000000	608.774563	9506.000000	608.774563	6304.000000	608.774563	5847.000000	608.774563	8265.000000
