X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y
574.300176	1455.000000	574.300176	1884.000000	574.300176	1714.000000	574.300176	39192.000000	574.300176	1595.000000	574.300176	1457.000000	574.300176	1472.000000	574.300176	2221.000000	574.300176	2055.000000	574.300176	2170.000000	574.300176	2897.000000	574.300176	2248.000000	574.300176	2654.000000	574.300176	2138.000000
575.019887	1476.000000	575.019887	1900.000000	575.019887	1663.000000	575.019887	39067.000000	575.019887	1629.000000	575.019887	1496.000000	575.019887	1430.000000	575.019887	2111.000000	575.019887	2060.000000	575.019887	2194.000000	575.019887	2862.000000	575.019887	2333.000000	575.019887	2624.000000	575.019887	2191.000000
575.739534	1461.000000	575.739534	1893.000000	575.739534	1668.000000	575.739534	39515.000000	575.739534	1603.000000	575.739534	1461.000000	575.739534	1454.000000	575.739534	2207.000000	575.739534	1959.000000	575.739534	2225.000000	575.739534	2892.000000	575.739534	2314.000000	575.739534	2559.000000	575.739534	2192.000000
576.459118	1447.000000	576.459118	1969.000000	576.459118	1664.000000	576.459118	39346.000000	576.459118	1628.000000	576.459118	1502.000000	576.459118	1481.000000	576.459118	2180.000000	576.459118	2045.000000	576.459118	2131.000000	576.459118	2978.000000	576.459118	2315.000000	576.459118	2632.000000	576.459118	2195.000000
577.178638	1455.000000	577.178638	1857.000000	577.178638	1659.000000	577.178638	39332.000000	577.178638	1638.000000	577.178638	1465.000000	577.178638	1430.000000	577.178638	2149.000000	577.178638	2031.000000	577.178638	2214.000000	577.178638	2958.000000	577.178638	2245.000000	577.178638	2592.000000	577.178638	2179.000000
577.898094	1489.000000	577.898094	1900.000000	577.898094	1698.000000	577.898094	39129.000000	577.898094	1622.000000	577.898094	1541.000000	577.898094	1479.000000	577.898094	2208.000000	577.898094	2043.000000	577.898094	2158.000000	577.898094	2907.000000	577.898094	2340.000000	577.898094	2668.000000	577.898094	2141.000000
578.617487	1460.000000	578.617487	1855.000000	578.617487	1573.000000	578.617487	39431.000000	578.617487	1668.000000	578.617487	1433.000000	578.617487	1489.000000	578.617487	2200.000000	578.617487	1970.000000	578.617487	2182.000000	578.617487	2915.000000	578.617487	2229.000000	578.617487	2598.000000	578.617487	2122.000000
579.336816	1413.000000	579.336816	1829.000000	579.336816	1648.000000	579.336816	39580.000000	579.336816	1669.000000	579.336816	1476.000000	579.336816	1465.000000	579.336816	2197.000000	579.336816	2046.000000	579.336816	2181.000000	579.336816	2856.000000	579.336816	2246.000000	579.336816	2601.000000	579.336816	2117.000000
580.056081	1407.000000	580.056081	1900.000000	580.056081	1674.000000	580.056081	39399.000000	580.056081	1559.000000	580.056081	1503.000000	580.056081	1441.000000	580.056081	2176.000000	580.056081	2028.000000	580.056081	2167.000000	580.056081	2880.000000	580.056081	2264.000000	580.056081	2651.000000	580.056081	2153.000000
580.775283	1468.000000	580.775283	1832.000000	580.775283	1648.000000	580.775283	39417.000000	580.775283	1702.000000	580.775283	1481.000000	580.775283	1455.000000	580.775283	2135.000000	580.775283	2072.000000	580.775283	2128.000000	580.775283	2918.000000	580.775283	2251.000000	580.775283	2587.000000	580.775283	2130.000000
581.494421	1444.000000	581.494421	1847.000000	581.494421	1634.000000	581.494421	39379.000000	581.494421	1591.000000	581.494421	1498.000000	581.494421	1456.000000	581.494421	2185.000000	581.494421	1942.000000	581.494421	2248.000000	581.494421	2927.000000	581.494421	2300.000000	581.494421	2581.000000	581.494421	2130.000000
582.213495	1496.000000	582.213495	1858.000000	582.213495	1612.000000	582.213495	39440.000000	582.213495	1596.000000	582.213495	1475.000000	582.213495	1441.000000	582.213495	2131.000000	582.213495	1998.000000	582.213495	2124.000000	582.213495	2863.000000	582.213495	2290.000000	582.213495	2530.000000	582.213495	2102.000000
