X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y
568.540193	3283.000000	568.540193	4879.000000	568.540193	5151.000000	568.540193	4590.000000	568.540193	5378.000000	568.540193	6429.000000	568.540193	5053.000000	568.540193	5654.000000	568.540193	7978.000000	568.540193	4500.000000	568.540193	4164.000000	568.540193	4591.000000
569.260414	3307.000000	569.260414	4680.000000	569.260414	5166.000000	569.260414	4636.000000	569.260414	5277.000000	569.260414	6262.000000	569.260414	4935.000000	569.260414	5602.000000	569.260414	7916.000000	569.260414	4389.000000	569.260414	4122.000000	569.260414	4662.000000
569.980571	3262.000000	569.980571	4692.000000	569.980571	5101.000000	569.980571	4597.000000	569.980571	5133.000000	569.980571	6346.000000	569.980571	4979.000000	569.980571	5543.000000	569.980571	7916.000000	569.980571	4340.000000	569.980571	4137.000000	569.980571	4530.000000
570.700664	3279.000000	570.700664	4712.000000	570.700664	5096.000000	570.700664	4614.000000	570.700664	5221.000000	570.700664	6153.000000	570.700664	4923.000000	570.700664	5575.000000	570.700664	7658.000000	570.700664	4318.000000	570.700664	4102.000000	570.700664	4586.000000
571.420694	3362.000000	571.420694	4634.000000	571.420694	5039.000000	571.420694	4503.000000	571.420694	5266.000000	571.420694	6174.000000	571.420694	4970.000000	571.420694	5476.000000	571.420694	7886.000000	571.420694	4407.000000	571.420694	4084.000000	571.420694	4564.000000
572.140660	3276.000000	572.140660	4532.000000	572.140660	4962.000000	572.140660	4533.000000	572.140660	5135.000000	572.140660	6184.000000	572.140660	4873.000000	572.140660	5516.000000	572.140660	7770.000000	572.140660	4292.000000	572.140660	4053.000000	572.140660	4613.000000
572.860562	3295.000000	572.860562	4757.000000	572.860562	4938.000000	572.860562	4428.000000	572.860562	5184.000000	572.860562	6019.000000	572.860562	4806.000000	572.860562	5488.000000	572.860562	7609.000000	572.860562	4180.000000	572.860562	4038.000000	572.860562	4504.000000
573.580401	3312.000000	573.580401	4664.000000	573.580401	4963.000000	573.580401	4548.000000	573.580401	5011.000000	573.580401	6090.000000	573.580401	4794.000000	573.580401	5481.000000	573.580401	7720.000000	573.580401	4320.000000	573.580401	4050.000000	573.580401	4587.000000
574.300176	3272.000000	574.300176	4507.000000	574.300176	4981.000000	574.300176	4412.000000	574.300176	5091.000000	574.300176	5954.000000	574.300176	4627.000000	574.300176	5320.000000	574.300176	7687.000000	574.300176	4265.000000	574.300176	3966.000000	574.300176	4536.000000
575.019887	3210.000000	575.019887	4449.000000	575.019887	4836.000000	575.019887	4320.000000	575.019887	5073.000000	575.019887	5954.000000	575.019887	4719.000000	575.019887	5275.000000	575.019887	7443.000000	575.019887	4218.000000	575.019887	4088.000000	575.019887	4444.000000
575.739534	3141.000000	575.739534	4584.000000	575.739534	4912.000000	575.739534	4368.000000	575.739534	4979.000000	575.739534	5887.000000	575.739534	4621.000000	575.739534	5339.000000	575.739534	7523.000000	575.739534	4200.000000	575.739534	4029.000000	575.739534	4518.000000
576.459118	3217.000000	576.459118	4490.000000	576.459118	4861.000000	576.459118	4315.000000	576.459118	5026.000000	576.459118	5923.000000	576.459118	4620.000000	576.459118	5277.000000	576.459118	7441.000000	576.459118	4128.000000	576.459118	4005.000000	576.459118	4447.000000
577.178638	3189.000000	577.178638	4447.000000	577.178638	4856.000000	577.178638	4374.000000	577.178638	4942.000000	577.178638	5797.000000	577.178638	4703.000000	577.178638	5220.000000	577.178638	7431.000000	577.178638	4071.000000	577.178638	3976.000000	577.178638	4490.000000
577.898094	3211.000000	577.898094	4454.000000	577.898094	4808.000000	577.898094	4349.000000	577.898094	4929.000000	577.898094	5798.000000	577.898094	4569.000000	577.898094	5171.000000	577.898094	7463.000000	577.898094	4150.000000	577.898094	3930.000000	577.898094	4500.000000
578.617487	3145.000000	578.617487	4444.000000	578.617487	4718.000000	578.617487	4302.000000	578.617487	4832.000000	578.617487	5759.000000	578.617487	4528.000000	578.617487	5185.000000	578.617487	7401.000000	578.617487	3995.000000	578.617487	3913.000000	578.617487	4496.000000
579.336816	3169.000000	579.336816	4375.000000	579.336816	4752.000000	579.336816	4231.000000	579.336816	4943.000000	579.336816	5698.000000	579.336816	4535.000000	579.336816	5082.000000	579.336816	7318.000000	579.336816	4113.000000	579.336816	3900.000000	579.336816	4369.000000
580.056081	3124.000000	580.056081	4432.000000	580.056081	4740.000000	580.056081	4244.000000	580.056081	4916.000000	580.056081	5691.000000	580.056081	4467.000000	580.056081	5253.000000	580.056081	7317.000000	580.056081	4039.000000	580.056081	3858.000000	580.056081	4382.000000
580.775283	3096.000000	580.775283	4359.000000	580.775283	4665.000000	580.775283	4179.000000	580.775283	4825.000000	580.775283	5649.000000	580.775283	4335.000000	580.775283	5091.000000	580.775283	7236.000000	580.775283	3879.000000	580.775283	3814.000000	580.775283	4380.000000
581.494421	3098.000000	581.494421	4312.000000	581.494421	4725.000000	581.494421	4145.000000	581.494421	4775.000000	581.494421	5684.000000	581.494421	4522.000000	581.494421	5133.000000	581.494421	7257.000000	581.494421	3998.000000	581.494421	3811.000000	581.494421	4498.000000
582.213495	3168.000000	582.213495	4306.000000	582.213495	4585.000000	582.213495	4284.000000	582.213495	4814.000000	582.213495	5605.000000	582.213495	4406.000000	582.213495	5068.000000	582.213495	7202.000000	582.213495	3945.000000	582.213495	3838.000000	582.213495	4418.000000
582.932506	3110.000000	582.932506	4409.000000	582.932506	4659.000000	582.932506	4133.000000	582.932506	4862.000000	582.932506	5582.000000	582.932506	4359.000000	582.932506	5036.000000	582.932506	7025.000000	582.932506	3931.000000	582.932506	3871.000000	582.932506	4288.000000
583.651453	3087.000000	583.651453	4265.000000	583.651453	4574.000000	583.651453	4214.000000	583.651453	4730.000000	583.651453	5500.000000	583.651453	4418.000000	583.651453	5098.000000	583.651453	7108.000000	583.651453	3997.000000	583.651453	3899.000000	583.651453	4313.000000
584.370336	3097.000000	584.370336	4289.000000	584.370336	4661.000000	584.370336	4105.000000	584.370336	4781.000000	584.370336	5432.000000	584.370336	4405.000000	584.370336	4955.000000	584.370336	7156.000000	584.370336	4008.000000	584.370336	3849.000000	584.370336	4401.000000
585.089156	3044.000000	585.089156	4241.000000	585.089156	4620.000000	585.089156	4052.000000	585.089156	4751.000000	585.089156	5579.000000	585.089156	4244.000000	585.089156	4877.000000	585.089156	7070.000000	585.089156	3921.000000	585.089156	3826.000000	585.089156	4338.000000
585.807912	3032.000000	585.807912	4395.000000	585.807912	4573.000000	585.807912	4207.000000	585.807912	4693.000000	585.807912	5477.000000	585.807912	4351.000000	585.807912	5003.000000	585.807912	6980.000000	585.807912	3931.000000	585.807912	3831.000000	585.807912	4300.000000
586.526605	3067.000000	586.526605	4222.000000	586.526605	4486.000000	586.526605	4138.000000	586.526605	4571.000000	586.526605	5579.000000	586.526605	4390.000000	586.526605	5126.000000	586.526605	7068.000000	586.526605	3848.000000	586.526605	3739.000000	586.526605	4207.000000
587.245234	3014.000000	587.245234	4303.000000	587.245234	4503.000000	587.245234	4114.000000	587.245234	4595.000000	587.245234	5478.000000	587.245234	4328.000000	587.245234	4943.000000	587.245234	7083.000000	587.245234	3933.000000	587.245234	3757.000000	587.245234	4286.000000
587.963800	3079.000000	587.963800	4240.000000	587.963800	4503.000000	587.963800	4027.000000	587.963800	4722.000000	587.963800	5456.000000	587.963800	4322.000000	587.963800	4805.000000	587.963800	7017.000000	587.963800	3829.000000	587.963800	3795.000000	587.963800	4229.000000
588.682301	3089.000000	588.682301	4247.000000	588.682301	4423.000000	588.682301	4094.000000	588.682301	4648.000000	588.682301	5427.000000	588.682301	4425.000000	588.682301	4877.000000	588.682301	7070.000000	588.682301	3867.000000	588.682301	3753.000000	588.682301	4240.000000
589.400740	2959.000000	589.400740	4205.000000	589.400740	4560.000000	589.400740	4096.000000	589.400740	4601.000000	589.400740	5334.000000	589.400740	4355.000000	589.400740	4864.000000	589.400740	6977.000000	589.400740	3852.000000	589.400740	3704.000000	589.400740	4283.000000
590.119115	3068.000000	590.119115	4226.000000	590.119115	4535.000000	590.119115	4087.000000	590.119115	4568.000000	590.119115	5493.000000	590.119115	4326.000000	590.119115	4909.000000	590.119115	7150.000000	590.119115	3861.000000	590.119115	3794.000000	590.119115	4248.000000
590.837426	2952.000000	590.837426	4185.000000	590.837426	4556.000000	590.837426	4057.000000	590.837426	4679.000000	590.837426	5341.000000	590.837426	4190.000000	590.837426	4895.000000	590.837426	6892.000000	590.837426	3809.000000	590.837426	3709.000000	590.837426	4297.000000
591.555673	2976.000000	591.555673	4147.000000	591.555673	4454.000000	591.555673	4041.000000	591.555673	4644.000000	591.555673	5300.000000	591.555673	4220.000000	591.555673	4972.000000	591.555673	6839.000000	591.555673	3817.000000	591.555673	3652.000000	591.555673	4291.000000
592.273857	3078.000000	592.273857	4079.000000	592.273857	4342.000000	592.273857	4031.000000	592.273857	4675.000000	592.273857	5399.000000	592.273857	4221.000000	592.273857	4874.000000	592.273857	6958.000000	592.273857	3800.000000	592.273857	3764.000000	592.273857	4252.000000
592.991978	3053.000000	592.991978	4200.000000	592.991978	4497.000000	592.991978	4022.000000	592.991978	4695.000000	592.991978	5401.000000	592.991978	4211.000000	592.991978	4903.000000	592.991978	6924.000000	592.991978	3737.000000	592.991978	3684.000000	592.991978	4145.000000
593.710035	3016.000000	593.710035	4204.000000	593.710035	4459.000000	593.710035	3997.000000	593.710035	4725.000000	593.710035	5438.000000	593.710035	4255.000000	593.710035	4937.000000	593.710035	6913.000000	593.710035	3808.000000	593.710035	3724.000000	593.710035	4249.000000
594.428028	2997.000000	594.428028	4137.000000	594.428028	4484.000000	594.428028	3996.000000	594.428028	4650.000000	594.428028	5391.000000	594.428028	4241.000000	594.428028	4918.000000	594.428028	7068.000000	594.428028	3889.000000	594.428028	3664.000000	594.428028	4300.000000
595.145958	3018.000000	595.145958	4146.000000	595.145958	4486.000000	595.145958	4085.000000	595.145958	4650.000000	595.145958	5279.000000	595.145958	4149.000000	595.145958	4898.000000	595.145958	6848.000000	595.145958	3736.000000	595.145958	3680.000000	595.145958	4260.000000
595.863824	3029.000000	595.863824	4212.000000	595.863824	4488.000000	595.863824	4027.000000	595.863824	4553.000000	595.863824	5368.000000	595.863824	4070.000000	595.863824	4861.000000	595.863824	6962.000000	595.863824	3836.000000	595.863824	3627.000000	595.863824	4267.000000
596.581627	3035.000000	596.581627	4178.000000	596.581627	4412.000000	596.581627	4002.000000	596.581627	4603.000000	596.581627	5355.000000	596.581627	4154.000000	596.581627	4960.000000	596.581627	6871.000000	596.581627	3753.000000	596.581627	3716.000000	596.581627	4109.000000
597.299367	3014.000000	597.299367	4119.000000	597.299367	4400.000000	597.299367	4055.000000	597.299367	4704.000000	597.299367	5399.000000	597.299367	4195.000000	597.299367	4883.000000	597.299367	6798.000000	597.299367	3706.000000	597.299367	3714.000000	597.299367	4203.000000
598.017042	3071.000000	598.017042	4111.000000	598.017042	4414.000000	598.017042	4038.000000	598.017042	4725.000000	598.017042	5309.000000	598.017042	4201.000000	598.017042	4835.000000	598.017042	6865.000000	598.017042	3803.000000	598.017042	3694.000000	598.017042	4238.000000
598.734655	2981.000000	598.734655	4146.000000	598.734655	4427.000000	598.734655	3966.000000	598.734655	4669.000000	598.734655	5237.000000	598.734655	4267.000000	598.734655	4851.000000	598.734655	6969.000000	598.734655	3749.000000	598.734655	3648.000000	598.734655	4296.000000
599.452204	2947.000000	599.452204	4225.000000	599.452204	4455.000000	599.452204	3970.000000	599.452204	4630.000000	599.452204	5321.000000	599.452204	4247.000000	599.452204	4839.000000	599.452204	7009.000000	599.452204	3801.000000	599.452204	3733.000000	599.452204	4193.000000
600.169689	3080.000000	600.169689	4195.000000	600.169689	4426.000000	600.169689	4095.000000	600.169689	4658.000000	600.169689	5262.000000	600.169689	4231.000000	600.169689	4906.000000	600.169689	7087.000000	600.169689	3860.000000	600.169689	3706.000000	600.169689	4216.000000
600.887111	2993.000000	600.887111	4123.000000	600.887111	4325.000000	600.887111	3946.000000	600.887111	4694.000000	600.887111	5363.000000	600.887111	4274.000000	600.887111	4877.000000	600.887111	7027.000000	600.887111	3873.000000	600.887111	3654.000000	600.887111	4159.000000
601.604469	2995.000000	601.604469	4116.000000	601.604469	4514.000000	601.604469	4022.000000	601.604469	4793.000000	601.604469	5304.000000	601.604469	4137.000000	601.604469	4799.000000	601.604469	7143.000000	601.604469	3781.000000	601.604469	3590.000000	601.604469	4198.000000
602.321764	3003.000000	602.321764	4189.000000	602.321764	4492.000000	602.321764	4077.000000	602.321764	4765.000000	602.321764	5447.000000	602.321764	4234.000000	602.321764	4931.000000	602.321764	7184.000000	602.321764	3764.000000	602.321764	3632.000000	602.321764	4153.000000
603.038995	3096.000000	603.038995	4189.000000	603.038995	4497.000000	603.038995	4001.000000	603.038995	4741.000000	603.038995	5347.000000	603.038995	4248.000000	603.038995	5032.000000	603.038995	7105.000000	603.038995	3807.000000	603.038995	3656.000000	603.038995	4265.000000
603.756163	3042.000000	603.756163	4179.000000	603.756163	4411.000000	603.756163	4010.000000	603.756163	4884.000000	603.756163	5331.000000	603.756163	4157.000000	603.756163	5022.000000	603.756163	7205.000000	603.756163	3783.000000	603.756163	3656.000000	603.756163	4244.000000
604.473268	3055.000000	604.473268	4190.000000	604.473268	4440.000000	604.473268	4023.000000	604.473268	4819.000000	604.473268	5398.000000	604.473268	4416.000000	604.473268	4986.000000	604.473268	7203.000000	604.473268	3725.000000	604.473268	3649.000000	604.473268	4287.000000
605.190309	3004.000000	605.190309	4226.000000	605.190309	4433.000000	605.190309	4002.000000	605.190309	4764.000000	605.190309	5347.000000	605.190309	4184.000000	605.190309	4972.000000	605.190309	7326.000000	605.190309	3791.000000	605.190309	3650.000000	605.190309	4251.000000
605.907287	3078.000000	605.907287	4220.000000	605.907287	4494.000000	605.907287	4013.000000	605.907287	4737.000000	605.907287	5470.000000	605.907287	4312.000000	605.907287	5020.000000	605.907287	7173.000000	605.907287	3781.000000	605.907287	3666.000000	605.907287	4248.000000
606.624201	3098.000000	606.624201	4180.000000	606.624201	4501.000000	606.624201	4060.000000	606.624201	4809.000000	606.624201	5393.000000	606.624201	4356.000000	606.624201	5040.000000	606.624201	7274.000000	606.624201	3757.000000	606.624201	3653.000000	606.624201	4169.000000
607.341052	3037.000000	607.341052	4147.000000	607.341052	4507.000000	607.341052	4063.000000	607.341052	4827.000000	607.341052	5427.000000	607.341052	4234.000000	607.341052	4994.000000	607.341052	7333.000000	607.341052	3764.000000	607.341052	3734.000000	607.341052	4295.000000
608.057839	3093.000000	608.057839	4232.000000	608.057839	4523.000000	608.057839	4059.000000	608.057839	4810.000000	608.057839	5478.000000	608.057839	4286.000000	608.057839	5023.000000	608.057839	7314.000000	608.057839	3773.000000	608.057839	3569.000000	608.057839	4343.000000
608.774563	3040.000000	608.774563	4148.000000	608.774563	4605.000000	608.774563	4061.000000	608.774563	4768.000000	608.774563	5457.000000	608.774563	4235.000000	608.774563	4945.000000	608.774563	7251.000000	608.774563	3772.000000	608.774563	3690.000000	608.774563	4209.000000
609.491224	3004.000000	609.491224	4204.000000	609.491224	4545.000000	609.491224	4056.000000	609.491224	4871.000000	609.491224	5459.000000	609.491224	4340.000000	609.491224	5002.000000	609.491224	7277.000000	609.491224	3910.000000	609.491224	3683.000000	609.491224	4290.000000
610.207821	2978.000000	610.207821	4251.000000	610.207821	4483.000000	610.207821	4022.000000	610.207821	4940.000000	610.207821	5465.000000	610.207821	4232.000000	610.207821	5023.000000	610.207821	7244.000000	610.207821	3670.000000	610.207821	3642.000000	610.207821	4254.000000
610.924355	3109.000000	610.924355	4266.000000	610.924355	4523.000000	610.924355	4052.000000	610.924355	4776.000000	610.924355	5480.000000	610.924355	4274.000000	610.924355	5017.000000	610.924355	7205.000000	610.924355	3718.000000	610.924355	3732.000000	610.924355	4283.000000
611.640825	3052.000000	611.640825	4229.000000	611.640825	4604.000000	611.640825	4128.000000	611.640825	4810.000000	611.640825	5534.000000	611.640825	4282.000000	611.640825	5067.000000	611.640825	7263.000000	611.640825	3761.000000	611.640825	3679.000000	611.640825	4311.000000
612.357232	3073.000000	612.357232	4206.000000	612.357232	4571.000000	612.357232	4106.000000	612.357232	4724.000000	612.357232	5389.000000	612.357232	4272.000000	612.357232	5040.000000	612.357232	7154.000000	612.357232	3831.000000	612.357232	3746.000000	612.357232	4293.000000
613.073576	3051.000000	613.073576	4261.000000	613.073576	4470.000000	613.073576	4110.000000	613.073576	4749.000000	613.073576	5513.000000	613.073576	4441.000000	613.073576	4974.000000	613.073576	7317.000000	613.073576	3871.000000	613.073576	3708.000000	613.073576	4241.000000
613.789856	3090.000000	613.789856	4195.000000	613.789856	4637.000000	613.789856	4213.000000	613.789856	4784.000000	613.789856	5420.000000	613.789856	4360.000000	613.789856	4968.000000	613.789856	7184.000000	613.789856	3871.000000	613.789856	3694.000000	613.789856	4365.000000
614.506073	3069.000000	614.506073	4281.000000	614.506073	4612.000000	614.506073	4144.000000	614.506073	4864.000000	614.506073	5666.000000	614.506073	4470.000000	614.506073	5080.000000	614.506073	7321.000000	614.506073	3876.000000	614.506073	3612.000000	614.506073	4390.000000
615.222226	3122.000000	615.222226	4312.000000	615.222226	4587.000000	615.222226	4124.000000	615.222226	4894.000000	615.222226	5569.000000	615.222226	4422.000000	615.222226	5048.000000	615.222226	7343.000000	615.222226	3920.000000	615.222226	3732.000000	615.222226	4393.000000
615.938316	3170.000000	615.938316	4407.000000	615.938316	4642.000000	615.938316	4261.000000	615.938316	4850.000000	615.938316	5647.000000	615.938316	4424.000000	615.938316	5096.000000	615.938316	7314.000000	615.938316	3853.000000	615.938316	3742.000000	615.938316	4344.000000
616.654343	3073.000000	616.654343	4382.000000	616.654343	4715.000000	616.654343	4318.000000	616.654343	4849.000000	616.654343	5546.000000	616.654343	4498.000000	616.654343	5099.000000	616.654343	7468.000000	616.654343	3919.000000	616.654343	3709.000000	616.654343	4413.000000
617.370307	3144.000000	617.370307	4380.000000	617.370307	4688.000000	617.370307	4268.000000	617.370307	4984.000000	617.370307	5746.000000	617.370307	4545.000000	617.370307	5231.000000	617.370307	7532.000000	617.370307	3947.000000	617.370307	3828.000000	617.370307	4373.000000
618.086207	3164.000000	618.086207	4367.000000	618.086207	4764.000000	618.086207	4310.000000	618.086207	4925.000000	618.086207	5873.000000	618.086207	4616.000000	618.086207	5193.000000	618.086207	7656.000000	618.086207	3955.000000	618.086207	3891.000000	618.086207	4419.000000
618.802044	3092.000000	618.802044	4455.000000	618.802044	4806.000000	618.802044	4262.000000	618.802044	4912.000000	618.802044	5808.000000	618.802044	4475.000000	618.802044	5276.000000	618.802044	7439.000000	618.802044	4009.000000	618.802044	3819.000000	618.802044	4335.000000
619.517817	3168.000000	619.517817	4354.000000	619.517817	4670.000000	619.517817	4344.000000	619.517817	4944.000000	619.517817	5888.000000	619.517817	4485.000000	619.517817	5170.000000	619.517817	7608.000000	619.517817	3897.000000	619.517817	3915.000000	619.517817	4386.000000
620.233527	3219.000000	620.233527	4532.000000	620.233527	4763.000000	620.233527	4337.000000	620.233527	4953.000000	620.233527	5839.000000	620.233527	4598.000000	620.233527	5248.000000	620.233527	7625.000000	620.233527	4036.000000	620.233527	3851.000000	620.233527	4535.000000
620.949174	3200.000000	620.949174	4533.000000	620.949174	4890.000000	620.949174	4257.000000	620.949174	5024.000000	620.949174	5958.000000	620.949174	4619.000000	620.949174	5348.000000	620.949174	7646.000000	620.949174	4171.000000	620.949174	3834.000000	620.949174	4409.000000
621.664758	3223.000000	621.664758	4467.000000	621.664758	4838.000000	621.664758	4360.000000	621.664758	4993.000000	621.664758	5849.000000	621.664758	4689.000000	621.664758	5268.000000	621.664758	7467.000000	621.664758	4121.000000	621.664758	3921.000000	621.664758	4529.000000
622.380278	3144.000000	622.380278	4549.000000	622.380278	4888.000000	622.380278	4387.000000	622.380278	5002.000000	622.380278	5913.000000	622.380278	4613.000000	622.380278	5300.000000	622.380278	7587.000000	622.380278	4183.000000	622.380278	3823.000000	622.380278	4459.000000
623.095735	3166.000000	623.095735	4485.000000	623.095735	4855.000000	623.095735	4316.000000	623.095735	5050.000000	623.095735	5875.000000	623.095735	4690.000000	623.095735	5346.000000	623.095735	7568.000000	623.095735	4087.000000	623.095735	3966.000000	623.095735	4484.000000
623.811129	3187.000000	623.811129	4486.000000	623.811129	4747.000000	623.811129	4354.000000	623.811129	5086.000000	623.811129	5856.000000	623.811129	4623.000000	623.811129	5323.000000	623.811129	7597.000000	623.811129	4059.000000	623.811129	3836.000000	623.811129	4360.000000
624.526459	3181.000000	624.526459	4478.000000	624.526459	4827.000000	624.526459	4315.000000	624.526459	5012.000000	624.526459	5787.000000	624.526459	4607.000000	624.526459	5379.000000	624.526459	7558.000000	624.526459	4083.000000	624.526459	3973.000000	624.526459	4460.000000
625.241726	3133.000000	625.241726	4452.000000	625.241726	4664.000000	625.241726	4257.000000	625.241726	5000.000000	625.241726	5785.000000	625.241726	4557.000000	625.241726	5208.000000	625.241726	7524.000000	625.241726	4031.000000	625.241726	3954.000000	625.241726	4413.000000
625.956930	3160.000000	625.956930	4261.000000	625.956930	4683.000000	625.956930	4217.000000	625.956930	4896.000000	625.956930	5673.000000	625.956930	4568.000000	625.956930	5251.000000	625.956930	7563.000000	625.956930	4007.000000	625.956930	3906.000000	625.956930	4485.000000
626.672071	3104.000000	626.672071	4375.000000	626.672071	4731.000000	626.672071	4189.000000	626.672071	4986.000000	626.672071	5723.000000	626.672071	4576.000000	626.672071	5147.000000	626.672071	7457.000000	626.672071	3956.000000	626.672071	3905.000000	626.672071	4383.000000
627.387148	3136.000000	627.387148	4399.000000	627.387148	4684.000000	627.387148	4266.000000	627.387148	4938.000000	627.387148	5741.000000	627.387148	4504.000000	627.387148	5149.000000	627.387148	7317.000000	627.387148	3991.000000	627.387148	3824.000000	627.387148	4394.000000
628.102162	3036.000000	628.102162	4378.000000	628.102162	4713.000000	628.102162	4152.000000	628.102162	4886.000000	628.102162	5615.000000	628.102162	4488.000000	628.102162	5129.000000	628.102162	7439.000000	628.102162	3991.000000	628.102162	3885.000000	628.102162	4318.000000
628.817113	3051.000000	628.817113	4232.000000	628.817113	4589.000000	628.817113	4240.000000	628.817113	4809.000000	628.817113	5552.000000	628.817113	4397.000000	628.817113	5105.000000	628.817113	7382.000000	628.817113	3973.000000	628.817113	3826.000000	628.817113	4234.000000
629.532001	3063.000000	629.532001	4195.000000	629.532001	4592.000000	629.532001	4220.000000	629.532001	4781.000000	629.532001	5659.000000	629.532001	4516.000000	629.532001	5061.000000	629.532001	7406.000000	629.532001	3879.000000	629.532001	3734.000000	629.532001	4250.000000
630.246825	3041.000000	630.246825	4291.000000	630.246825	4536.000000	630.246825	4191.000000	630.246825	4809.000000	630.246825	5568.000000	630.246825	4372.000000	630.246825	5074.000000	630.246825	7219.000000	630.246825	3869.000000	630.246825	3739.000000	630.246825	4329.000000
630.961587	3027.000000	630.961587	4295.000000	630.961587	4533.000000	630.961587	4138.000000	630.961587	4749.000000	630.961587	5424.000000	630.961587	4331.000000	630.961587	5034.000000	630.961587	7377.000000	630.961587	3800.000000	630.961587	3722.000000	630.961587	4242.000000
631.676285	3080.000000	631.676285	4218.000000	631.676285	4520.000000	631.676285	4012.000000	631.676285	4678.000000	631.676285	5537.000000	631.676285	4295.000000	631.676285	4980.000000	631.676285	7216.000000	631.676285	3795.000000	631.676285	3696.000000	631.676285	4224.000000
632.390919	3018.000000	632.390919	4277.000000	632.390919	4481.000000	632.390919	3973.000000	632.390919	4683.000000	632.390919	5547.000000	632.390919	4305.000000	632.390919	4939.000000	632.390919	7242.000000	632.390919	3878.000000	632.390919	3665.000000	632.390919	4243.000000
633.105491	3041.000000	633.105491	4236.000000	633.105491	4439.000000	633.105491	4046.000000	633.105491	4773.000000	633.105491	5397.000000	633.105491	4236.000000	633.105491	4966.000000	633.105491	7162.000000	633.105491	3796.000000	633.105491	3647.000000	633.105491	4167.000000
633.819999	3054.000000	633.819999	4206.000000	633.819999	4357.000000	633.819999	4058.000000	633.819999	4683.000000	633.819999	5389.000000	633.819999	4239.000000	633.819999	4843.000000	633.819999	7013.000000	633.819999	3863.000000	633.819999	3643.000000	633.819999	4162.000000
634.534444	2994.000000	634.534444	4115.000000	634.534444	4451.000000	634.534444	4045.000000	634.534444	4662.000000	634.534444	5320.000000	634.534444	4179.000000	634.534444	4864.000000	634.534444	7153.000000	634.534444	3808.000000	634.534444	3603.000000	634.534444	4183.000000
