X	Y
1391.900707	2352.000000
1392.548393	2303.000000
1393.196021	2396.000000
1393.843593	2356.000000
1394.491108	2372.000000
1395.138566	2419.000000
1395.785968	2355.000000
1396.433312	2397.000000
1397.080600	2411.000000
1397.727831	2365.000000
1398.375006	2354.000000
1399.022123	2416.000000
1399.669184	2354.000000
1400.316188	2357.000000
1400.963135	2411.000000
1401.610026	2443.000000
1402.256860	2431.000000
1402.903637	2382.000000
1403.550357	2406.000000
1404.197021	2407.000000
1404.843628	2374.000000
1405.490178	2371.000000
1406.136672	2489.000000
1406.783109	2415.000000
1407.429489	2467.000000
1408.075812	2456.000000
1408.722079	2442.000000
1409.368289	2416.000000
1410.014443	2373.000000
1410.660539	2459.000000
1411.306580	2391.000000
1411.952563	2421.000000
1412.598490	2367.000000
1413.244360	2417.000000
1413.890174	2443.000000
1414.535931	2467.000000
1415.181631	2380.000000
1415.827275	2390.000000
1416.472862	2407.000000
1417.118392	2428.000000
1417.763866	2420.000000
1418.409283	2348.000000
1419.054644	2451.000000
1419.699948	2428.000000
1420.345195	2429.000000
1420.990386	2439.000000
1421.635521	2457.000000
1422.280598	2401.000000
1422.925620	2383.000000
1423.570584	2388.000000
1424.215492	2470.000000
1424.860344	2446.000000
1425.505139	2484.000000
1426.149877	2463.000000
1426.794559	2435.000000
1427.439185	2444.000000
1428.083753	2502.000000
1428.728266	2414.000000
1429.372722	2440.000000
1430.017121	2452.000000
1430.661464	2435.000000
1431.305750	2469.000000
1431.949980	2429.000000
1432.594154	2453.000000
1433.238270	2484.000000
1433.882331	2475.000000
1434.526335	2448.000000
1435.170282	2473.000000
1435.814173	2457.000000
1436.458008	2466.000000
1437.101786	2488.000000
1437.745508	2462.000000
1438.389173	2505.000000
1439.032782	2452.000000
1439.676335	2476.000000
1440.319831	2451.000000
1440.963270	2519.000000
1441.606653	2557.000000
1442.249980	2558.000000
1442.893251	2450.000000
1443.536465	2441.000000
1444.179622	2602.000000
1444.822723	2492.000000
1445.465768	2482.000000
1446.108757	2486.000000
1446.751689	2558.000000
1447.394565	2507.000000
1448.037384	2550.000000
1448.680147	2542.000000
1449.322854	2503.000000
1449.965504	2534.000000
1450.608098	2474.000000
1451.250636	2440.000000
1451.893117	2483.000000
1452.535542	2545.000000
1453.177911	2535.000000
1453.820223	2544.000000
1454.462480	2573.000000
1455.104679	2547.000000
1455.746823	2530.000000
1456.388910	2614.000000
1457.030941	2557.000000
1457.672916	2495.000000
1458.314834	2490.000000
1458.956696	2524.000000
1459.598502	2517.000000
1460.240252	2534.000000
1460.881945	2489.000000
1461.523583	2471.000000
1462.165163	2529.000000
1462.806688	2494.000000
1463.448157	2510.000000
1464.089569	2513.000000
1464.730925	2482.000000
1465.372225	2437.000000
1466.013468	2500.000000
1466.654656	2539.000000
1467.295787	2546.000000
1467.936862	2558.000000
1468.577881	2474.000000
1469.218843	2510.000000
1469.859750	2549.000000
1470.500600	2406.000000
1471.141394	2435.000000
1471.782132	2420.000000
1472.422814	2415.000000
1473.063439	2468.000000
1473.704009	2494.000000
1474.344522	2435.000000
1474.984980	2493.000000
1475.625381	2485.000000
1476.265726	2460.000000
1476.906015	2449.000000
1477.546247	2444.000000
1478.186424	2460.000000
1478.826544	2471.000000
1479.466609	2504.000000
1480.106617	2518.000000
1480.746570	2482.000000
1481.386466	2468.000000
1482.026306	2456.000000
1482.666090	2489.000000
1483.305818	2492.000000
1483.945490	2471.000000
1484.585106	2461.000000
1485.224665	2377.000000
1485.864169	2392.000000
1486.503617	2423.000000
1487.143009	2400.000000
1487.782344	2485.000000
1488.421624	2464.000000
1489.060848	2466.000000
1489.700015	2412.000000
1490.339127	2444.000000
1490.978182	2360.000000
1491.617182	2444.000000
1492.256126	2431.000000
1492.895013	2437.000000
1493.533845	2445.000000
1494.172621	2377.000000
1494.811340	2399.000000
1495.450004	2492.000000
1496.088612	2430.000000
1496.727164	2473.000000
1497.365659	2445.000000
1498.004099	2404.000000
1498.642483	2432.000000
1499.280811	2424.000000
1499.919084	2445.000000
1500.557300	2408.000000
1501.195460	2440.000000
1501.833564	2409.000000
1502.471613	2419.000000
1503.109605	2446.000000
1503.747542	2472.000000
1504.385423	2468.000000
1505.023248	2399.000000
1505.661017	2337.000000
1506.298730	2454.000000
1506.936387	2371.000000
1507.573988	2376.000000
1508.211534	2498.000000
1508.849024	2450.000000
1509.486457	2397.000000
1510.123835	2433.000000
1510.761158	2432.000000
1511.398424	2440.000000
1512.035634	2432.000000
1512.672789	2393.000000
1513.309888	2478.000000
1513.946931	2479.000000
1514.583918	2452.000000
1515.220849	2516.000000
1515.857725	2469.000000
1516.494545	2494.000000
1517.131309	2458.000000
1517.768017	2436.000000
1518.404670	2395.000000
1519.041266	2519.000000
1519.677807	2475.000000
1520.314292	2477.000000
1520.950722	2487.000000
1521.587095	2493.000000
1522.223413	2437.000000
1522.859676	2403.000000
1523.495882	2518.000000
1524.132033	2442.000000
1524.768128	2486.000000
1525.404167	2409.000000
1526.040151	2524.000000
1526.676078	2499.000000
1527.311950	2555.000000
1527.947767	2517.000000
1528.583528	2441.000000
1529.219233	2524.000000
1529.854882	2550.000000
1530.490476	2511.000000
1531.126014	2498.000000
1531.761496	2517.000000
1532.396923	2510.000000
1533.032294	2518.000000
1533.667609	2504.000000
1534.302869	2449.000000
1534.938073	2528.000000
1535.573222	2437.000000
1536.208314	2418.000000
1536.843352	2437.000000
1537.478333	2465.000000
1538.113259	2492.000000
1538.748130	2463.000000
1539.382944	2409.000000
1540.017704	2473.000000
1540.652407	2526.000000
1541.287055	2431.000000
1541.921647	2463.000000
1542.556184	2443.000000
1543.190665	2426.000000
1543.825091	2455.000000
1544.459461	2467.000000
1545.093776	2514.000000
1545.728035	2436.000000
1546.362238	2499.000000
1546.996386	2514.000000
1547.630479	2513.000000
1548.264515	2498.000000
1548.898497	2492.000000
1549.532422	2476.000000
1550.166293	2425.000000
1550.800108	2498.000000
1551.433867	2486.000000
1552.067571	2483.000000
1552.701219	2472.000000
1553.334812	2513.000000
1553.968349	2468.000000
1554.601831	2467.000000
1555.235257	2492.000000
1555.868628	2522.000000
1556.501943	2467.000000
1557.135203	2506.000000
1557.768408	2474.000000
1558.401557	2523.000000
1559.034650	2427.000000
1559.667688	2491.000000
1560.300671	2491.000000
1560.933598	2449.000000
1561.566470	2432.000000
1562.199287	2486.000000
1562.832048	2505.000000
1563.464753	2503.000000
1564.097404	2465.000000
1564.729998	2493.000000
1565.362538	2451.000000
1565.995022	2485.000000
1566.627451	2504.000000
1567.259824	2491.000000
1567.892142	2496.000000
1568.524404	2455.000000
1569.156612	2464.000000
1569.788763	2485.000000
1570.420860	2452.000000
1571.052901	2433.000000
1571.684887	2521.000000
1572.316817	2506.000000
1572.948693	2425.000000
1573.580512	2446.000000
1574.212277	2470.000000
1574.843986	2560.000000
1575.475640	2515.000000
1576.107238	2567.000000
1576.738782	2487.000000
1577.370270	2487.000000
1578.001702	2479.000000
1578.633080	2547.000000
1579.264402	2516.000000
1579.895669	2419.000000
1580.526880	2556.000000
1581.158037	2455.000000
1581.789138	2506.000000
1582.420184	2515.000000
1583.051174	2412.000000
1583.682110	2523.000000
1584.312990	2546.000000
1584.943814	2528.000000
1585.574584	2425.000000
1586.205299	2554.000000
1586.835958	2534.000000
1587.466562	2453.000000
1588.097110	2519.000000
1588.727604	2509.000000
1589.358042	2481.000000
1589.988426	2500.000000
1590.618754	2540.000000
1591.249026	2557.000000
1591.879244	2502.000000
1592.509407	2546.000000
1593.139514	2531.000000
1593.769566	2491.000000
1594.399563	2485.000000
1595.029505	2568.000000
1595.659392	2514.000000
1596.289223	2500.000000
1596.919000	2492.000000
1597.548721	2535.000000
1598.178387	2520.000000
1598.807998	2452.000000
1599.437554	2452.000000
1600.067055	2478.000000
1600.696501	2544.000000
1601.325892	2514.000000
1601.955227	2525.000000
1602.584508	2477.000000
1603.213733	2498.000000
1603.842903	2517.000000
1604.472019	2551.000000
1605.101079	2521.000000
1605.730084	2550.000000
1606.359034	2485.000000
1606.987929	2552.000000
1607.616769	2539.000000
1608.245554	2502.000000
1608.874284	2510.000000
1609.502958	2425.000000
1610.131578	2537.000000
1610.760143	2507.000000
1611.388653	2485.000000
1612.017108	2546.000000
1612.645507	2524.000000
1613.273852	2545.000000
1613.902142	2540.000000
1614.530377	2524.000000
1615.158557	2462.000000
1615.786681	2513.000000
1616.414751	2469.000000
1617.042766	2525.000000
1617.670726	2504.000000
1618.298631	2555.000000
1618.926481	2515.000000
1619.554276	2570.000000
1620.182016	2527.000000
1620.809702	2599.000000
1621.437332	2596.000000
1622.064907	2545.000000
1622.692427	2571.000000
1623.319893	2520.000000
1623.947304	2572.000000
1624.574659	2572.000000
1625.201960	2561.000000
1625.829206	2512.000000
1626.456397	2542.000000
1627.083533	2598.000000
1627.710614	2465.000000
1628.337640	2549.000000
1628.964612	2524.000000
1629.591528	2471.000000
1630.218390	2544.000000
1630.845197	2463.000000
1631.471949	2522.000000
1632.098646	2544.000000
1632.725289	2505.000000
1633.351876	2509.000000
1633.978409	2529.000000
1634.604887	2471.000000
1635.231310	2589.000000
1635.857678	2537.000000
1636.483991	2608.000000
1637.110250	2529.000000
1637.736454	2539.000000
1638.362603	2512.000000
1638.988697	2548.000000
1639.614736	2553.000000
1640.240721	2614.000000
1640.866651	2644.000000
1641.492526	2583.000000
1642.118346	2585.000000
1642.744112	2611.000000
1643.369823	2586.000000
1643.995479	2547.000000
1644.621080	2610.000000
1645.246626	2593.000000
1645.872118	2567.000000
1646.497555	2645.000000
1647.122938	2575.000000
1647.748266	2564.000000
1648.373539	2499.000000
1648.998757	2596.000000
1649.623920	2575.000000
1650.249029	2645.000000
1650.874083	2624.000000
1651.499083	2568.000000
1652.124028	2688.000000
1652.748918	2659.000000
1653.373753	2558.000000
1653.998534	2653.000000
1654.623260	2675.000000
1655.247932	2608.000000
1655.872548	2566.000000
1656.497111	2649.000000
1657.121618	2611.000000
1657.746071	2682.000000
1658.370469	2609.000000
1658.994813	2688.000000
1659.619102	2622.000000
1660.243336	2668.000000
1660.867516	2614.000000
1661.491641	2670.000000
1662.115712	2627.000000
1662.739728	2592.000000
1663.363689	2624.000000
1663.987596	2651.000000
1664.611448	2591.000000
1665.235246	2650.000000
1665.858989	2646.000000
1666.482677	2611.000000
1667.106311	2614.000000
1667.729891	2610.000000
1668.353416	2595.000000
1668.976886	2634.000000
1669.600302	2612.000000
1670.223663	2707.000000
1670.846970	2659.000000
1671.470222	2675.000000
1672.093419	2601.000000
1672.716563	2662.000000
1673.339651	2659.000000
1673.962685	2597.000000
1674.585665	2624.000000
1675.208590	2660.000000
1675.831461	2671.000000
1676.454277	2586.000000
1677.077039	2645.000000
1677.699746	2575.000000
1678.322398	2563.000000
1678.944997	2552.000000
1679.567541	2651.000000
1680.190030	2546.000000
1680.812465	2623.000000
1681.434845	2550.000000
1682.057171	2555.000000
1682.679443	2628.000000
1683.301660	2522.000000
1683.923823	2515.000000
1684.545931	2524.000000
1685.167985	2543.000000
1685.789985	2570.000000
1686.411930	2565.000000
1687.033820	2615.000000
1687.655657	2597.000000
1688.277439	2540.000000
1688.899166	2581.000000
1689.520839	2604.000000
1690.142458	2525.000000
1690.764022	2579.000000
1691.385533	2498.000000
1692.006988	2588.000000
1692.628390	2478.000000
1693.249737	2472.000000
1693.871029	2564.000000
1694.492268	2602.000000
1695.113452	2493.000000
1695.734581	2627.000000
1696.355657	2482.000000
1696.976678	2599.000000
1697.597644	2514.000000
1698.218557	2594.000000
1698.839415	2534.000000
1699.460219	2523.000000
1700.080968	2496.000000
1700.701663	2530.000000
1701.322304	2553.000000
1701.942891	2564.000000
1702.563423	2522.000000
1703.183901	2535.000000
1703.804325	2494.000000
1704.424695	2583.000000
1705.045010	2454.000000
1705.665271	2452.000000
1706.285478	2495.000000
1706.905631	2543.000000
1707.525729	2521.000000
1708.145774	2554.000000
1708.765764	2506.000000
1709.385699	2519.000000
1710.005581	2519.000000
1710.625408	2508.000000
1711.245181	2443.000000
1711.864900	2565.000000
1712.484565	2568.000000
1713.104175	2587.000000
1713.723732	2591.000000
1714.343234	2471.000000
1714.962682	2544.000000
1715.582076	2523.000000
1716.201416	2534.000000
1716.820701	2575.000000
1717.439933	2479.000000
1718.059110	2508.000000
1718.678233	2497.000000
1719.297302	2538.000000
1719.916317	2460.000000
1720.535277	2559.000000
1721.154184	2536.000000
1721.773037	2563.000000
1722.391835	2441.000000
1723.010579	2501.000000
1723.629269	2540.000000
1724.247905	2503.000000
1724.866487	2520.000000
1725.485015	2506.000000
1726.103489	2550.000000
1726.721909	2515.000000
1727.340275	2570.000000
1727.958586	2524.000000
1728.576844	2491.000000
1729.195047	2525.000000
1729.813197	2564.000000
1730.431292	2540.000000
1731.049333	2558.000000
1731.667321	2522.000000
1732.285254	2456.000000
1732.903133	2528.000000
1733.520959	2475.000000
1734.138730	2586.000000
1734.756447	2561.000000
1735.374110	2521.000000
1735.991719	2517.000000
1736.609275	2561.000000
1737.226776	2558.000000
1737.844223	2591.000000
1738.461616	2565.000000
1739.078956	2553.000000
1739.696241	2487.000000
1740.313472	2597.000000
1740.930650	2476.000000
1741.547773	2507.000000
1742.164843	2508.000000
1742.781858	2508.000000
1743.398820	2476.000000
1744.015728	2466.000000
1744.632581	2473.000000
1745.249381	2449.000000
1745.866127	2571.000000
1746.482819	2514.000000
1747.099457	2558.000000
1747.716041	2543.000000
1748.332572	2592.000000
1748.949048	2623.000000
1749.565471	2551.000000
1750.181839	2579.000000
1750.798154	2591.000000
1751.414415	2601.000000
1752.030622	2571.000000
1752.646775	2428.000000
1753.262874	2453.000000
1753.878920	2515.000000
1754.494911	2520.000000
1755.110849	2564.000000
1755.726733	2527.000000
1756.342563	2550.000000
1756.958339	2514.000000
1757.574062	2550.000000
1758.189730	2564.000000
1758.805345	2555.000000
1759.420906	2473.000000
1760.036413	2577.000000
1760.651866	2521.000000
1761.267266	2514.000000
1761.882612	2556.000000
1762.497904	2646.000000
1763.113142	2510.000000
1763.728326	2533.000000
1764.343457	2577.000000
1764.958534	2619.000000
1765.573557	2540.000000
1766.188526	2481.000000
1766.803442	2521.000000
1767.418304	2565.000000
1768.033112	2603.000000
1768.647866	2518.000000
1769.262567	2538.000000
1769.877214	2526.000000
1770.491807	2562.000000
1771.106347	2561.000000
1771.720833	2587.000000
1772.335265	2578.000000
1772.949643	2489.000000
1773.563968	2544.000000
1774.178239	2511.000000
1774.792456	2580.000000
1775.406620	2579.000000
1776.020730	2568.000000
1776.634786	2533.000000
1777.248789	2578.000000
1777.862738	2522.000000
1778.476633	2604.000000
1779.090475	2555.000000
1779.704263	2609.000000
1780.317997	2573.000000
1780.931678	2586.000000
1781.545305	2590.000000
1782.158879	2597.000000
1782.772399	2494.000000
1783.385865	2544.000000
1783.999278	2553.000000
1784.612637	2558.000000
1785.225942	2584.000000
1785.839194	2588.000000
1786.452392	2539.000000
1787.065537	2524.000000
1787.678628	2598.000000
1788.291666	2563.000000
1788.904650	2521.000000
1789.517580	2510.000000
1790.130457	2563.000000
1790.743280	2503.000000
1791.356050	2538.000000
1791.968766	2546.000000
1792.581429	2587.000000
1793.194038	2523.000000
1793.806593	2561.000000
1794.419095	2551.000000
1795.031544	2480.000000
1795.643939	2580.000000
1796.256281	2559.000000
1796.868569	2631.000000
1797.480803	2547.000000
1798.092984	2522.000000
1798.705112	2598.000000
1799.317186	2556.000000
1799.929206	2559.000000
1800.541173	2518.000000
1801.153087	2549.000000
1801.764947	2558.000000
1802.376754	2539.000000
1802.988507	2547.000000
1803.600207	2542.000000
1804.211853	2564.000000
1804.823446	2604.000000
1805.434985	2515.000000
1806.046471	2531.000000
1806.657904	2564.000000
1807.269283	2539.000000
1807.880609	2621.000000
1808.491881	2488.000000
1809.103100	2528.000000
1809.714266	2553.000000
1810.325378	2563.000000
1810.936437	2513.000000
1811.547442	2557.000000
1812.158394	2518.000000
1812.769293	2615.000000
1813.380138	2571.000000
1813.990930	2562.000000
1814.601668	2518.000000
1815.212353	2519.000000
1815.822985	2549.000000
1816.433564	2585.000000
1817.044089	2519.000000
1817.654560	2542.000000
1818.264979	2553.000000
1818.875344	2530.000000
1819.485656	2592.000000
1820.095914	2577.000000
1820.706119	2569.000000
1821.316271	2553.000000
1821.926370	2532.000000
1822.536415	2576.000000
1823.146407	2596.000000
1823.756346	2694.000000
1824.366231	2560.000000
1824.976063	2563.000000
1825.585842	2632.000000
1826.195568	2504.000000
1826.805240	2572.000000
1827.414859	2561.000000
1828.024425	2583.000000
1828.633937	2561.000000
1829.243397	2545.000000
1829.852803	2562.000000
1830.462155	2542.000000
1831.071455	2557.000000
1831.680701	2534.000000
1832.289895	2580.000000
1832.899035	2617.000000
1833.508121	2587.000000
1834.117155	2587.000000
1834.726135	2521.000000
1835.335062	2533.000000
1835.943936	2465.000000
1836.552757	2528.000000
1837.161525	2551.000000
1837.770239	2558.000000
1838.378900	2556.000000
1838.987508	2601.000000
1839.596063	2594.000000
1840.204565	2600.000000
1840.813014	2568.000000
1841.421409	2524.000000
1842.029751	2563.000000
1842.638041	2623.000000
1843.246277	2610.000000
1843.854460	2503.000000
1844.462589	2541.000000
1845.070666	2641.000000
1845.678690	2603.000000
1846.286660	2582.000000
1846.894578	2612.000000
1847.502442	2624.000000
1848.110253	2553.000000
1848.718011	2643.000000
1849.325716	2655.000000
1849.933368	2587.000000
1850.540967	2584.000000
1851.148513	2561.000000
1851.756006	2604.000000
1852.363445	2571.000000
1852.970832	2602.000000
1853.578166	2598.000000
1854.185446	2583.000000
1854.792674	2591.000000
1855.399848	2579.000000
1856.006970	2605.000000
1856.614038	2579.000000
1857.221053	2579.000000
1857.828016	2610.000000
1858.434925	2580.000000
1859.041782	2573.000000
1859.648585	2582.000000
1860.255335	2597.000000
1860.862033	2549.000000
1861.468677	2676.000000
1862.075269	2629.000000
1862.681807	2577.000000
1863.288293	2577.000000
1863.894725	2641.000000
1864.501105	2651.000000
1865.107432	2580.000000
1865.713705	2611.000000
1866.319926	2633.000000
1866.926094	2597.000000
1867.532209	2620.000000
1868.138271	2497.000000
1868.744280	2507.000000
1869.350236	2562.000000
1869.956139	2597.000000
1870.561989	2557.000000
1871.167787	2610.000000
1871.773531	2597.000000
1872.379223	2665.000000
1872.984861	2624.000000
1873.590447	2555.000000
1874.195980	2602.000000
1874.801460	2720.000000
1875.406887	2549.000000
1876.012262	2634.000000
1876.617583	2566.000000
1877.222852	2653.000000
1877.828068	2696.000000
1878.433230	2573.000000
1879.038341	2575.000000
1879.643398	2602.000000
1880.248402	2589.000000
1880.853354	2550.000000
1881.458253	2632.000000
