X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y
575.739534	5075.000000	575.739534	5750.000000	575.739534	4249.000000	575.739534	8007.000000	575.739534	4789.000000	575.739534	5661.000000	575.739534	4594.000000	575.739534	4047.000000	575.739534	3529.000000	575.739534	3548.000000	575.739534	6456.000000	575.739534	3783.000000
576.459118	5094.000000	576.459118	5733.000000	576.459118	4251.000000	576.459118	8074.000000	576.459118	4738.000000	576.459118	5694.000000	576.459118	4701.000000	576.459118	3989.000000	576.459118	3567.000000	576.459118	3514.000000	576.459118	6568.000000	576.459118	3660.000000
577.178638	4914.000000	577.178638	5690.000000	577.178638	4154.000000	577.178638	8134.000000	577.178638	4756.000000	577.178638	5622.000000	577.178638	4713.000000	577.178638	3997.000000	577.178638	3497.000000	577.178638	3416.000000	577.178638	6415.000000	577.178638	3681.000000
577.898094	4955.000000	577.898094	5676.000000	577.898094	4203.000000	577.898094	8118.000000	577.898094	4739.000000	577.898094	5632.000000	577.898094	4556.000000	577.898094	4070.000000	577.898094	3508.000000	577.898094	3380.000000	577.898094	6485.000000	577.898094	3683.000000
578.617487	4905.000000	578.617487	5716.000000	578.617487	4270.000000	578.617487	8002.000000	578.617487	4830.000000	578.617487	5506.000000	578.617487	4557.000000	578.617487	4027.000000	578.617487	3561.000000	578.617487	3349.000000	578.617487	6447.000000	578.617487	3652.000000
579.336816	4956.000000	579.336816	5544.000000	579.336816	4185.000000	579.336816	8019.000000	579.336816	4748.000000	579.336816	5575.000000	579.336816	4541.000000	579.336816	3922.000000	579.336816	3523.000000	579.336816	3280.000000	579.336816	6387.000000	579.336816	3602.000000
580.056081	4844.000000	580.056081	5736.000000	580.056081	4152.000000	580.056081	8066.000000	580.056081	4687.000000	580.056081	5542.000000	580.056081	4577.000000	580.056081	3924.000000	580.056081	3447.000000	580.056081	3339.000000	580.056081	6534.000000	580.056081	3638.000000
580.775283	4765.000000	580.775283	5768.000000	580.775283	4182.000000	580.775283	7962.000000	580.775283	4720.000000	580.775283	5442.000000	580.775283	4417.000000	580.775283	3816.000000	580.775283	3464.000000	580.775283	3246.000000	580.775283	6448.000000	580.775283	3591.000000
581.494421	4843.000000	581.494421	5627.000000	581.494421	4071.000000	581.494421	7984.000000	581.494421	4618.000000	581.494421	5414.000000	581.494421	4502.000000	581.494421	3876.000000	581.494421	3406.000000	581.494421	3278.000000	581.494421	6489.000000	581.494421	3539.000000
582.213495	4786.000000	582.213495	5614.000000	582.213495	4151.000000	582.213495	8074.000000	582.213495	4664.000000	582.213495	5483.000000	582.213495	4563.000000	582.213495	3894.000000	582.213495	3403.000000	582.213495	3262.000000	582.213495	6529.000000	582.213495	3665.000000
582.932506	4754.000000	582.932506	5593.000000	582.932506	4113.000000	582.932506	8002.000000	582.932506	4723.000000	582.932506	5337.000000	582.932506	4496.000000	582.932506	3849.000000	582.932506	3332.000000	582.932506	3197.000000	582.932506	6352.000000	582.932506	3599.000000
583.651453	4651.000000	583.651453	5601.000000	583.651453	4114.000000	583.651453	7986.000000	583.651453	4725.000000	583.651453	5434.000000	583.651453	4453.000000	583.651453	3882.000000	583.651453	3368.000000	583.651453	3234.000000	583.651453	6458.000000	583.651453	3664.000000
