X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y
596.581627	3519.000000	596.581627	2343.000000	596.581627	3142.000000	596.581627	4846.000000	596.581627	4083.000000	596.581627	4055.000000	596.581627	3835.000000	596.581627	3792.000000	596.581627	2830.000000	596.581627	2767.000000
597.299367	3595.000000	597.299367	2417.000000	597.299367	3065.000000	597.299367	4849.000000	597.299367	4281.000000	597.299367	3952.000000	597.299367	3850.000000	597.299367	3870.000000	597.299367	2861.000000	597.299367	2758.000000
598.017042	3503.000000	598.017042	2361.000000	598.017042	3148.000000	598.017042	4846.000000	598.017042	4211.000000	598.017042	4022.000000	598.017042	3906.000000	598.017042	3698.000000	598.017042	2817.000000	598.017042	2707.000000
598.734655	3513.000000	598.734655	2428.000000	598.734655	3210.000000	598.734655	4861.000000	598.734655	4250.000000	598.734655	3913.000000	598.734655	3873.000000	598.734655	3738.000000	598.734655	2817.000000	598.734655	2752.000000
599.452204	3482.000000	599.452204	2285.000000	599.452204	3128.000000	599.452204	4882.000000	599.452204	4208.000000	599.452204	4059.000000	599.452204	3827.000000	599.452204	3763.000000	599.452204	2815.000000	599.452204	2738.000000
600.169689	3464.000000	600.169689	2393.000000	600.169689	3071.000000	600.169689	4831.000000	600.169689	4135.000000	600.169689	4005.000000	600.169689	3867.000000	600.169689	3712.000000	600.169689	2786.000000	600.169689	2679.000000
600.887111	3483.000000	600.887111	2392.000000	600.887111	3037.000000	600.887111	4872.000000	600.887111	4184.000000	600.887111	3943.000000	600.887111	3868.000000	600.887111	3742.000000	600.887111	2767.000000	600.887111	2785.000000
601.604469	3473.000000	601.604469	2395.000000	601.604469	3124.000000	601.604469	4876.000000	601.604469	4139.000000	601.604469	4034.000000	601.604469	3774.000000	601.604469	3785.000000	601.604469	2857.000000	601.604469	2772.000000
602.321764	3536.000000	602.321764	2361.000000	602.321764	3087.000000	602.321764	4873.000000	602.321764	4366.000000	602.321764	3953.000000	602.321764	3800.000000	602.321764	3815.000000	602.321764	2881.000000	602.321764	2747.000000
603.038995	3455.000000	603.038995	2333.000000	603.038995	3119.000000	603.038995	4888.000000	603.038995	4266.000000	603.038995	3969.000000	603.038995	3889.000000	603.038995	3800.000000	603.038995	2797.000000	603.038995	2819.000000
603.756163	3492.000000	603.756163	2401.000000	603.756163	3048.000000	603.756163	4901.000000	603.756163	4252.000000	603.756163	4082.000000	603.756163	3890.000000	603.756163	3718.000000	603.756163	2847.000000	603.756163	2725.000000
604.473268	3476.000000	604.473268	2316.000000	604.473268	3170.000000	604.473268	4912.000000	604.473268	4226.000000	604.473268	4026.000000	604.473268	3784.000000	604.473268	3792.000000	604.473268	2834.000000	604.473268	2658.000000
605.190309	3528.000000	605.190309	2346.000000	605.190309	3016.000000	605.190309	5038.000000	605.190309	4293.000000	605.190309	4052.000000	605.190309	3892.000000	605.190309	3817.000000	605.190309	2853.000000	605.190309	2740.000000
605.907287	3545.000000	605.907287	2330.000000	605.907287	3150.000000	605.907287	4952.000000	605.907287	4323.000000	605.907287	4016.000000	605.907287	3928.000000	605.907287	3800.000000	605.907287	2868.000000	605.907287	2795.000000
606.624201	3515.000000	606.624201	2379.000000	606.624201	3070.000000	606.624201	4964.000000	606.624201	4317.000000	606.624201	4013.000000	606.624201	3931.000000	606.624201	3814.000000	606.624201	2808.000000	606.624201	2774.000000
607.341052	3513.000000	607.341052	2297.000000	607.341052	3083.000000	607.341052	4936.000000	607.341052	4261.000000	607.341052	4006.000000	607.341052	3958.000000	607.341052	3818.000000	607.341052	2829.000000	607.341052	2770.000000
608.057839	3495.000000	608.057839	2320.000000	608.057839	3107.000000	608.057839	4998.000000	608.057839	4233.000000	608.057839	4055.000000	608.057839	3941.000000	608.057839	3856.000000	608.057839	2856.000000	608.057839	2742.000000
608.774563	3563.000000	608.774563	2422.000000	608.774563	3186.000000	608.774563	4998.000000	608.774563	4369.000000	608.774563	4042.000000	608.774563	3953.000000	608.774563	3909.000000	608.774563	2814.000000	608.774563	2784.000000
609.491224	3563.000000	609.491224	2310.000000	609.491224	3139.000000	609.491224	5086.000000	609.491224	4370.000000	609.491224	4009.000000	609.491224	3948.000000	609.491224	3835.000000	609.491224	2913.000000	609.491224	2719.000000
610.207821	3513.000000	610.207821	2409.000000	610.207821	3083.000000	610.207821	4948.000000	610.207821	4323.000000	610.207821	4113.000000	610.207821	3909.000000	610.207821	3801.000000	610.207821	2895.000000	610.207821	2763.000000
610.924355	3442.000000	610.924355	2381.000000	610.924355	3156.000000	610.924355	4967.000000	610.924355	4344.000000	610.924355	4037.000000	610.924355	3971.000000	610.924355	3865.000000	610.924355	2848.000000	610.924355	2780.000000
611.640825	3479.000000	611.640825	2364.000000	611.640825	3166.000000	611.640825	4943.000000	611.640825	4273.000000	611.640825	4145.000000	611.640825	3892.000000	611.640825	3920.000000	611.640825	2794.000000	611.640825	2722.000000
612.357232	3505.000000	612.357232	2462.000000	612.357232	3165.000000	612.357232	5038.000000	612.357232	4439.000000	612.357232	4054.000000	612.357232	3979.000000	612.357232	3901.000000	612.357232	2896.000000	612.357232	2750.000000
613.073576	3567.000000	613.073576	2370.000000	613.073576	3152.000000	613.073576	4968.000000	613.073576	4394.000000	613.073576	4067.000000	613.073576	3935.000000	613.073576	3863.000000	613.073576	2842.000000	613.073576	2747.000000
613.789856	3485.000000	613.789856	2454.000000	613.789856	3114.000000	613.789856	5008.000000	613.789856	4325.000000	613.789856	4146.000000	613.789856	3935.000000	613.789856	3878.000000	613.789856	2943.000000	613.789856	2799.000000
614.506073	3443.000000	614.506073	2439.000000	614.506073	3141.000000	614.506073	5134.000000	614.506073	4513.000000	614.506073	4044.000000	614.506073	4050.000000	614.506073	3823.000000	614.506073	2918.000000	614.506073	2720.000000
615.222226	3613.000000	615.222226	2436.000000	615.222226	3171.000000	615.222226	5053.000000	615.222226	4422.000000	615.222226	4193.000000	615.222226	3985.000000	615.222226	4024.000000	615.222226	2861.000000	615.222226	2788.000000
615.938316	3559.000000	615.938316	2386.000000	615.938316	3217.000000	615.938316	5191.000000	615.938316	4383.000000	615.938316	4188.000000	615.938316	4084.000000	615.938316	4001.000000	615.938316	2914.000000	615.938316	2851.000000
616.654343	3576.000000	616.654343	2468.000000	616.654343	3215.000000	616.654343	5247.000000	616.654343	4497.000000	616.654343	4306.000000	616.654343	4214.000000	616.654343	4096.000000	616.654343	2871.000000	616.654343	2780.000000
617.370307	3623.000000	617.370307	2409.000000	617.370307	3237.000000	617.370307	5154.000000	617.370307	4531.000000	617.370307	4283.000000	617.370307	4142.000000	617.370307	4117.000000	617.370307	2904.000000	617.370307	2902.000000
618.086207	3693.000000	618.086207	2521.000000	618.086207	3320.000000	618.086207	5271.000000	618.086207	4472.000000	618.086207	4317.000000	618.086207	4121.000000	618.086207	4048.000000	618.086207	2895.000000	618.086207	2765.000000
618.802044	3646.000000	618.802044	2482.000000	618.802044	3310.000000	618.802044	5221.000000	618.802044	4678.000000	618.802044	4386.000000	618.802044	4301.000000	618.802044	4120.000000	618.802044	2984.000000	618.802044	2900.000000
619.517817	3532.000000	619.517817	2546.000000	619.517817	3218.000000	619.517817	5318.000000	619.517817	4660.000000	619.517817	4348.000000	619.517817	4318.000000	619.517817	4194.000000	619.517817	2956.000000	619.517817	2885.000000
620.233527	3727.000000	620.233527	2540.000000	620.233527	3267.000000	620.233527	5292.000000	620.233527	4732.000000	620.233527	4452.000000	620.233527	4320.000000	620.233527	4150.000000	620.233527	2979.000000	620.233527	2994.000000
620.949174	3714.000000	620.949174	2543.000000	620.949174	3274.000000	620.949174	5360.000000	620.949174	4729.000000	620.949174	4328.000000	620.949174	4264.000000	620.949174	4152.000000	620.949174	3030.000000	620.949174	2922.000000
621.664758	3649.000000	621.664758	2630.000000	621.664758	3233.000000	621.664758	5238.000000	621.664758	4685.000000	621.664758	4400.000000	621.664758	4269.000000	621.664758	4132.000000	621.664758	3074.000000	621.664758	3053.000000
622.380278	3671.000000	622.380278	2578.000000	622.380278	3320.000000	622.380278	5371.000000	622.380278	4661.000000	622.380278	4487.000000	622.380278	4388.000000	622.380278	4186.000000	622.380278	3011.000000	622.380278	3003.000000
623.095735	3677.000000	623.095735	2518.000000	623.095735	3393.000000	623.095735	5328.000000	623.095735	4560.000000	623.095735	4416.000000	623.095735	4318.000000	623.095735	4262.000000	623.095735	3055.000000	623.095735	3002.000000
623.811129	3583.000000	623.811129	2558.000000	623.811129	3358.000000	623.811129	5271.000000	623.811129	4676.000000	623.811129	4362.000000	623.811129	4269.000000	623.811129	4247.000000	623.811129	3021.000000	623.811129	2970.000000
624.526459	3684.000000	624.526459	2587.000000	624.526459	3283.000000	624.526459	5421.000000	624.526459	4669.000000	624.526459	4318.000000	624.526459	4210.000000	624.526459	4064.000000	624.526459	3115.000000	624.526459	3010.000000
625.241726	3654.000000	625.241726	2568.000000	625.241726	3249.000000	625.241726	5281.000000	625.241726	4567.000000	625.241726	4393.000000	625.241726	4208.000000	625.241726	4164.000000	625.241726	2981.000000	625.241726	2921.000000
625.956930	3687.000000	625.956930	2524.000000	625.956930	3263.000000	625.956930	5353.000000	625.956930	4580.000000	625.956930	4424.000000	625.956930	4214.000000	625.956930	4122.000000	625.956930	3141.000000	625.956930	2939.000000
626.672071	3667.000000	626.672071	2499.000000	626.672071	3196.000000	626.672071	5343.000000	626.672071	4692.000000	626.672071	4307.000000	626.672071	4117.000000	626.672071	4177.000000	626.672071	3003.000000	626.672071	2906.000000
627.387148	3652.000000	627.387148	2437.000000	627.387148	3230.000000	627.387148	5207.000000	627.387148	4531.000000	627.387148	4338.000000	627.387148	4177.000000	627.387148	4005.000000	627.387148	3112.000000	627.387148	2987.000000
628.102162	3564.000000	628.102162	2487.000000	628.102162	3261.000000	628.102162	5181.000000	628.102162	4576.000000	628.102162	4255.000000	628.102162	4044.000000	628.102162	4083.000000	628.102162	3034.000000	628.102162	2848.000000
628.817113	3593.000000	628.817113	2488.000000	628.817113	3235.000000	628.817113	5108.000000	628.817113	4349.000000	628.817113	4214.000000	628.817113	4200.000000	628.817113	4002.000000	628.817113	2978.000000	628.817113	2766.000000
629.532001	3574.000000	629.532001	2444.000000	629.532001	3210.000000	629.532001	5187.000000	629.532001	4408.000000	629.532001	4142.000000	629.532001	4003.000000	629.532001	3939.000000	629.532001	3002.000000	629.532001	2801.000000
630.246825	3571.000000	630.246825	2452.000000	630.246825	3157.000000	630.246825	5121.000000	630.246825	4357.000000	630.246825	4136.000000	630.246825	4028.000000	630.246825	3992.000000	630.246825	2942.000000	630.246825	2904.000000
630.961587	3522.000000	630.961587	2530.000000	630.961587	3192.000000	630.961587	5064.000000	630.961587	4364.000000	630.961587	4061.000000	630.961587	4007.000000	630.961587	3909.000000	630.961587	2951.000000	630.961587	2767.000000
631.676285	3632.000000	631.676285	2463.000000	631.676285	3153.000000	631.676285	5001.000000	631.676285	4412.000000	631.676285	4120.000000	631.676285	3988.000000	631.676285	3903.000000	631.676285	2864.000000	631.676285	2856.000000
632.390919	3549.000000	632.390919	2406.000000	632.390919	3067.000000	632.390919	5021.000000	632.390919	4306.000000	632.390919	4023.000000	632.390919	3906.000000	632.390919	3818.000000	632.390919	2857.000000	632.390919	2825.000000
633.105491	3513.000000	633.105491	2403.000000	633.105491	3123.000000	633.105491	4953.000000	633.105491	4303.000000	633.105491	4085.000000	633.105491	3786.000000	633.105491	3715.000000	633.105491	2792.000000	633.105491	2821.000000
633.819999	3531.000000	633.819999	2325.000000	633.819999	3185.000000	633.819999	5064.000000	633.819999	4188.000000	633.819999	4089.000000	633.819999	3914.000000	633.819999	3783.000000	633.819999	2847.000000	633.819999	2802.000000
634.534444	3567.000000	634.534444	2356.000000	634.534444	3103.000000	634.534444	5073.000000	634.534444	4265.000000	634.534444	3983.000000	634.534444	3875.000000	634.534444	3799.000000	634.534444	2850.000000	634.534444	2834.000000
635.248826	3565.000000	635.248826	2390.000000	635.248826	3049.000000	635.248826	4840.000000	635.248826	4242.000000	635.248826	4035.000000	635.248826	3911.000000	635.248826	3796.000000	635.248826	2845.000000	635.248826	2744.000000
635.963145	3494.000000	635.963145	2379.000000	635.963145	3077.000000	635.963145	4895.000000	635.963145	4238.000000	635.963145	4002.000000	635.963145	3849.000000	635.963145	3717.000000	635.963145	2890.000000	635.963145	2750.000000
636.677401	3488.000000	636.677401	2333.000000	636.677401	3050.000000	636.677401	4976.000000	636.677401	4253.000000	636.677401	3993.000000	636.677401	3782.000000	636.677401	3754.000000	636.677401	2807.000000	636.677401	2627.000000
637.391593	3554.000000	637.391593	2366.000000	637.391593	3056.000000	637.391593	4971.000000	637.391593	4139.000000	637.391593	3897.000000	637.391593	3870.000000	637.391593	3709.000000	637.391593	2777.000000	637.391593	2728.000000
638.105723	3540.000000	638.105723	2388.000000	638.105723	3073.000000	638.105723	4926.000000	638.105723	4165.000000	638.105723	4014.000000	638.105723	3874.000000	638.105723	3788.000000	638.105723	2833.000000	638.105723	2645.000000
638.819789	3480.000000	638.819789	2354.000000	638.819789	3060.000000	638.819789	4955.000000	638.819789	4240.000000	638.819789	4047.000000	638.819789	3898.000000	638.819789	3738.000000	638.819789	2744.000000	638.819789	2726.000000
639.533792	3454.000000	639.533792	2299.000000	639.533792	3120.000000	639.533792	4913.000000	639.533792	4119.000000	639.533792	3897.000000	639.533792	3715.000000	639.533792	3734.000000	639.533792	2823.000000	639.533792	2698.000000
640.247732	3486.000000	640.247732	2400.000000	640.247732	3090.000000	640.247732	4842.000000	640.247732	4217.000000	640.247732	3951.000000	640.247732	3823.000000	640.247732	3743.000000	640.247732	2840.000000	640.247732	2742.000000
640.961608	3475.000000	640.961608	2324.000000	640.961608	3183.000000	640.961608	4960.000000	640.961608	4236.000000	640.961608	3983.000000	640.961608	3835.000000	640.961608	3786.000000	640.961608	2866.000000	640.961608	2774.000000
641.675422	3549.000000	641.675422	2320.000000	641.675422	3052.000000	641.675422	4845.000000	641.675422	4112.000000	641.675422	4009.000000	641.675422	3769.000000	641.675422	3859.000000	641.675422	2826.000000	641.675422	2775.000000
642.389172	3455.000000	642.389172	2308.000000	642.389172	3105.000000	642.389172	4908.000000	642.389172	4250.000000	642.389172	3866.000000	642.389172	3857.000000	642.389172	3817.000000	642.389172	2799.000000	642.389172	2739.000000
643.102860	3546.000000	643.102860	2256.000000	643.102860	3070.000000	643.102860	4922.000000	643.102860	4193.000000	643.102860	3968.000000	643.102860	3668.000000	643.102860	3803.000000	643.102860	2799.000000	643.102860	2723.000000
643.816484	3504.000000	643.816484	2275.000000	643.816484	3148.000000	643.816484	4967.000000	643.816484	4265.000000	643.816484	4073.000000	643.816484	3767.000000	643.816484	3739.000000	643.816484	2866.000000	643.816484	2739.000000
644.530045	3488.000000	644.530045	2277.000000	644.530045	3065.000000	644.530045	4922.000000	644.530045	4216.000000	644.530045	4000.000000	644.530045	3855.000000	644.530045	3821.000000	644.530045	2877.000000	644.530045	2746.000000
645.243543	3481.000000	645.243543	2324.000000	645.243543	3106.000000	645.243543	4976.000000	645.243543	4239.000000	645.243543	3936.000000	645.243543	3777.000000	645.243543	3779.000000	645.243543	2862.000000	645.243543	2727.000000
645.956978	3517.000000	645.956978	2363.000000	645.956978	3025.000000	645.956978	5002.000000	645.956978	4176.000000	645.956978	3967.000000	645.956978	3842.000000	645.956978	3736.000000	645.956978	2801.000000	645.956978	2752.000000
646.670350	3453.000000	646.670350	2304.000000	646.670350	3091.000000	646.670350	4966.000000	646.670350	4256.000000	646.670350	3969.000000	646.670350	3765.000000	646.670350	3880.000000	646.670350	2879.000000	646.670350	2741.000000
647.383659	3475.000000	647.383659	2288.000000	647.383659	3060.000000	647.383659	4975.000000	647.383659	4168.000000	647.383659	3995.000000	647.383659	3814.000000	647.383659	3768.000000	647.383659	2807.000000	647.383659	2676.000000
648.096904	3529.000000	648.096904	2351.000000	648.096904	3064.000000	648.096904	4937.000000	648.096904	4261.000000	648.096904	3964.000000	648.096904	3821.000000	648.096904	3844.000000	648.096904	2865.000000	648.096904	2740.000000
648.810087	3586.000000	648.810087	2272.000000	648.810087	3028.000000	648.810087	4861.000000	648.810087	4236.000000	648.810087	3870.000000	648.810087	3861.000000	648.810087	3749.000000	648.810087	2842.000000	648.810087	2750.000000
