X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y
570.700664	5589.000000	570.700664	5127.000000	570.700664	4761.000000	570.700664	4326.000000	570.700664	4238.000000	570.700664	8128.000000	570.700664	9340.000000	570.700664	5765.000000	570.700664	4354.000000	570.700664	3653.000000	570.700664	3282.000000	570.700664	6137.000000	570.700664	4415.000000	570.700664	3824.000000	570.700664	3564.000000
571.420694	5615.000000	571.420694	5134.000000	571.420694	4866.000000	571.420694	4487.000000	571.420694	4322.000000	571.420694	8169.000000	571.420694	9408.000000	571.420694	5902.000000	571.420694	4332.000000	571.420694	3694.000000	571.420694	3317.000000	571.420694	6107.000000	571.420694	4440.000000	571.420694	3721.000000	571.420694	3445.000000
572.140660	5600.000000	572.140660	5094.000000	572.140660	4682.000000	572.140660	4293.000000	572.140660	4213.000000	572.140660	8055.000000	572.140660	9310.000000	572.140660	5850.000000	572.140660	4182.000000	572.140660	3668.000000	572.140660	3274.000000	572.140660	6233.000000	572.140660	4347.000000	572.140660	3840.000000	572.140660	3575.000000
572.860562	5574.000000	572.860562	4969.000000	572.860562	4664.000000	572.860562	4251.000000	572.860562	4263.000000	572.860562	8249.000000	572.860562	9443.000000	572.860562	5769.000000	572.860562	4296.000000	572.860562	3705.000000	572.860562	3266.000000	572.860562	6112.000000	572.860562	4381.000000	572.860562	3777.000000	572.860562	3535.000000
573.580401	5529.000000	573.580401	4997.000000	573.580401	4615.000000	573.580401	4255.000000	573.580401	4277.000000	573.580401	8257.000000	573.580401	9313.000000	573.580401	5893.000000	573.580401	4304.000000	573.580401	3512.000000	573.580401	3243.000000	573.580401	6229.000000	573.580401	4316.000000	573.580401	3741.000000	573.580401	3523.000000
574.300176	5447.000000	574.300176	5054.000000	574.300176	4700.000000	574.300176	4244.000000	574.300176	4144.000000	574.300176	8163.000000	574.300176	9317.000000	574.300176	5902.000000	574.300176	4270.000000	574.300176	3535.000000	574.300176	3336.000000	574.300176	6137.000000	574.300176	4365.000000	574.300176	3792.000000	574.300176	3460.000000
575.019887	5419.000000	575.019887	4928.000000	575.019887	4640.000000	575.019887	4246.000000	575.019887	4071.000000	575.019887	8076.000000	575.019887	9351.000000	575.019887	5859.000000	575.019887	4329.000000	575.019887	3637.000000	575.019887	3283.000000	575.019887	6107.000000	575.019887	4393.000000	575.019887	3847.000000	575.019887	3450.000000
575.739534	5348.000000	575.739534	4865.000000	575.739534	4534.000000	575.739534	4170.000000	575.739534	4114.000000	575.739534	8079.000000	575.739534	9176.000000	575.739534	5919.000000	575.739534	4259.000000	575.739534	3611.000000	575.739534	3202.000000	575.739534	6071.000000	575.739534	4434.000000	575.739534	3782.000000	575.739534	3578.000000
576.459118	5382.000000	576.459118	4937.000000	576.459118	4561.000000	576.459118	4156.000000	576.459118	3981.000000	576.459118	8072.000000	576.459118	9170.000000	576.459118	5896.000000	576.459118	4234.000000	576.459118	3608.000000	576.459118	3285.000000	576.459118	6197.000000	576.459118	4337.000000	576.459118	3708.000000	576.459118	3452.000000
577.178638	5341.000000	577.178638	4889.000000	577.178638	4467.000000	577.178638	4170.000000	577.178638	4015.000000	577.178638	8070.000000	577.178638	9193.000000	577.178638	5795.000000	577.178638	4221.000000	577.178638	3537.000000	577.178638	3230.000000	577.178638	6219.000000	577.178638	4331.000000	577.178638	3778.000000	577.178638	3463.000000
577.898094	5317.000000	577.898094	4733.000000	577.898094	4475.000000	577.898094	4080.000000	577.898094	4014.000000	577.898094	8075.000000	577.898094	9313.000000	577.898094	5804.000000	577.898094	4252.000000	577.898094	3480.000000	577.898094	3291.000000	577.898094	6077.000000	577.898094	4393.000000	577.898094	3838.000000	577.898094	3466.000000
578.617487	5300.000000	578.617487	4770.000000	578.617487	4396.000000	578.617487	4099.000000	578.617487	4031.000000	578.617487	7952.000000	578.617487	9336.000000	578.617487	5804.000000	578.617487	4156.000000	578.617487	3533.000000	578.617487	3163.000000	578.617487	6063.000000	578.617487	4362.000000	578.617487	3698.000000	578.617487	3440.000000
579.336816	5240.000000	579.336816	4714.000000	579.336816	4366.000000	579.336816	4031.000000	579.336816	3917.000000	579.336816	8006.000000	579.336816	9316.000000	579.336816	5802.000000	579.336816	4175.000000	579.336816	3533.000000	579.336816	3233.000000	579.336816	6068.000000	579.336816	4342.000000	579.336816	3788.000000	579.336816	3423.000000
580.056081	5251.000000	580.056081	4707.000000	580.056081	4424.000000	580.056081	4013.000000	580.056081	3895.000000	580.056081	7925.000000	580.056081	9372.000000	580.056081	5846.000000	580.056081	4134.000000	580.056081	3588.000000	580.056081	3253.000000	580.056081	6117.000000	580.056081	4337.000000	580.056081	3790.000000	580.056081	3385.000000
580.775283	5241.000000	580.775283	4665.000000	580.775283	4342.000000	580.775283	4066.000000	580.775283	3911.000000	580.775283	8065.000000	580.775283	9228.000000	580.775283	5727.000000	580.775283	4236.000000	580.775283	3526.000000	580.775283	3242.000000	580.775283	6050.000000	580.775283	4363.000000	580.775283	3653.000000	580.775283	3417.000000
581.494421	5217.000000	581.494421	4777.000000	581.494421	4360.000000	581.494421	3936.000000	581.494421	3905.000000	581.494421	8033.000000	581.494421	9325.000000	581.494421	5759.000000	581.494421	4175.000000	581.494421	3439.000000	581.494421	3180.000000	581.494421	6142.000000	581.494421	4263.000000	581.494421	3624.000000	581.494421	3349.000000
582.213495	5223.000000	582.213495	4701.000000	582.213495	4398.000000	582.213495	4026.000000	582.213495	3845.000000	582.213495	7914.000000	582.213495	9320.000000	582.213495	5765.000000	582.213495	4127.000000	582.213495	3476.000000	582.213495	3179.000000	582.213495	6267.000000	582.213495	4434.000000	582.213495	3746.000000	582.213495	3383.000000
582.932506	5196.000000	582.932506	4603.000000	582.932506	4309.000000	582.932506	4044.000000	582.932506	3847.000000	582.932506	8273.000000	582.932506	9192.000000	582.932506	5780.000000	582.932506	4116.000000	582.932506	3504.000000	582.932506	3251.000000	582.932506	6055.000000	582.932506	4316.000000	582.932506	3624.000000	582.932506	3434.000000
583.651453	5131.000000	583.651453	4566.000000	583.651453	4293.000000	583.651453	3927.000000	583.651453	3927.000000	583.651453	8047.000000	583.651453	9177.000000	583.651453	5685.000000	583.651453	4110.000000	583.651453	3432.000000	583.651453	3196.000000	583.651453	6128.000000	583.651453	4194.000000	583.651453	3669.000000	583.651453	3416.000000
584.370336	5247.000000	584.370336	4636.000000	584.370336	4305.000000	584.370336	4049.000000	584.370336	3829.000000	584.370336	8069.000000	584.370336	9146.000000	584.370336	5794.000000	584.370336	4088.000000	584.370336	3445.000000	584.370336	3188.000000	584.370336	6067.000000	584.370336	4387.000000	584.370336	3729.000000	584.370336	3420.000000
585.089156	5153.000000	585.089156	4728.000000	585.089156	4241.000000	585.089156	3975.000000	585.089156	3838.000000	585.089156	7974.000000	585.089156	9231.000000	585.089156	5796.000000	585.089156	4176.000000	585.089156	3424.000000	585.089156	3178.000000	585.089156	6095.000000	585.089156	4432.000000	585.089156	3681.000000	585.089156	3492.000000
585.807912	5021.000000	585.807912	4605.000000	585.807912	4244.000000	585.807912	3962.000000	585.807912	3829.000000	585.807912	8008.000000	585.807912	9314.000000	585.807912	5659.000000	585.807912	4070.000000	585.807912	3482.000000	585.807912	3085.000000	585.807912	5953.000000	585.807912	4402.000000	585.807912	3716.000000	585.807912	3403.000000
586.526605	5143.000000	586.526605	4627.000000	586.526605	4344.000000	586.526605	3944.000000	586.526605	3838.000000	586.526605	8079.000000	586.526605	9087.000000	586.526605	5793.000000	586.526605	4103.000000	586.526605	3483.000000	586.526605	3210.000000	586.526605	5949.000000	586.526605	4308.000000	586.526605	3642.000000	586.526605	3474.000000
587.245234	5131.000000	587.245234	4639.000000	587.245234	4261.000000	587.245234	3899.000000	587.245234	3824.000000	587.245234	8061.000000	587.245234	9226.000000	587.245234	5738.000000	587.245234	4079.000000	587.245234	3428.000000	587.245234	3176.000000	587.245234	6008.000000	587.245234	4366.000000	587.245234	3651.000000	587.245234	3410.000000
587.963800	5118.000000	587.963800	4614.000000	587.963800	4311.000000	587.963800	3821.000000	587.963800	3775.000000	587.963800	7994.000000	587.963800	9222.000000	587.963800	5723.000000	587.963800	4086.000000	587.963800	3449.000000	587.963800	3146.000000	587.963800	6031.000000	587.963800	4333.000000	587.963800	3734.000000	587.963800	3501.000000
588.682301	5130.000000	588.682301	4607.000000	588.682301	4162.000000	588.682301	3852.000000	588.682301	3726.000000	588.682301	8039.000000	588.682301	9259.000000	588.682301	5668.000000	588.682301	4031.000000	588.682301	3439.000000	588.682301	3170.000000	588.682301	6081.000000	588.682301	4267.000000	588.682301	3620.000000	588.682301	3376.000000
589.400740	5105.000000	589.400740	4505.000000	589.400740	4175.000000	589.400740	3914.000000	589.400740	3805.000000	589.400740	7965.000000	589.400740	9277.000000	589.400740	5731.000000	589.400740	4095.000000	589.400740	3439.000000	589.400740	3106.000000	589.400740	6036.000000	589.400740	4356.000000	589.400740	3724.000000	589.400740	3344.000000
590.119115	5038.000000	590.119115	4560.000000	590.119115	4217.000000	590.119115	3763.000000	590.119115	3681.000000	590.119115	8005.000000	590.119115	9307.000000	590.119115	5709.000000	590.119115	4146.000000	590.119115	3438.000000	590.119115	3138.000000	590.119115	6072.000000	590.119115	4347.000000	590.119115	3706.000000	590.119115	3377.000000
590.837426	5059.000000	590.837426	4516.000000	590.837426	4260.000000	590.837426	3836.000000	590.837426	3700.000000	590.837426	8184.000000	590.837426	9274.000000	590.837426	5673.000000	590.837426	4097.000000	590.837426	3413.000000	590.837426	3162.000000	590.837426	5996.000000	590.837426	4220.000000	590.837426	3661.000000	590.837426	3391.000000
591.555673	5059.000000	591.555673	4500.000000	591.555673	4178.000000	591.555673	3800.000000	591.555673	3683.000000	591.555673	7937.000000	591.555673	9305.000000	591.555673	5621.000000	591.555673	4114.000000	591.555673	3457.000000	591.555673	3181.000000	591.555673	6009.000000	591.555673	4190.000000	591.555673	3641.000000	591.555673	3297.000000
592.273857	5014.000000	592.273857	4438.000000	592.273857	4257.000000	592.273857	3839.000000	592.273857	3760.000000	592.273857	8082.000000	592.273857	9161.000000	592.273857	5695.000000	592.273857	4046.000000	592.273857	3441.000000	592.273857	3122.000000	592.273857	5945.000000	592.273857	4283.000000	592.273857	3729.000000	592.273857	3491.000000
592.991978	4977.000000	592.991978	4502.000000	592.991978	4105.000000	592.991978	3820.000000	592.991978	3707.000000	592.991978	8066.000000	592.991978	9249.000000	592.991978	5635.000000	592.991978	4012.000000	592.991978	3441.000000	592.991978	3148.000000	592.991978	6021.000000	592.991978	4295.000000	592.991978	3642.000000	592.991978	3332.000000
593.710035	5105.000000	593.710035	4556.000000	593.710035	4121.000000	593.710035	3851.000000	593.710035	3691.000000	593.710035	7991.000000	593.710035	9305.000000	593.710035	5797.000000	593.710035	4099.000000	593.710035	3501.000000	593.710035	3034.000000	593.710035	6156.000000	593.710035	4199.000000	593.710035	3657.000000	593.710035	3419.000000
594.428028	5111.000000	594.428028	4433.000000	594.428028	4190.000000	594.428028	3709.000000	594.428028	3628.000000	594.428028	7798.000000	594.428028	9286.000000	594.428028	5809.000000	594.428028	4106.000000	594.428028	3453.000000	594.428028	3058.000000	594.428028	6067.000000	594.428028	4236.000000	594.428028	3604.000000	594.428028	3392.000000
595.145958	5057.000000	595.145958	4511.000000	595.145958	4154.000000	595.145958	3818.000000	595.145958	3680.000000	595.145958	8055.000000	595.145958	9307.000000	595.145958	5767.000000	595.145958	4137.000000	595.145958	3417.000000	595.145958	3114.000000	595.145958	5960.000000	595.145958	4272.000000	595.145958	3651.000000	595.145958	3356.000000
595.863824	5015.000000	595.863824	4539.000000	595.863824	4159.000000	595.863824	3774.000000	595.863824	3678.000000	595.863824	8000.000000	595.863824	9243.000000	595.863824	5657.000000	595.863824	4098.000000	595.863824	3401.000000	595.863824	3154.000000	595.863824	5977.000000	595.863824	4283.000000	595.863824	3706.000000	595.863824	3398.000000
596.581627	5003.000000	596.581627	4579.000000	596.581627	4112.000000	596.581627	3775.000000	596.581627	3625.000000	596.581627	7946.000000	596.581627	9202.000000	596.581627	5700.000000	596.581627	4141.000000	596.581627	3380.000000	596.581627	3104.000000	596.581627	5985.000000	596.581627	4173.000000	596.581627	3706.000000	596.581627	3374.000000
597.299367	4979.000000	597.299367	4524.000000	597.299367	4224.000000	597.299367	3794.000000	597.299367	3590.000000	597.299367	7877.000000	597.299367	9185.000000	597.299367	5722.000000	597.299367	4086.000000	597.299367	3441.000000	597.299367	3158.000000	597.299367	6129.000000	597.299367	4287.000000	597.299367	3592.000000	597.299367	3439.000000
598.017042	5022.000000	598.017042	4495.000000	598.017042	4101.000000	598.017042	3817.000000	598.017042	3607.000000	598.017042	8081.000000	598.017042	9229.000000	598.017042	5710.000000	598.017042	4187.000000	598.017042	3461.000000	598.017042	3070.000000	598.017042	5963.000000	598.017042	4192.000000	598.017042	3721.000000	598.017042	3461.000000
598.734655	5027.000000	598.734655	4436.000000	598.734655	4074.000000	598.734655	3798.000000	598.734655	3779.000000	598.734655	8120.000000	598.734655	9208.000000	598.734655	5727.000000	598.734655	4104.000000	598.734655	3553.000000	598.734655	3069.000000	598.734655	6174.000000	598.734655	4328.000000	598.734655	3742.000000	598.734655	3478.000000
599.452204	4995.000000	599.452204	4535.000000	599.452204	4178.000000	599.452204	3811.000000	599.452204	3687.000000	599.452204	8043.000000	599.452204	9324.000000	599.452204	5777.000000	599.452204	4166.000000	599.452204	3418.000000	599.452204	3147.000000	599.452204	6072.000000	599.452204	4316.000000	599.452204	3606.000000	599.452204	3349.000000
600.169689	4992.000000	600.169689	4523.000000	600.169689	4275.000000	600.169689	3856.000000	600.169689	3669.000000	600.169689	7993.000000	600.169689	9342.000000	600.169689	5809.000000	600.169689	4053.000000	600.169689	3416.000000	600.169689	3142.000000	600.169689	6129.000000	600.169689	4332.000000	600.169689	3715.000000	600.169689	3308.000000
600.887111	5033.000000	600.887111	4573.000000	600.887111	4147.000000	600.887111	3709.000000	600.887111	3687.000000	600.887111	7846.000000	600.887111	9336.000000	600.887111	5691.000000	600.887111	4110.000000	600.887111	3427.000000	600.887111	3095.000000	600.887111	6119.000000	600.887111	4234.000000	600.887111	3637.000000	600.887111	3390.000000
601.604469	5170.000000	601.604469	4565.000000	601.604469	4261.000000	601.604469	3828.000000	601.604469	3631.000000	601.604469	8021.000000	601.604469	9281.000000	601.604469	5738.000000	601.604469	4142.000000	601.604469	3529.000000	601.604469	3086.000000	601.604469	6132.000000	601.604469	4330.000000	601.604469	3705.000000	601.604469	3351.000000
602.321764	5057.000000	602.321764	4540.000000	602.321764	4220.000000	602.321764	3789.000000	602.321764	3716.000000	602.321764	7885.000000	602.321764	9346.000000	602.321764	5714.000000	602.321764	4180.000000	602.321764	3522.000000	602.321764	3128.000000	602.321764	5968.000000	602.321764	4328.000000	602.321764	3704.000000	602.321764	3448.000000
603.038995	5164.000000	603.038995	4518.000000	603.038995	4210.000000	603.038995	3803.000000	603.038995	3731.000000	603.038995	8025.000000	603.038995	9253.000000	603.038995	5785.000000	603.038995	4137.000000	603.038995	3487.000000	603.038995	3135.000000	603.038995	6101.000000	603.038995	4326.000000	603.038995	3751.000000	603.038995	3429.000000
603.756163	5079.000000	603.756163	4504.000000	603.756163	4212.000000	603.756163	3809.000000	603.756163	3807.000000	603.756163	8039.000000	603.756163	9328.000000	603.756163	5827.000000	603.756163	4071.000000	603.756163	3485.000000	603.756163	3125.000000	603.756163	6118.000000	603.756163	4339.000000	603.756163	3710.000000	603.756163	3453.000000
604.473268	5102.000000	604.473268	4609.000000	604.473268	4182.000000	604.473268	3776.000000	604.473268	3674.000000	604.473268	8027.000000	604.473268	9296.000000	604.473268	5734.000000	604.473268	4044.000000	604.473268	3451.000000	604.473268	3155.000000	604.473268	6111.000000	604.473268	4168.000000	604.473268	3665.000000	604.473268	3411.000000
605.190309	5088.000000	605.190309	4594.000000	605.190309	4201.000000	605.190309	3860.000000	605.190309	3751.000000	605.190309	7852.000000	605.190309	9318.000000	605.190309	5701.000000	605.190309	4082.000000	605.190309	3580.000000	605.190309	3159.000000	605.190309	6105.000000	605.190309	4379.000000	605.190309	3728.000000	605.190309	3446.000000
605.907287	5206.000000	605.907287	4506.000000	605.907287	4245.000000	605.907287	3852.000000	605.907287	3719.000000	605.907287	8122.000000	605.907287	9178.000000	605.907287	5750.000000	605.907287	3997.000000	605.907287	3482.000000	605.907287	3059.000000	605.907287	6167.000000	605.907287	4350.000000	605.907287	3658.000000	605.907287	3421.000000
606.624201	5194.000000	606.624201	4612.000000	606.624201	4211.000000	606.624201	3794.000000	606.624201	3764.000000	606.624201	8108.000000	606.624201	9328.000000	606.624201	5764.000000	606.624201	4142.000000	606.624201	3465.000000	606.624201	3186.000000	606.624201	6125.000000	606.624201	4249.000000	606.624201	3705.000000	606.624201	3358.000000
607.341052	5094.000000	607.341052	4471.000000	607.341052	4130.000000	607.341052	3844.000000	607.341052	3772.000000	607.341052	8011.000000	607.341052	9331.000000	607.341052	5812.000000	607.341052	4179.000000	607.341052	3454.000000	607.341052	3162.000000	607.341052	6171.000000	607.341052	4296.000000	607.341052	3665.000000	607.341052	3416.000000
608.057839	5131.000000	608.057839	4631.000000	608.057839	4243.000000	608.057839	3908.000000	608.057839	3742.000000	608.057839	8150.000000	608.057839	9336.000000	608.057839	5869.000000	608.057839	4102.000000	608.057839	3471.000000	608.057839	3078.000000	608.057839	6158.000000	608.057839	4357.000000	608.057839	3732.000000	608.057839	3438.000000
608.774563	5148.000000	608.774563	4691.000000	608.774563	4252.000000	608.774563	3804.000000	608.774563	3673.000000	608.774563	8052.000000	608.774563	9276.000000	608.774563	5750.000000	608.774563	4122.000000	608.774563	3492.000000	608.774563	3187.000000	608.774563	6184.000000	608.774563	4411.000000	608.774563	3642.000000	608.774563	3373.000000
609.491224	5192.000000	609.491224	4506.000000	609.491224	4282.000000	609.491224	3852.000000	609.491224	3775.000000	609.491224	8167.000000	609.491224	9358.000000	609.491224	5743.000000	609.491224	4176.000000	609.491224	3472.000000	609.491224	3226.000000	609.491224	6158.000000	609.491224	4392.000000	609.491224	3759.000000	609.491224	3398.000000
610.207821	5079.000000	610.207821	4639.000000	610.207821	4310.000000	610.207821	3847.000000	610.207821	3750.000000	610.207821	8086.000000	610.207821	9243.000000	610.207821	5766.000000	610.207821	4161.000000	610.207821	3503.000000	610.207821	3027.000000	610.207821	6100.000000	610.207821	4387.000000	610.207821	3722.000000	610.207821	3353.000000
610.924355	5183.000000	610.924355	4598.000000	610.924355	4236.000000	610.924355	3871.000000	610.924355	3743.000000	610.924355	8100.000000	610.924355	9285.000000	610.924355	5792.000000	610.924355	4162.000000	610.924355	3594.000000	610.924355	3073.000000	610.924355	6179.000000	610.924355	4284.000000	610.924355	3777.000000	610.924355	3465.000000
611.640825	5053.000000	611.640825	4624.000000	611.640825	4251.000000	611.640825	3904.000000	611.640825	3783.000000	611.640825	8127.000000	611.640825	9321.000000	611.640825	5776.000000	611.640825	4066.000000	611.640825	3524.000000	611.640825	3141.000000	611.640825	6202.000000	611.640825	4432.000000	611.640825	3690.000000	611.640825	3407.000000
612.357232	5198.000000	612.357232	4601.000000	612.357232	4261.000000	612.357232	3900.000000	612.357232	3798.000000	612.357232	7966.000000	612.357232	9370.000000	612.357232	5832.000000	612.357232	4156.000000	612.357232	3402.000000	612.357232	3211.000000	612.357232	6114.000000	612.357232	4278.000000	612.357232	3691.000000	612.357232	3424.000000
613.073576	5139.000000	613.073576	4642.000000	613.073576	4276.000000	613.073576	4012.000000	613.073576	3764.000000	613.073576	8061.000000	613.073576	9366.000000	613.073576	5781.000000	613.073576	4192.000000	613.073576	3512.000000	613.073576	3173.000000	613.073576	6204.000000	613.073576	4274.000000	613.073576	3772.000000	613.073576	3398.000000
613.789856	5076.000000	613.789856	4586.000000	613.789856	4305.000000	613.789856	3859.000000	613.789856	3847.000000	613.789856	8295.000000	613.789856	9135.000000	613.789856	5763.000000	613.789856	4184.000000	613.789856	3520.000000	613.789856	3172.000000	613.789856	6089.000000	613.789856	4455.000000	613.789856	3704.000000	613.789856	3356.000000
614.506073	5159.000000	614.506073	4603.000000	614.506073	4286.000000	614.506073	3931.000000	614.506073	3847.000000	614.506073	8114.000000	614.506073	9405.000000	614.506073	5758.000000	614.506073	4107.000000	614.506073	3505.000000	614.506073	3148.000000	614.506073	6098.000000	614.506073	4383.000000	614.506073	3681.000000	614.506073	3446.000000
615.222226	5229.000000	615.222226	4687.000000	615.222226	4309.000000	615.222226	3957.000000	615.222226	3879.000000	615.222226	8264.000000	615.222226	9563.000000	615.222226	5896.000000	615.222226	4188.000000	615.222226	3545.000000	615.222226	3225.000000	615.222226	6062.000000	615.222226	4287.000000	615.222226	3695.000000	615.222226	3414.000000
615.938316	5228.000000	615.938316	4736.000000	615.938316	4344.000000	615.938316	3953.000000	615.938316	3866.000000	615.938316	8149.000000	615.938316	9450.000000	615.938316	5863.000000	615.938316	4231.000000	615.938316	3560.000000	615.938316	3171.000000	615.938316	6094.000000	615.938316	4390.000000	615.938316	3721.000000	615.938316	3439.000000
616.654343	5240.000000	616.654343	4672.000000	616.654343	4340.000000	616.654343	3966.000000	616.654343	3823.000000	616.654343	8064.000000	616.654343	9406.000000	616.654343	5785.000000	616.654343	4326.000000	616.654343	3512.000000	616.654343	3219.000000	616.654343	6243.000000	616.654343	4394.000000	616.654343	3728.000000	616.654343	3478.000000
617.370307	5308.000000	617.370307	4735.000000	617.370307	4400.000000	617.370307	3990.000000	617.370307	3838.000000	617.370307	8082.000000	617.370307	9382.000000	617.370307	5906.000000	617.370307	4135.000000	617.370307	3529.000000	617.370307	3219.000000	617.370307	6056.000000	617.370307	4401.000000	617.370307	3793.000000	617.370307	3436.000000
618.086207	5263.000000	618.086207	4783.000000	618.086207	4466.000000	618.086207	4094.000000	618.086207	3857.000000	618.086207	8163.000000	618.086207	9407.000000	618.086207	5934.000000	618.086207	4116.000000	618.086207	3609.000000	618.086207	3255.000000	618.086207	6259.000000	618.086207	4418.000000	618.086207	3750.000000	618.086207	3429.000000
618.802044	5307.000000	618.802044	4818.000000	618.802044	4424.000000	618.802044	4016.000000	618.802044	3892.000000	618.802044	8180.000000	618.802044	9615.000000	618.802044	5857.000000	618.802044	4158.000000	618.802044	3565.000000	618.802044	3250.000000	618.802044	6280.000000	618.802044	4460.000000	618.802044	3792.000000	618.802044	3483.000000
