X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y
575.019887	6203.000000	575.019887	5841.000000	575.019887	5517.000000	575.019887	6715.000000	575.019887	5518.000000	575.019887	5105.000000	575.019887	4959.000000	575.019887	7938.000000	575.019887	6250.000000	575.019887	5764.000000	575.019887	5154.000000
575.739534	6244.000000	575.739534	5758.000000	575.739534	5508.000000	575.739534	6656.000000	575.739534	5564.000000	575.739534	5092.000000	575.739534	4916.000000	575.739534	7788.000000	575.739534	6220.000000	575.739534	5661.000000	575.739534	5215.000000
576.459118	6143.000000	576.459118	5771.000000	576.459118	5500.000000	576.459118	6613.000000	576.459118	5430.000000	576.459118	5070.000000	576.459118	4822.000000	576.459118	7814.000000	576.459118	6260.000000	576.459118	5519.000000	576.459118	5270.000000
577.178638	6126.000000	577.178638	5666.000000	577.178638	5388.000000	577.178638	6636.000000	577.178638	5480.000000	577.178638	5020.000000	577.178638	4863.000000	577.178638	7911.000000	577.178638	6137.000000	577.178638	5491.000000	577.178638	5143.000000
577.898094	6241.000000	577.898094	5693.000000	577.898094	5443.000000	577.898094	6735.000000	577.898094	5469.000000	577.898094	5084.000000	577.898094	4759.000000	577.898094	7727.000000	577.898094	6150.000000	577.898094	5537.000000	577.898094	5168.000000
578.617487	6211.000000	578.617487	5667.000000	578.617487	5293.000000	578.617487	6501.000000	578.617487	5413.000000	578.617487	5012.000000	578.617487	4900.000000	578.617487	7775.000000	578.617487	6123.000000	578.617487	5568.000000	578.617487	5132.000000
579.336816	6182.000000	579.336816	5743.000000	579.336816	5359.000000	579.336816	6551.000000	579.336816	5497.000000	579.336816	4948.000000	579.336816	4778.000000	579.336816	7753.000000	579.336816	6158.000000	579.336816	5520.000000	579.336816	5179.000000
580.056081	6065.000000	580.056081	5665.000000	580.056081	5387.000000	580.056081	6433.000000	580.056081	5316.000000	580.056081	4882.000000	580.056081	4799.000000	580.056081	7665.000000	580.056081	6094.000000	580.056081	5398.000000	580.056081	5076.000000
580.775283	6003.000000	580.775283	5644.000000	580.775283	5403.000000	580.775283	6431.000000	580.775283	5277.000000	580.775283	4852.000000	580.775283	4731.000000	580.775283	7775.000000	580.775283	5986.000000	580.775283	5468.000000	580.775283	5090.000000
581.494421	6017.000000	581.494421	5676.000000	581.494421	5241.000000	581.494421	6547.000000	581.494421	5305.000000	581.494421	4827.000000	581.494421	4695.000000	581.494421	7696.000000	581.494421	6100.000000	581.494421	5356.000000	581.494421	4993.000000
582.213495	5908.000000	582.213495	5593.000000	582.213495	5202.000000	582.213495	6512.000000	582.213495	5359.000000	582.213495	4973.000000	582.213495	4619.000000	582.213495	7640.000000	582.213495	6049.000000	582.213495	5374.000000	582.213495	4941.000000
582.932506	5910.000000	582.932506	5513.000000	582.932506	5277.000000	582.932506	6468.000000	582.932506	5286.000000	582.932506	4886.000000	582.932506	4692.000000	582.932506	7705.000000	582.932506	6081.000000	582.932506	5419.000000	582.932506	4984.000000
583.651453	6109.000000	583.651453	5651.000000	583.651453	5369.000000	583.651453	6408.000000	583.651453	5185.000000	583.651453	4841.000000	583.651453	4628.000000	583.651453	7699.000000	583.651453	6051.000000	583.651453	5456.000000	583.651453	5010.000000
584.370336	5926.000000	584.370336	5558.000000	584.370336	5160.000000	584.370336	6401.000000	584.370336	5366.000000	584.370336	4726.000000	584.370336	4697.000000	584.370336	7617.000000	584.370336	6008.000000	584.370336	5341.000000	584.370336	4977.000000
585.089156	5953.000000	585.089156	5580.000000	585.089156	5284.000000	585.089156	6436.000000	585.089156	5157.000000	585.089156	4766.000000	585.089156	4500.000000	585.089156	7474.000000	585.089156	6063.000000	585.089156	5331.000000	585.089156	4979.000000
585.807912	5974.000000	585.807912	5443.000000	585.807912	5234.000000	585.807912	6312.000000	585.807912	5332.000000	585.807912	4741.000000	585.807912	4510.000000	585.807912	7623.000000	585.807912	5974.000000	585.807912	5265.000000	585.807912	4939.000000
586.526605	5975.000000	586.526605	5509.000000	586.526605	5303.000000	586.526605	6401.000000	586.526605	5176.000000	586.526605	4780.000000	586.526605	4668.000000	586.526605	7668.000000	586.526605	6000.000000	586.526605	5419.000000	586.526605	4896.000000
587.245234	5920.000000	587.245234	5473.000000	587.245234	5162.000000	587.245234	6358.000000	587.245234	5132.000000	587.245234	4682.000000	587.245234	4571.000000	587.245234	7558.000000	587.245234	5920.000000	587.245234	5174.000000	587.245234	5056.000000
587.963800	5938.000000	587.963800	5564.000000	587.963800	5088.000000	587.963800	6384.000000	587.963800	5050.000000	587.963800	4733.000000	587.963800	4602.000000	587.963800	7622.000000	587.963800	5840.000000	587.963800	5236.000000	587.963800	4895.000000
588.682301	5967.000000	588.682301	5507.000000	588.682301	5130.000000	588.682301	6342.000000	588.682301	5086.000000	588.682301	4698.000000	588.682301	4545.000000	588.682301	7487.000000	588.682301	5962.000000	588.682301	5271.000000	588.682301	4999.000000
589.400740	5779.000000	589.400740	5456.000000	589.400740	5211.000000	589.400740	6366.000000	589.400740	5116.000000	589.400740	4663.000000	589.400740	4544.000000	589.400740	7629.000000	589.400740	5931.000000	589.400740	5268.000000	589.400740	4993.000000
590.119115	5835.000000	590.119115	5406.000000	590.119115	5207.000000	590.119115	6291.000000	590.119115	5077.000000	590.119115	4641.000000	590.119115	4523.000000	590.119115	7545.000000	590.119115	5937.000000	590.119115	5244.000000	590.119115	4970.000000
590.837426	5848.000000	590.837426	5497.000000	590.837426	5123.000000	590.837426	6270.000000	590.837426	5154.000000	590.837426	4701.000000	590.837426	4555.000000	590.837426	7671.000000	590.837426	5842.000000	590.837426	5248.000000	590.837426	4869.000000
591.555673	5851.000000	591.555673	5455.000000	591.555673	5131.000000	591.555673	6387.000000	591.555673	5080.000000	591.555673	4741.000000	591.555673	4571.000000	591.555673	7674.000000	591.555673	5947.000000	591.555673	5349.000000	591.555673	4956.000000
592.273857	5768.000000	592.273857	5428.000000	592.273857	5063.000000	592.273857	6252.000000	592.273857	5143.000000	592.273857	4701.000000	592.273857	4456.000000	592.273857	7561.000000	592.273857	5955.000000	592.273857	5225.000000	592.273857	4951.000000
592.991978	5800.000000	592.991978	5444.000000	592.991978	5158.000000	592.991978	6328.000000	592.991978	5130.000000	592.991978	4599.000000	592.991978	4476.000000	592.991978	7566.000000	592.991978	5968.000000	592.991978	5188.000000	592.991978	4936.000000
593.710035	5852.000000	593.710035	5362.000000	593.710035	5128.000000	593.710035	6338.000000	593.710035	5060.000000	593.710035	4582.000000	593.710035	4547.000000	593.710035	7454.000000	593.710035	5964.000000	593.710035	5315.000000	593.710035	4921.000000
594.428028	5888.000000	594.428028	5442.000000	594.428028	5044.000000	594.428028	6177.000000	594.428028	5075.000000	594.428028	4572.000000	594.428028	4510.000000	594.428028	7490.000000	594.428028	5993.000000	594.428028	5343.000000	594.428028	4854.000000
595.145958	5903.000000	595.145958	5446.000000	595.145958	5077.000000	595.145958	6440.000000	595.145958	5065.000000	595.145958	4732.000000	595.145958	4511.000000	595.145958	7570.000000	595.145958	5974.000000	595.145958	5270.000000	595.145958	4981.000000
595.863824	5854.000000	595.863824	5357.000000	595.863824	5121.000000	595.863824	6235.000000	595.863824	5082.000000	595.863824	4683.000000	595.863824	4466.000000	595.863824	7548.000000	595.863824	5911.000000	595.863824	5212.000000	595.863824	4788.000000
596.581627	5854.000000	596.581627	5391.000000	596.581627	5122.000000	596.581627	6288.000000	596.581627	5012.000000	596.581627	4656.000000	596.581627	4537.000000	596.581627	7460.000000	596.581627	5826.000000	596.581627	5247.000000	596.581627	4911.000000
597.299367	5847.000000	597.299367	5368.000000	597.299367	5250.000000	597.299367	6355.000000	597.299367	5150.000000	597.299367	4694.000000	597.299367	4412.000000	597.299367	7627.000000	597.299367	5894.000000	597.299367	5335.000000	597.299367	4937.000000
598.017042	5838.000000	598.017042	5448.000000	598.017042	5223.000000	598.017042	6310.000000	598.017042	5065.000000	598.017042	4634.000000	598.017042	4409.000000	598.017042	7602.000000	598.017042	5945.000000	598.017042	5224.000000	598.017042	4796.000000
598.734655	5808.000000	598.734655	5503.000000	598.734655	5126.000000	598.734655	6294.000000	598.734655	5030.000000	598.734655	4594.000000	598.734655	4408.000000	598.734655	7472.000000	598.734655	5878.000000	598.734655	5334.000000	598.734655	4975.000000
599.452204	5846.000000	599.452204	5427.000000	599.452204	5118.000000	599.452204	6356.000000	599.452204	5060.000000	599.452204	4713.000000	599.452204	4470.000000	599.452204	7439.000000	599.452204	5986.000000	599.452204	5356.000000	599.452204	4912.000000
600.169689	5803.000000	600.169689	5487.000000	600.169689	5010.000000	600.169689	6351.000000	600.169689	5145.000000	600.169689	4669.000000	600.169689	4387.000000	600.169689	7537.000000	600.169689	6065.000000	600.169689	5279.000000	600.169689	4906.000000
600.887111	5921.000000	600.887111	5555.000000	600.887111	5092.000000	600.887111	6409.000000	600.887111	5204.000000	600.887111	4689.000000	600.887111	4475.000000	600.887111	7461.000000	600.887111	5987.000000	600.887111	5269.000000	600.887111	4882.000000
601.604469	5830.000000	601.604469	5444.000000	601.604469	5102.000000	601.604469	6403.000000	601.604469	5286.000000	601.604469	4573.000000	601.604469	4437.000000	601.604469	7623.000000	601.604469	6006.000000	601.604469	5340.000000	601.604469	4978.000000
602.321764	5876.000000	602.321764	5417.000000	602.321764	5169.000000	602.321764	6361.000000	602.321764	5151.000000	602.321764	4701.000000	602.321764	4463.000000	602.321764	7689.000000	602.321764	5995.000000	602.321764	5267.000000	602.321764	4893.000000
603.038995	5838.000000	603.038995	5387.000000	603.038995	5168.000000	603.038995	6430.000000	603.038995	5177.000000	603.038995	4620.000000	603.038995	4527.000000	603.038995	7645.000000	603.038995	6054.000000	603.038995	5287.000000	603.038995	4952.000000
603.756163	5892.000000	603.756163	5453.000000	603.756163	5135.000000	603.756163	6409.000000	603.756163	5235.000000	603.756163	4633.000000	603.756163	4614.000000	603.756163	7677.000000	603.756163	6040.000000	603.756163	5339.000000	603.756163	5037.000000
604.473268	6027.000000	604.473268	5480.000000	604.473268	5117.000000	604.473268	6465.000000	604.473268	5156.000000	604.473268	4696.000000	604.473268	4509.000000	604.473268	7570.000000	604.473268	6023.000000	604.473268	5236.000000	604.473268	4991.000000
605.190309	5923.000000	605.190309	5402.000000	605.190309	5042.000000	605.190309	6557.000000	605.190309	5188.000000	605.190309	4712.000000	605.190309	4545.000000	605.190309	7826.000000	605.190309	6101.000000	605.190309	5393.000000	605.190309	4982.000000
605.907287	6060.000000	605.907287	5482.000000	605.907287	5175.000000	605.907287	6312.000000	605.907287	5159.000000	605.907287	4691.000000	605.907287	4558.000000	605.907287	7840.000000	605.907287	6087.000000	605.907287	5305.000000	605.907287	5001.000000
606.624201	6013.000000	606.624201	5495.000000	606.624201	5240.000000	606.624201	6394.000000	606.624201	5205.000000	606.624201	4818.000000	606.624201	4568.000000	606.624201	7792.000000	606.624201	6077.000000	606.624201	5335.000000	606.624201	4923.000000
607.341052	5922.000000	607.341052	5452.000000	607.341052	5107.000000	607.341052	6554.000000	607.341052	5097.000000	607.341052	4704.000000	607.341052	4476.000000	607.341052	7791.000000	607.341052	6061.000000	607.341052	5379.000000	607.341052	5026.000000
608.057839	5934.000000	608.057839	5642.000000	608.057839	5366.000000	608.057839	6380.000000	608.057839	5141.000000	608.057839	4678.000000	608.057839	4612.000000	608.057839	7645.000000	608.057839	6040.000000	608.057839	5480.000000	608.057839	5032.000000
608.774563	5945.000000	608.774563	5555.000000	608.774563	5110.000000	608.774563	6428.000000	608.774563	5227.000000	608.774563	4788.000000	608.774563	4448.000000	608.774563	7793.000000	608.774563	5981.000000	608.774563	5358.000000	608.774563	5089.000000
609.491224	6079.000000	609.491224	5462.000000	609.491224	5310.000000	609.491224	6343.000000	609.491224	5224.000000	609.491224	4742.000000	609.491224	4644.000000	609.491224	7823.000000	609.491224	6234.000000	609.491224	5374.000000	609.491224	4963.000000
610.207821	6001.000000	610.207821	5543.000000	610.207821	5221.000000	610.207821	6486.000000	610.207821	5220.000000	610.207821	4805.000000	610.207821	4531.000000	610.207821	7830.000000	610.207821	6113.000000	610.207821	5353.000000	610.207821	5049.000000
610.924355	5842.000000	610.924355	5562.000000	610.924355	5284.000000	610.924355	6413.000000	610.924355	5227.000000	610.924355	4715.000000	610.924355	4585.000000	610.924355	7707.000000	610.924355	6068.000000	610.924355	5333.000000	610.924355	5022.000000
611.640825	5948.000000	611.640825	5575.000000	611.640825	5226.000000	611.640825	6477.000000	611.640825	5226.000000	611.640825	4709.000000	611.640825	4623.000000	611.640825	7698.000000	611.640825	6131.000000	611.640825	5308.000000	611.640825	5061.000000
612.357232	5921.000000	612.357232	5562.000000	612.357232	5248.000000	612.357232	6388.000000	612.357232	5104.000000	612.357232	4777.000000	612.357232	4561.000000	612.357232	7762.000000	612.357232	6143.000000	612.357232	5481.000000	612.357232	5085.000000
613.073576	5971.000000	613.073576	5590.000000	613.073576	5077.000000	613.073576	6500.000000	613.073576	5195.000000	613.073576	4764.000000	613.073576	4589.000000	613.073576	7711.000000	613.073576	6057.000000	613.073576	5466.000000	613.073576	5019.000000
613.789856	6031.000000	613.789856	5554.000000	613.789856	5279.000000	613.789856	6299.000000	613.789856	5184.000000	613.789856	4754.000000	613.789856	4622.000000	613.789856	7718.000000	613.789856	6076.000000	613.789856	5416.000000	613.789856	5033.000000
614.506073	6037.000000	614.506073	5597.000000	614.506073	5257.000000	614.506073	6477.000000	614.506073	5195.000000	614.506073	4712.000000	614.506073	4582.000000	614.506073	7765.000000	614.506073	6095.000000	614.506073	5439.000000	614.506073	5103.000000
615.222226	6123.000000	615.222226	5536.000000	615.222226	5229.000000	615.222226	6468.000000	615.222226	5297.000000	615.222226	4842.000000	615.222226	4604.000000	615.222226	7805.000000	615.222226	6141.000000	615.222226	5411.000000	615.222226	5141.000000
615.938316	6117.000000	615.938316	5472.000000	615.938316	5380.000000	615.938316	6584.000000	615.938316	5363.000000	615.938316	4791.000000	615.938316	4567.000000	615.938316	7790.000000	615.938316	6225.000000	615.938316	5520.000000	615.938316	5019.000000
616.654343	6063.000000	616.654343	5631.000000	616.654343	5261.000000	616.654343	6547.000000	616.654343	5286.000000	616.654343	4857.000000	616.654343	4684.000000	616.654343	7747.000000	616.654343	6140.000000	616.654343	5574.000000	616.654343	5027.000000
617.370307	6066.000000	617.370307	5643.000000	617.370307	5354.000000	617.370307	6591.000000	617.370307	5422.000000	617.370307	4824.000000	617.370307	4713.000000	617.370307	7871.000000	617.370307	6123.000000	617.370307	5367.000000	617.370307	5058.000000
618.086207	6109.000000	618.086207	5618.000000	618.086207	5438.000000	618.086207	6669.000000	618.086207	5419.000000	618.086207	4958.000000	618.086207	4764.000000	618.086207	7899.000000	618.086207	6334.000000	618.086207	5616.000000	618.086207	5108.000000
618.802044	6129.000000	618.802044	5679.000000	618.802044	5375.000000	618.802044	6565.000000	618.802044	5343.000000	618.802044	4984.000000	618.802044	4767.000000	618.802044	7888.000000	618.802044	6325.000000	618.802044	5561.000000	618.802044	5125.000000
619.517817	6283.000000	619.517817	5673.000000	619.517817	5327.000000	619.517817	6767.000000	619.517817	5481.000000	619.517817	5018.000000	619.517817	4691.000000	619.517817	7914.000000	619.517817	6304.000000	619.517817	5651.000000	619.517817	5198.000000
620.233527	6152.000000	620.233527	5839.000000	620.233527	5503.000000	620.233527	6726.000000	620.233527	5468.000000	620.233527	5039.000000	620.233527	4898.000000	620.233527	7953.000000	620.233527	6237.000000	620.233527	5570.000000	620.233527	5235.000000
620.949174	6219.000000	620.949174	5767.000000	620.949174	5546.000000	620.949174	6663.000000	620.949174	5525.000000	620.949174	5123.000000	620.949174	4924.000000	620.949174	8071.000000	620.949174	6296.000000	620.949174	5487.000000	620.949174	5195.000000
621.664758	6235.000000	621.664758	5860.000000	621.664758	5477.000000	621.664758	6754.000000	621.664758	5524.000000	621.664758	5095.000000	621.664758	4864.000000	621.664758	7997.000000	621.664758	6194.000000	621.664758	5689.000000	621.664758	5201.000000
622.380278	6245.000000	622.380278	5747.000000	622.380278	5504.000000	622.380278	6826.000000	622.380278	5508.000000	622.380278	4997.000000	622.380278	4890.000000	622.380278	7951.000000	622.380278	6322.000000	622.380278	5530.000000	622.380278	5257.000000
623.095735	6197.000000	623.095735	5836.000000	623.095735	5449.000000	623.095735	6877.000000	623.095735	5658.000000	623.095735	5033.000000	623.095735	4953.000000	623.095735	8010.000000	623.095735	6276.000000	623.095735	5690.000000	623.095735	5334.000000
623.811129	6259.000000	623.811129	5872.000000	623.811129	5493.000000	623.811129	6745.000000	623.811129	5508.000000	623.811129	5115.000000	623.811129	5002.000000	623.811129	8009.000000	623.811129	6415.000000	623.811129	5602.000000	623.811129	5184.000000
624.526459	6183.000000	624.526459	5762.000000	624.526459	5490.000000	624.526459	6977.000000	624.526459	5469.000000	624.526459	5152.000000	624.526459	4903.000000	624.526459	8000.000000	624.526459	6335.000000	624.526459	5594.000000	624.526459	5228.000000
625.241726	6325.000000	625.241726	5795.000000	625.241726	5373.000000	625.241726	6722.000000	625.241726	5542.000000	625.241726	5084.000000	625.241726	4820.000000	625.241726	8021.000000	625.241726	6282.000000	625.241726	5668.000000	625.241726	5267.000000
625.956930	6171.000000	625.956930	5828.000000	625.956930	5445.000000	625.956930	6884.000000	625.956930	5432.000000	625.956930	4993.000000	625.956930	4842.000000	625.956930	7977.000000	625.956930	6307.000000	625.956930	5566.000000	625.956930	5311.000000
626.672071	6025.000000	626.672071	5673.000000	626.672071	5329.000000	626.672071	6712.000000	626.672071	5408.000000	626.672071	5071.000000	626.672071	4808.000000	626.672071	7817.000000	626.672071	6275.000000	626.672071	5551.000000	626.672071	5241.000000
627.387148	6282.000000	627.387148	5791.000000	627.387148	5436.000000	627.387148	6789.000000	627.387148	5432.000000	627.387148	4901.000000	627.387148	4790.000000	627.387148	8028.000000	627.387148	6328.000000	627.387148	5476.000000	627.387148	5152.000000
628.102162	6187.000000	628.102162	5730.000000	628.102162	5445.000000	628.102162	6684.000000	628.102162	5465.000000	628.102162	4947.000000	628.102162	4678.000000	628.102162	7862.000000	628.102162	6238.000000	628.102162	5534.000000	628.102162	5173.000000
628.817113	6127.000000	628.817113	5660.000000	628.817113	5349.000000	628.817113	6520.000000	628.817113	5382.000000	628.817113	5007.000000	628.817113	4665.000000	628.817113	7817.000000	628.817113	6232.000000	628.817113	5518.000000	628.817113	5166.000000
629.532001	6144.000000	629.532001	5562.000000	629.532001	5289.000000	629.532001	6623.000000	629.532001	5307.000000	629.532001	4934.000000	629.532001	4770.000000	629.532001	7899.000000	629.532001	6072.000000	629.532001	5552.000000	629.532001	5230.000000
630.246825	6029.000000	630.246825	5490.000000	630.246825	5237.000000	630.246825	6638.000000	630.246825	5279.000000	630.246825	4831.000000	630.246825	4636.000000	630.246825	7855.000000	630.246825	6058.000000	630.246825	5462.000000	630.246825	5059.000000
630.961587	6051.000000	630.961587	5679.000000	630.961587	5289.000000	630.961587	6542.000000	630.961587	5171.000000	630.961587	4812.000000	630.961587	4742.000000	630.961587	8005.000000	630.961587	6073.000000	630.961587	5342.000000	630.961587	4977.000000
631.676285	5975.000000	631.676285	5561.000000	631.676285	5338.000000	631.676285	6615.000000	631.676285	5143.000000	631.676285	4847.000000	631.676285	4646.000000	631.676285	7728.000000	631.676285	6222.000000	631.676285	5412.000000	631.676285	5127.000000
632.390919	5940.000000	632.390919	5625.000000	632.390919	5291.000000	632.390919	6479.000000	632.390919	5309.000000	632.390919	4808.000000	632.390919	4579.000000	632.390919	7902.000000	632.390919	6154.000000	632.390919	5455.000000	632.390919	5016.000000
633.105491	6007.000000	633.105491	5390.000000	633.105491	5183.000000	633.105491	6435.000000	633.105491	5257.000000	633.105491	4808.000000	633.105491	4547.000000	633.105491	7762.000000	633.105491	6045.000000	633.105491	5360.000000	633.105491	5005.000000
633.819999	5996.000000	633.819999	5552.000000	633.819999	5183.000000	633.819999	6532.000000	633.819999	5135.000000	633.819999	4704.000000	633.819999	4624.000000	633.819999	7810.000000	633.819999	6178.000000	633.819999	5449.000000	633.819999	5038.000000
634.534444	6026.000000	634.534444	5513.000000	634.534444	5096.000000	634.534444	6540.000000	634.534444	5100.000000	634.534444	4709.000000	634.534444	4470.000000	634.534444	7804.000000	634.534444	6163.000000	634.534444	5347.000000	634.534444	5016.000000
635.248826	5968.000000	635.248826	5408.000000	635.248826	5205.000000	635.248826	6369.000000	635.248826	5125.000000	635.248826	4644.000000	635.248826	4461.000000	635.248826	7770.000000	635.248826	6215.000000	635.248826	5358.000000	635.248826	5064.000000
635.963145	5973.000000	635.963145	5389.000000	635.963145	5082.000000	635.963145	6419.000000	635.963145	5096.000000	635.963145	4710.000000	635.963145	4551.000000	635.963145	7679.000000	635.963145	6032.000000	635.963145	5406.000000	635.963145	4902.000000
636.677401	5889.000000	636.677401	5455.000000	636.677401	5134.000000	636.677401	6442.000000	636.677401	5082.000000	636.677401	4593.000000	636.677401	4484.000000	636.677401	7735.000000	636.677401	6117.000000	636.677401	5276.000000	636.677401	4953.000000
637.391593	5865.000000	637.391593	5440.000000	637.391593	5107.000000	637.391593	6321.000000	637.391593	5193.000000	637.391593	4712.000000	637.391593	4404.000000	637.391593	7638.000000	637.391593	6008.000000	637.391593	5321.000000	637.391593	4829.000000
638.105723	5934.000000	638.105723	5468.000000	638.105723	5115.000000	638.105723	6516.000000	638.105723	5145.000000	638.105723	4673.000000	638.105723	4392.000000	638.105723	7908.000000	638.105723	6051.000000	638.105723	5368.000000	638.105723	4883.000000
638.819789	5924.000000	638.819789	5427.000000	638.819789	5166.000000	638.819789	6308.000000	638.819789	5172.000000	638.819789	4666.000000	638.819789	4457.000000	638.819789	7714.000000	638.819789	6159.000000	638.819789	5330.000000	638.819789	5014.000000
639.533792	5921.000000	639.533792	5414.000000	639.533792	5207.000000	639.533792	6347.000000	639.533792	5051.000000	639.533792	4643.000000	639.533792	4493.000000	639.533792	7680.000000	639.533792	6095.000000	639.533792	5401.000000	639.533792	5023.000000
640.247732	5926.000000	640.247732	5359.000000	640.247732	5161.000000	640.247732	6434.000000	640.247732	5060.000000	640.247732	4615.000000	640.247732	4439.000000	640.247732	7945.000000	640.247732	6056.000000	640.247732	5426.000000	640.247732	4992.000000
640.961608	6003.000000	640.961608	5462.000000	640.961608	5163.000000	640.961608	6319.000000	640.961608	5096.000000	640.961608	4768.000000	640.961608	4493.000000	640.961608	7819.000000	640.961608	6014.000000	640.961608	5394.000000	640.961608	5015.000000
