X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y
591.555673	5685.000000	591.555673	4743.000000	591.555673	4404.000000	591.555673	4182.000000	591.555673	4699.000000	591.555673	3647.000000	591.555673	6966.000000	591.555673	5033.000000	591.555673	4393.000000	591.555673	4086.000000	591.555673	3796.000000
592.273857	5729.000000	592.273857	4682.000000	592.273857	4401.000000	592.273857	4397.000000	592.273857	4682.000000	592.273857	3602.000000	592.273857	7100.000000	592.273857	5016.000000	592.273857	4416.000000	592.273857	3927.000000	592.273857	3766.000000
592.991978	5685.000000	592.991978	4703.000000	592.991978	4396.000000	592.991978	4236.000000	592.991978	4721.000000	592.991978	3553.000000	592.991978	7188.000000	592.991978	5047.000000	592.991978	4420.000000	592.991978	4116.000000	592.991978	3740.000000
593.710035	5656.000000	593.710035	4651.000000	593.710035	4402.000000	593.710035	4245.000000	593.710035	4644.000000	593.710035	3531.000000	593.710035	7126.000000	593.710035	4934.000000	593.710035	4423.000000	593.710035	4024.000000	593.710035	3740.000000
594.428028	5681.000000	594.428028	4748.000000	594.428028	4414.000000	594.428028	4212.000000	594.428028	4665.000000	594.428028	3538.000000	594.428028	7070.000000	594.428028	5011.000000	594.428028	4381.000000	594.428028	4113.000000	594.428028	3629.000000
595.145958	5713.000000	595.145958	4684.000000	595.145958	4423.000000	595.145958	4241.000000	595.145958	4589.000000	595.145958	3590.000000	595.145958	7089.000000	595.145958	4956.000000	595.145958	4377.000000	595.145958	4121.000000	595.145958	3726.000000
595.863824	5514.000000	595.863824	4598.000000	595.863824	4338.000000	595.863824	4240.000000	595.863824	4551.000000	595.863824	3555.000000	595.863824	7233.000000	595.863824	4989.000000	595.863824	4452.000000	595.863824	4041.000000	595.863824	3764.000000
596.581627	5663.000000	596.581627	4620.000000	596.581627	4419.000000	596.581627	4157.000000	596.581627	4460.000000	596.581627	3524.000000	596.581627	7019.000000	596.581627	5039.000000	596.581627	4460.000000	596.581627	3988.000000	596.581627	3740.000000
597.299367	5523.000000	597.299367	4677.000000	597.299367	4354.000000	597.299367	4256.000000	597.299367	4612.000000	597.299367	3559.000000	597.299367	7089.000000	597.299367	5054.000000	597.299367	4423.000000	597.299367	4030.000000	597.299367	3686.000000
598.017042	5719.000000	598.017042	4687.000000	598.017042	4294.000000	598.017042	4193.000000	598.017042	4681.000000	598.017042	3491.000000	598.017042	7010.000000	598.017042	5002.000000	598.017042	4295.000000	598.017042	4095.000000	598.017042	3729.000000
598.734655	5694.000000	598.734655	4619.000000	598.734655	4325.000000	598.734655	4289.000000	598.734655	4616.000000	598.734655	3492.000000	598.734655	7251.000000	598.734655	5118.000000	598.734655	4427.000000	598.734655	3957.000000	598.734655	3681.000000
599.452204	5631.000000	599.452204	4605.000000	599.452204	4365.000000	599.452204	4297.000000	599.452204	4607.000000	599.452204	3521.000000	599.452204	7175.000000	599.452204	5091.000000	599.452204	4353.000000	599.452204	4098.000000	599.452204	3805.000000
600.169689	5752.000000	600.169689	4660.000000	600.169689	4370.000000	600.169689	4131.000000	600.169689	4543.000000	600.169689	3541.000000	600.169689	7041.000000	600.169689	5058.000000	600.169689	4352.000000	600.169689	4044.000000	600.169689	3679.000000
600.887111	5633.000000	600.887111	4633.000000	600.887111	4319.000000	600.887111	4138.000000	600.887111	4541.000000	600.887111	3563.000000	600.887111	7122.000000	600.887111	5010.000000	600.887111	4408.000000	600.887111	4049.000000	600.887111	3640.000000
601.604469	5699.000000	601.604469	4757.000000	601.604469	4383.000000	601.604469	4249.000000	601.604469	4503.000000	601.604469	3539.000000	601.604469	7240.000000	601.604469	5079.000000	601.604469	4437.000000	601.604469	4114.000000	601.604469	3759.000000
602.321764	5670.000000	602.321764	4670.000000	602.321764	4255.000000	602.321764	4166.000000	602.321764	4539.000000	602.321764	3464.000000	602.321764	7178.000000	602.321764	4976.000000	602.321764	4403.000000	602.321764	4120.000000	602.321764	3740.000000
603.038995	5706.000000	603.038995	4551.000000	603.038995	4312.000000	603.038995	4196.000000	603.038995	4566.000000	603.038995	3516.000000	603.038995	7243.000000	603.038995	5050.000000	603.038995	4473.000000	603.038995	4107.000000	603.038995	3717.000000
603.756163	5703.000000	603.756163	4671.000000	603.756163	4396.000000	603.756163	4100.000000	603.756163	4548.000000	603.756163	3522.000000	603.756163	7248.000000	603.756163	5057.000000	603.756163	4394.000000	603.756163	4074.000000	603.756163	3743.000000
604.473268	5706.000000	604.473268	4604.000000	604.473268	4323.000000	604.473268	4151.000000	604.473268	4440.000000	604.473268	3581.000000	604.473268	7163.000000	604.473268	5068.000000	604.473268	4431.000000	604.473268	4045.000000	604.473268	3763.000000
605.190309	5619.000000	605.190309	4727.000000	605.190309	4489.000000	605.190309	4153.000000	605.190309	4598.000000	605.190309	3473.000000	605.190309	7165.000000	605.190309	5113.000000	605.190309	4437.000000	605.190309	4114.000000	605.190309	3729.000000
605.907287	5699.000000	605.907287	4596.000000	605.907287	4340.000000	605.907287	4224.000000	605.907287	4621.000000	605.907287	3431.000000	605.907287	7256.000000	605.907287	5140.000000	605.907287	4438.000000	605.907287	4037.000000	605.907287	3825.000000
606.624201	5680.000000	606.624201	4697.000000	606.624201	4465.000000	606.624201	4198.000000	606.624201	4592.000000	606.624201	3451.000000	606.624201	7295.000000	606.624201	5154.000000	606.624201	4480.000000	606.624201	4082.000000	606.624201	3694.000000
607.341052	5689.000000	607.341052	4693.000000	607.341052	4375.000000	607.341052	4248.000000	607.341052	4626.000000	607.341052	3473.000000	607.341052	7249.000000	607.341052	5114.000000	607.341052	4521.000000	607.341052	4083.000000	607.341052	3774.000000
608.057839	5785.000000	608.057839	4693.000000	608.057839	4395.000000	608.057839	4129.000000	608.057839	4655.000000	608.057839	3551.000000	608.057839	7240.000000	608.057839	5070.000000	608.057839	4478.000000	608.057839	4123.000000	608.057839	3780.000000
608.774563	5676.000000	608.774563	4662.000000	608.774563	4345.000000	608.774563	4344.000000	608.774563	4565.000000	608.774563	3554.000000	608.774563	7284.000000	608.774563	5095.000000	608.774563	4433.000000	608.774563	4106.000000	608.774563	3712.000000
609.491224	5718.000000	609.491224	4739.000000	609.491224	4360.000000	609.491224	4243.000000	609.491224	4680.000000	609.491224	3567.000000	609.491224	7169.000000	609.491224	5071.000000	609.491224	4437.000000	609.491224	4198.000000	609.491224	3738.000000
610.207821	5704.000000	610.207821	4649.000000	610.207821	4407.000000	610.207821	4203.000000	610.207821	4731.000000	610.207821	3584.000000	610.207821	7316.000000	610.207821	5109.000000	610.207821	4393.000000	610.207821	4087.000000	610.207821	3716.000000
610.924355	5845.000000	610.924355	4686.000000	610.924355	4362.000000	610.924355	4285.000000	610.924355	4609.000000	610.924355	3518.000000	610.924355	7184.000000	610.924355	5005.000000	610.924355	4505.000000	610.924355	3998.000000	610.924355	3799.000000
611.640825	5812.000000	611.640825	4658.000000	611.640825	4338.000000	611.640825	4144.000000	611.640825	4684.000000	611.640825	3545.000000	611.640825	7168.000000	611.640825	5012.000000	611.640825	4444.000000	611.640825	4101.000000	611.640825	3720.000000
612.357232	5730.000000	612.357232	4710.000000	612.357232	4443.000000	612.357232	4130.000000	612.357232	4579.000000	612.357232	3524.000000	612.357232	7263.000000	612.357232	5152.000000	612.357232	4514.000000	612.357232	4102.000000	612.357232	3742.000000
613.073576	5802.000000	613.073576	4754.000000	613.073576	4367.000000	613.073576	4302.000000	613.073576	4724.000000	613.073576	3582.000000	613.073576	7185.000000	613.073576	5039.000000	613.073576	4476.000000	613.073576	4031.000000	613.073576	3887.000000
613.789856	5890.000000	613.789856	4876.000000	613.789856	4436.000000	613.789856	4326.000000	613.789856	4792.000000	613.789856	3529.000000	613.789856	7179.000000	613.789856	5070.000000	613.789856	4403.000000	613.789856	4042.000000	613.789856	3828.000000
614.506073	5871.000000	614.506073	4802.000000	614.506073	4545.000000	614.506073	4264.000000	614.506073	4746.000000	614.506073	3732.000000	614.506073	7273.000000	614.506073	5114.000000	614.506073	4462.000000	614.506073	4112.000000	614.506073	3861.000000
615.222226	5911.000000	615.222226	4791.000000	615.222226	4599.000000	615.222226	4375.000000	615.222226	4743.000000	615.222226	3656.000000	615.222226	7125.000000	615.222226	5145.000000	615.222226	4399.000000	615.222226	4112.000000	615.222226	3860.000000
615.938316	5854.000000	615.938316	4806.000000	615.938316	4592.000000	615.938316	4314.000000	615.938316	4831.000000	615.938316	3654.000000	615.938316	7295.000000	615.938316	5097.000000	615.938316	4527.000000	615.938316	4151.000000	615.938316	3935.000000
616.654343	5853.000000	616.654343	4924.000000	616.654343	4686.000000	616.654343	4381.000000	616.654343	4749.000000	616.654343	3820.000000	616.654343	7297.000000	616.654343	5188.000000	616.654343	4539.000000	616.654343	4104.000000	616.654343	3878.000000
617.370307	5940.000000	617.370307	4892.000000	617.370307	4626.000000	617.370307	4441.000000	617.370307	4851.000000	617.370307	3768.000000	617.370307	7285.000000	617.370307	5112.000000	617.370307	4517.000000	617.370307	4125.000000	617.370307	3864.000000
618.086207	5884.000000	618.086207	5107.000000	618.086207	4787.000000	618.086207	4523.000000	618.086207	4920.000000	618.086207	3801.000000	618.086207	7221.000000	618.086207	5176.000000	618.086207	4581.000000	618.086207	4156.000000	618.086207	3896.000000
618.802044	6006.000000	618.802044	5050.000000	618.802044	4679.000000	618.802044	4666.000000	618.802044	4895.000000	618.802044	3757.000000	618.802044	7345.000000	618.802044	5142.000000	618.802044	4536.000000	618.802044	4194.000000	618.802044	4012.000000
619.517817	6059.000000	619.517817	5033.000000	619.517817	4800.000000	619.517817	4566.000000	619.517817	5027.000000	619.517817	3889.000000	619.517817	7401.000000	619.517817	5178.000000	619.517817	4543.000000	619.517817	4185.000000	619.517817	3999.000000
620.233527	6076.000000	620.233527	5087.000000	620.233527	4765.000000	620.233527	4670.000000	620.233527	4979.000000	620.233527	3921.000000	620.233527	7287.000000	620.233527	5270.000000	620.233527	4536.000000	620.233527	4211.000000	620.233527	4019.000000
620.949174	6174.000000	620.949174	5213.000000	620.949174	4760.000000	620.949174	4570.000000	620.949174	4993.000000	620.949174	3843.000000	620.949174	7321.000000	620.949174	5250.000000	620.949174	4657.000000	620.949174	4266.000000	620.949174	4149.000000
621.664758	6227.000000	621.664758	5061.000000	621.664758	4886.000000	621.664758	4722.000000	621.664758	5072.000000	621.664758	3960.000000	621.664758	7473.000000	621.664758	5332.000000	621.664758	4597.000000	621.664758	4301.000000	621.664758	4035.000000
622.380278	6164.000000	622.380278	5180.000000	622.380278	4832.000000	622.380278	4643.000000	622.380278	5200.000000	622.380278	3940.000000	622.380278	7485.000000	622.380278	5312.000000	622.380278	4666.000000	622.380278	4233.000000	622.380278	4044.000000
623.095735	6278.000000	623.095735	5115.000000	623.095735	4853.000000	623.095735	4651.000000	623.095735	4876.000000	623.095735	3976.000000	623.095735	7392.000000	623.095735	5231.000000	623.095735	4607.000000	623.095735	4234.000000	623.095735	4154.000000
623.811129	6087.000000	623.811129	5142.000000	623.811129	4943.000000	623.811129	4629.000000	623.811129	5097.000000	623.811129	3952.000000	623.811129	7292.000000	623.811129	5234.000000	623.811129	4617.000000	623.811129	4291.000000	623.811129	4060.000000
624.526459	6165.000000	624.526459	5073.000000	624.526459	4840.000000	624.526459	4705.000000	624.526459	5068.000000	624.526459	3960.000000	624.526459	7510.000000	624.526459	5268.000000	624.526459	4727.000000	624.526459	4260.000000	624.526459	4012.000000
625.241726	5981.000000	625.241726	5087.000000	625.241726	4765.000000	625.241726	4797.000000	625.241726	5021.000000	625.241726	4007.000000	625.241726	7409.000000	625.241726	5251.000000	625.241726	4662.000000	625.241726	4337.000000	625.241726	4010.000000
625.956930	6079.000000	625.956930	5030.000000	625.956930	4749.000000	625.956930	4629.000000	625.956930	5098.000000	625.956930	3978.000000	625.956930	7478.000000	625.956930	5245.000000	625.956930	4614.000000	625.956930	4236.000000	625.956930	3923.000000
626.672071	6103.000000	626.672071	5128.000000	626.672071	4750.000000	626.672071	4651.000000	626.672071	4972.000000	626.672071	3907.000000	626.672071	7418.000000	626.672071	5259.000000	626.672071	4544.000000	626.672071	4249.000000	626.672071	3991.000000
627.387148	6066.000000	627.387148	4992.000000	627.387148	4777.000000	627.387148	4487.000000	627.387148	4866.000000	627.387148	3833.000000	627.387148	7427.000000	627.387148	5234.000000	627.387148	4646.000000	627.387148	4182.000000	627.387148	3929.000000
628.102162	6019.000000	628.102162	4950.000000	628.102162	4709.000000	628.102162	4467.000000	628.102162	4984.000000	628.102162	3849.000000	628.102162	7483.000000	628.102162	5299.000000	628.102162	4587.000000	628.102162	4182.000000	628.102162	3850.000000
628.817113	6093.000000	628.817113	4837.000000	628.817113	4546.000000	628.817113	4428.000000	628.817113	4948.000000	628.817113	3897.000000	628.817113	7423.000000	628.817113	5296.000000	628.817113	4511.000000	628.817113	4190.000000	628.817113	3988.000000
629.532001	6023.000000	629.532001	4978.000000	629.532001	4547.000000	629.532001	4499.000000	629.532001	4766.000000	629.532001	3853.000000	629.532001	7319.000000	629.532001	5252.000000	629.532001	4500.000000	629.532001	4150.000000	629.532001	3884.000000
630.246825	5885.000000	630.246825	4806.000000	630.246825	4566.000000	630.246825	4367.000000	630.246825	4866.000000	630.246825	3583.000000	630.246825	7336.000000	630.246825	5152.000000	630.246825	4453.000000	630.246825	4074.000000	630.246825	3812.000000
630.961587	5749.000000	630.961587	4773.000000	630.961587	4550.000000	630.961587	4362.000000	630.961587	4743.000000	630.961587	3609.000000	630.961587	7277.000000	630.961587	5151.000000	630.961587	4489.000000	630.961587	4088.000000	630.961587	3810.000000
631.676285	5794.000000	631.676285	4753.000000	631.676285	4395.000000	631.676285	4328.000000	631.676285	4759.000000	631.676285	3566.000000	631.676285	7334.000000	631.676285	5208.000000	631.676285	4530.000000	631.676285	4059.000000	631.676285	3822.000000
632.390919	5717.000000	632.390919	4629.000000	632.390919	4507.000000	632.390919	4313.000000	632.390919	4698.000000	632.390919	3621.000000	632.390919	7216.000000	632.390919	5240.000000	632.390919	4471.000000	632.390919	4100.000000	632.390919	3837.000000
633.105491	5796.000000	633.105491	4716.000000	633.105491	4361.000000	633.105491	4187.000000	633.105491	4670.000000	633.105491	3564.000000	633.105491	7286.000000	633.105491	5065.000000	633.105491	4467.000000	633.105491	4078.000000	633.105491	3803.000000
633.819999	5736.000000	633.819999	4645.000000	633.819999	4367.000000	633.819999	4141.000000	633.819999	4581.000000	633.819999	3590.000000	633.819999	7157.000000	633.819999	5035.000000	633.819999	4451.000000	633.819999	4044.000000	633.819999	3749.000000
634.534444	5821.000000	634.534444	4656.000000	634.534444	4275.000000	634.534444	4311.000000	634.534444	4588.000000	634.534444	3628.000000	634.534444	7273.000000	634.534444	5089.000000	634.534444	4362.000000	634.534444	4030.000000	634.534444	3917.000000
635.248826	5697.000000	635.248826	4582.000000	635.248826	4266.000000	635.248826	4237.000000	635.248826	4588.000000	635.248826	3359.000000	635.248826	7110.000000	635.248826	5158.000000	635.248826	4475.000000	635.248826	3990.000000	635.248826	3762.000000
635.963145	5746.000000	635.963145	4710.000000	635.963145	4356.000000	635.963145	4102.000000	635.963145	4552.000000	635.963145	3517.000000	635.963145	7247.000000	635.963145	5089.000000	635.963145	4513.000000	635.963145	4089.000000	635.963145	3681.000000
636.677401	5672.000000	636.677401	4591.000000	636.677401	4284.000000	636.677401	4183.000000	636.677401	4666.000000	636.677401	3469.000000	636.677401	7148.000000	636.677401	5100.000000	636.677401	4401.000000	636.677401	4082.000000	636.677401	3750.000000
637.391593	5680.000000	637.391593	4603.000000	637.391593	4371.000000	637.391593	4198.000000	637.391593	4620.000000	637.391593	3436.000000	637.391593	7298.000000	637.391593	5096.000000	637.391593	4418.000000	637.391593	4054.000000	637.391593	3732.000000
638.105723	5736.000000	638.105723	4579.000000	638.105723	4341.000000	638.105723	4096.000000	638.105723	4657.000000	638.105723	3541.000000	638.105723	7322.000000	638.105723	5047.000000	638.105723	4405.000000	638.105723	4067.000000	638.105723	3722.000000
638.819789	5671.000000	638.819789	4460.000000	638.819789	4220.000000	638.819789	4099.000000	638.819789	4615.000000	638.819789	3411.000000	638.819789	7250.000000	638.819789	5075.000000	638.819789	4348.000000	638.819789	4094.000000	638.819789	3753.000000
639.533792	5665.000000	639.533792	4712.000000	639.533792	4250.000000	639.533792	4122.000000	639.533792	4684.000000	639.533792	3414.000000	639.533792	7334.000000	639.533792	5028.000000	639.533792	4356.000000	639.533792	4026.000000	639.533792	3730.000000
640.247732	5596.000000	640.247732	4636.000000	640.247732	4256.000000	640.247732	3988.000000	640.247732	4527.000000	640.247732	3421.000000	640.247732	7221.000000	640.247732	5165.000000	640.247732	4357.000000	640.247732	4019.000000	640.247732	3738.000000
640.961608	5543.000000	640.961608	4542.000000	640.961608	4273.000000	640.961608	4126.000000	640.961608	4544.000000	640.961608	3417.000000	640.961608	7196.000000	640.961608	5126.000000	640.961608	4445.000000	640.961608	4039.000000	640.961608	3769.000000
