X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y
559.892568	8010.000000	559.892568	6291.000000	559.892568	5787.000000	559.892568	5513.000000	559.892568	5296.000000	559.892568	13446.000000	559.892568	8940.000000	559.892568	7619.000000	559.892568	6932.000000	559.892568	6404.000000	559.892568	6189.000000	559.892568	5741.000000
560.613554	7982.000000	560.613554	6403.000000	560.613554	5657.000000	560.613554	5362.000000	560.613554	5266.000000	560.613554	13438.000000	560.613554	8867.000000	560.613554	7604.000000	560.613554	6938.000000	560.613554	6350.000000	560.613554	6047.000000	560.613554	5701.000000
561.334477	7760.000000	561.334477	6171.000000	561.334477	5654.000000	561.334477	5301.000000	561.334477	5090.000000	561.334477	13402.000000	561.334477	8981.000000	561.334477	7516.000000	561.334477	6975.000000	561.334477	6309.000000	561.334477	5875.000000	561.334477	5742.000000
562.055336	7850.000000	562.055336	6149.000000	562.055336	5565.000000	562.055336	5252.000000	562.055336	5071.000000	562.055336	13283.000000	562.055336	8809.000000	562.055336	7403.000000	562.055336	6935.000000	562.055336	6303.000000	562.055336	5909.000000	562.055336	5764.000000
562.776130	7762.000000	562.776130	6155.000000	562.776130	5521.000000	562.776130	5184.000000	562.776130	5061.000000	562.776130	13220.000000	562.776130	8874.000000	562.776130	7508.000000	562.776130	6801.000000	562.776130	6217.000000	562.776130	5967.000000	562.776130	5681.000000
563.496862	7821.000000	563.496862	6102.000000	563.496862	5499.000000	563.496862	5183.000000	563.496862	5132.000000	563.496862	13319.000000	563.496862	8855.000000	563.496862	7392.000000	563.496862	6788.000000	563.496862	6235.000000	563.496862	5838.000000	563.496862	5682.000000
564.217529	7650.000000	564.217529	6000.000000	564.217529	5450.000000	564.217529	5180.000000	564.217529	4998.000000	564.217529	13133.000000	564.217529	8703.000000	564.217529	7548.000000	564.217529	6790.000000	564.217529	6237.000000	564.217529	5908.000000	564.217529	5630.000000
564.938132	7623.000000	564.938132	6127.000000	564.938132	5419.000000	564.938132	5082.000000	564.938132	4985.000000	564.938132	13187.000000	564.938132	8823.000000	564.938132	7428.000000	564.938132	6871.000000	564.938132	6131.000000	564.938132	5904.000000	564.938132	5637.000000
565.658672	7671.000000	565.658672	5983.000000	565.658672	5309.000000	565.658672	5058.000000	565.658672	4964.000000	565.658672	13273.000000	565.658672	8745.000000	565.658672	7286.000000	565.658672	6747.000000	565.658672	6190.000000	565.658672	5702.000000	565.658672	5517.000000
566.379148	7701.000000	566.379148	6053.000000	566.379148	5335.000000	566.379148	5140.000000	566.379148	4873.000000	566.379148	13278.000000	566.379148	8789.000000	566.379148	7421.000000	566.379148	6773.000000	566.379148	6169.000000	566.379148	5865.000000	566.379148	5518.000000
567.099560	7689.000000	567.099560	5951.000000	567.099560	5365.000000	567.099560	5184.000000	567.099560	4834.000000	567.099560	13099.000000	567.099560	8676.000000	567.099560	7303.000000	567.099560	6790.000000	567.099560	6100.000000	567.099560	5828.000000	567.099560	5559.000000
567.819908	7609.000000	567.819908	5864.000000	567.819908	5316.000000	567.819908	5049.000000	567.819908	4778.000000	567.819908	13145.000000	567.819908	8772.000000	567.819908	7361.000000	567.819908	6828.000000	567.819908	6198.000000	567.819908	5788.000000	567.819908	5447.000000
568.540193	7626.000000	568.540193	5886.000000	568.540193	5498.000000	568.540193	5101.000000	568.540193	4844.000000	568.540193	13052.000000	568.540193	8718.000000	568.540193	7274.000000	568.540193	6728.000000	568.540193	6075.000000	568.540193	5835.000000	568.540193	5412.000000
569.260414	7535.000000	569.260414	5917.000000	569.260414	5218.000000	569.260414	4977.000000	569.260414	4798.000000	569.260414	13257.000000	569.260414	8675.000000	569.260414	7376.000000	569.260414	6730.000000	569.260414	6160.000000	569.260414	5813.000000	569.260414	5417.000000
569.980571	7512.000000	569.980571	6019.000000	569.980571	5290.000000	569.980571	5007.000000	569.980571	4740.000000	569.980571	13045.000000	569.980571	8686.000000	569.980571	7231.000000	569.980571	6707.000000	569.980571	6110.000000	569.980571	5700.000000	569.980571	5394.000000
570.700664	7546.000000	570.700664	5913.000000	570.700664	5326.000000	570.700664	4953.000000	570.700664	4836.000000	570.700664	13214.000000	570.700664	8657.000000	570.700664	7309.000000	570.700664	6673.000000	570.700664	6048.000000	570.700664	5743.000000	570.700664	5280.000000
571.420694	7479.000000	571.420694	5773.000000	571.420694	5133.000000	571.420694	4917.000000	571.420694	4808.000000	571.420694	13198.000000	571.420694	8643.000000	571.420694	7232.000000	571.420694	6659.000000	571.420694	6027.000000	571.420694	5718.000000	571.420694	5406.000000
572.140660	7396.000000	572.140660	5833.000000	572.140660	5244.000000	572.140660	4880.000000	572.140660	4652.000000	572.140660	13061.000000	572.140660	8731.000000	572.140660	7329.000000	572.140660	6543.000000	572.140660	6118.000000	572.140660	5627.000000	572.140660	5384.000000
572.860562	7549.000000	572.860562	5793.000000	572.860562	5155.000000	572.860562	4849.000000	572.860562	4720.000000	572.860562	13052.000000	572.860562	8522.000000	572.860562	7136.000000	572.860562	6541.000000	572.860562	6033.000000	572.860562	5743.000000	572.860562	5307.000000
573.580401	7480.000000	573.580401	5778.000000	573.580401	5174.000000	573.580401	4862.000000	573.580401	4558.000000	573.580401	12999.000000	573.580401	8551.000000	573.580401	7149.000000	573.580401	6729.000000	573.580401	5948.000000	573.580401	5624.000000	573.580401	5297.000000
574.300176	7372.000000	574.300176	5750.000000	574.300176	5146.000000	574.300176	4848.000000	574.300176	4633.000000	574.300176	13054.000000	574.300176	8552.000000	574.300176	7062.000000	574.300176	6468.000000	574.300176	5963.000000	574.300176	5761.000000	574.300176	5331.000000
575.019887	7444.000000	575.019887	5737.000000	575.019887	5170.000000	575.019887	4879.000000	575.019887	4607.000000	575.019887	12946.000000	575.019887	8471.000000	575.019887	7132.000000	575.019887	6523.000000	575.019887	5951.000000	575.019887	5577.000000	575.019887	5252.000000
575.739534	7373.000000	575.739534	5878.000000	575.739534	5187.000000	575.739534	4904.000000	575.739534	4638.000000	575.739534	12922.000000	575.739534	8535.000000	575.739534	7178.000000	575.739534	6534.000000	575.739534	5861.000000	575.739534	5586.000000	575.739534	5297.000000
576.459118	7326.000000	576.459118	5716.000000	576.459118	5109.000000	576.459118	4727.000000	576.459118	4553.000000	576.459118	12841.000000	576.459118	8482.000000	576.459118	7136.000000	576.459118	6579.000000	576.459118	5934.000000	576.459118	5587.000000	576.459118	5220.000000
577.178638	7446.000000	577.178638	5581.000000	577.178638	5060.000000	577.178638	4755.000000	577.178638	4509.000000	577.178638	13010.000000	577.178638	8534.000000	577.178638	7109.000000	577.178638	6527.000000	577.178638	5800.000000	577.178638	5628.000000	577.178638	5219.000000
577.898094	7373.000000	577.898094	5735.000000	577.898094	5004.000000	577.898094	4674.000000	577.898094	4544.000000	577.898094	13081.000000	577.898094	8474.000000	577.898094	7142.000000	577.898094	6565.000000	577.898094	5840.000000	577.898094	5548.000000	577.898094	5271.000000
578.617487	7448.000000	578.617487	5624.000000	578.617487	4984.000000	578.617487	4778.000000	578.617487	4498.000000	578.617487	12854.000000	578.617487	8514.000000	578.617487	7082.000000	578.617487	6484.000000	578.617487	5751.000000	578.617487	5527.000000	578.617487	5200.000000
