X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y
575.019887	11286.000000	575.019887	7543.000000	575.019887	6346.000000	575.019887	5901.000000	575.019887	5469.000000	575.019887	12697.000000	575.019887	8890.000000	575.019887	7091.000000	575.019887	6574.000000	575.019887	6137.000000	575.019887	5816.000000	575.019887	6860.000000	575.019887	5323.000000	575.019887	4869.000000	575.019887	4544.000000	575.019887	4536.000000	575.019887	5965.000000	575.019887	4744.000000	575.019887	4378.000000	575.019887	3990.000000	575.019887	40108.000000	575.019887	4538.000000	575.019887	3919.000000	575.019887	3589.000000
575.739534	11397.000000	575.739534	7413.000000	575.739534	6240.000000	575.739534	5839.000000	575.739534	5356.000000	575.739534	12787.000000	575.739534	8771.000000	575.739534	7386.000000	575.739534	6504.000000	575.739534	6120.000000	575.739534	5841.000000	575.739534	6809.000000	575.739534	5227.000000	575.739534	4968.000000	575.739534	4603.000000	575.739534	4501.000000	575.739534	5826.000000	575.739534	4721.000000	575.739534	4301.000000	575.739534	4019.000000	575.739534	40338.000000	575.739534	4607.000000	575.739534	3807.000000	575.739534	3547.000000
576.459118	11471.000000	576.459118	7275.000000	576.459118	6371.000000	576.459118	5853.000000	576.459118	5352.000000	576.459118	12592.000000	576.459118	8816.000000	576.459118	7237.000000	576.459118	6517.000000	576.459118	6131.000000	576.459118	5794.000000	576.459118	6649.000000	576.459118	5183.000000	576.459118	4849.000000	576.459118	4624.000000	576.459118	4443.000000	576.459118	5956.000000	576.459118	4713.000000	576.459118	4243.000000	576.459118	4013.000000	576.459118	40254.000000	576.459118	4437.000000	576.459118	3861.000000	576.459118	3617.000000
577.178638	11354.000000	577.178638	7534.000000	577.178638	6207.000000	577.178638	5681.000000	577.178638	5299.000000	577.178638	12724.000000	577.178638	8795.000000	577.178638	7216.000000	577.178638	6515.000000	577.178638	6075.000000	577.178638	5768.000000	577.178638	6683.000000	577.178638	5234.000000	577.178638	4895.000000	577.178638	4632.000000	577.178638	4438.000000	577.178638	5769.000000	577.178638	4670.000000	577.178638	4211.000000	577.178638	3974.000000	577.178638	40182.000000	577.178638	4445.000000	577.178638	3878.000000	577.178638	3591.000000
577.898094	11349.000000	577.898094	7452.000000	577.898094	6342.000000	577.898094	5712.000000	577.898094	5425.000000	577.898094	12689.000000	577.898094	8668.000000	577.898094	7226.000000	577.898094	6459.000000	577.898094	6074.000000	577.898094	5833.000000	577.898094	6610.000000	577.898094	5299.000000	577.898094	4788.000000	577.898094	4551.000000	577.898094	4539.000000	577.898094	5924.000000	577.898094	4693.000000	577.898094	4254.000000	577.898094	3950.000000	577.898094	40235.000000	577.898094	4459.000000	577.898094	3758.000000	577.898094	3490.000000
578.617487	11275.000000	578.617487	7364.000000	578.617487	6222.000000	578.617487	5663.000000	578.617487	5201.000000	578.617487	12511.000000	578.617487	8744.000000	578.617487	7278.000000	578.617487	6372.000000	578.617487	5939.000000	578.617487	5652.000000	578.617487	6667.000000	578.617487	5135.000000	578.617487	4724.000000	578.617487	4484.000000	578.617487	4451.000000	578.617487	5768.000000	578.617487	4621.000000	578.617487	4235.000000	578.617487	3986.000000	578.617487	40337.000000	578.617487	4454.000000	578.617487	3802.000000	578.617487	3522.000000
579.336816	11173.000000	579.336816	7362.000000	579.336816	6238.000000	579.336816	5687.000000	579.336816	5294.000000	579.336816	12479.000000	579.336816	8612.000000	579.336816	7004.000000	579.336816	6478.000000	579.336816	6017.000000	579.336816	5732.000000	579.336816	6681.000000	579.336816	5150.000000	579.336816	4695.000000	579.336816	4532.000000	579.336816	4316.000000	579.336816	5711.000000	579.336816	4651.000000	579.336816	4205.000000	579.336816	4008.000000	579.336816	40198.000000	579.336816	4464.000000	579.336816	3759.000000	579.336816	3525.000000
580.056081	11334.000000	580.056081	7404.000000	580.056081	6270.000000	580.056081	5632.000000	580.056081	5274.000000	580.056081	12658.000000	580.056081	8692.000000	580.056081	7096.000000	580.056081	6386.000000	580.056081	5997.000000	580.056081	5661.000000	580.056081	6565.000000	580.056081	5229.000000	580.056081	4726.000000	580.056081	4414.000000	580.056081	4461.000000	580.056081	5652.000000	580.056081	4580.000000	580.056081	4150.000000	580.056081	3881.000000	580.056081	40195.000000	580.056081	4343.000000	580.056081	3704.000000	580.056081	3487.000000
580.775283	11129.000000	580.775283	7313.000000	580.775283	6173.000000	580.775283	5561.000000	580.775283	5223.000000	580.775283	12592.000000	580.775283	8670.000000	580.775283	6999.000000	580.775283	6273.000000	580.775283	6080.000000	580.775283	5646.000000	580.775283	6495.000000	580.775283	5159.000000	580.775283	4598.000000	580.775283	4500.000000	580.775283	4409.000000	580.775283	5787.000000	580.775283	4570.000000	580.775283	4235.000000	580.775283	3899.000000	580.775283	40064.000000	580.775283	4384.000000	580.775283	3793.000000	580.775283	3468.000000
581.494421	11213.000000	581.494421	7229.000000	581.494421	6221.000000	581.494421	5641.000000	581.494421	5119.000000	581.494421	12497.000000	581.494421	8566.000000	581.494421	6914.000000	581.494421	6401.000000	581.494421	5973.000000	581.494421	5623.000000	581.494421	6589.000000	581.494421	5075.000000	581.494421	4601.000000	581.494421	4388.000000	581.494421	4401.000000	581.494421	5683.000000	581.494421	4556.000000	581.494421	4311.000000	581.494421	3937.000000	581.494421	40414.000000	581.494421	4432.000000	581.494421	3704.000000	581.494421	3480.000000
582.213495	11223.000000	582.213495	7346.000000	582.213495	6137.000000	582.213495	5492.000000	582.213495	5156.000000	582.213495	12528.000000	582.213495	8555.000000	582.213495	6973.000000	582.213495	6263.000000	582.213495	5817.000000	582.213495	5554.000000	582.213495	6504.000000	582.213495	5017.000000	582.213495	4630.000000	582.213495	4422.000000	582.213495	4406.000000	582.213495	5735.000000	582.213495	4598.000000	582.213495	4147.000000	582.213495	3835.000000	582.213495	40173.000000	582.213495	4508.000000	582.213495	3664.000000	582.213495	3393.000000
582.932506	11182.000000	582.932506	7281.000000	582.932506	6130.000000	582.932506	5499.000000	582.932506	5156.000000	582.932506	12558.000000	582.932506	8463.000000	582.932506	6975.000000	582.932506	6323.000000	582.932506	5775.000000	582.932506	5666.000000	582.932506	6421.000000	582.932506	5044.000000	582.932506	4686.000000	582.932506	4425.000000	582.932506	4263.000000	582.932506	5798.000000	582.932506	4507.000000	582.932506	4072.000000	582.932506	3871.000000	582.932506	40292.000000	582.932506	4390.000000	582.932506	3726.000000	582.932506	3450.000000
583.651453	11110.000000	583.651453	7240.000000	583.651453	6155.000000	583.651453	5555.000000	583.651453	5138.000000	583.651453	12432.000000	583.651453	8508.000000	583.651453	6919.000000	583.651453	6195.000000	583.651453	5792.000000	583.651453	5568.000000	583.651453	6441.000000	583.651453	5014.000000	583.651453	4649.000000	583.651453	4400.000000	583.651453	4257.000000	583.651453	5726.000000	583.651453	4575.000000	583.651453	4068.000000	583.651453	3843.000000	583.651453	40170.000000	583.651453	4342.000000	583.651453	3662.000000	583.651453	3444.000000
584.370336	11239.000000	584.370336	7276.000000	584.370336	6171.000000	584.370336	5571.000000	584.370336	5136.000000	584.370336	12462.000000	584.370336	8549.000000	584.370336	6999.000000	584.370336	6275.000000	584.370336	5801.000000	584.370336	5520.000000	584.370336	6368.000000	584.370336	5112.000000	584.370336	4640.000000	584.370336	4401.000000	584.370336	4239.000000	584.370336	5772.000000	584.370336	4581.000000	584.370336	4077.000000	584.370336	3833.000000	584.370336	40268.000000	584.370336	4465.000000	584.370336	3675.000000	584.370336	3475.000000
585.089156	11144.000000	585.089156	7212.000000	585.089156	6246.000000	585.089156	5508.000000	585.089156	5112.000000	585.089156	12307.000000	585.089156	8526.000000	585.089156	6874.000000	585.089156	6316.000000	585.089156	5977.000000	585.089156	5637.000000	585.089156	6352.000000	585.089156	5044.000000	585.089156	4540.000000	585.089156	4448.000000	585.089156	4262.000000	585.089156	5694.000000	585.089156	4509.000000	585.089156	4044.000000	585.089156	3896.000000	585.089156	40495.000000	585.089156	4331.000000	585.089156	3725.000000	585.089156	3331.000000
585.807912	11160.000000	585.807912	7282.000000	585.807912	6249.000000	585.807912	5388.000000	585.807912	5108.000000	585.807912	12405.000000	585.807912	8617.000000	585.807912	7042.000000	585.807912	6129.000000	585.807912	5815.000000	585.807912	5522.000000	585.807912	6430.000000	585.807912	4993.000000	585.807912	4549.000000	585.807912	4354.000000	585.807912	4218.000000	585.807912	5641.000000	585.807912	4571.000000	585.807912	4112.000000	585.807912	3833.000000	585.807912	40439.000000	585.807912	4317.000000	585.807912	3711.000000	585.807912	3333.000000
586.526605	11153.000000	586.526605	7230.000000	586.526605	6173.000000	586.526605	5501.000000	586.526605	5013.000000	586.526605	12499.000000	586.526605	8514.000000	586.526605	6949.000000	586.526605	6262.000000	586.526605	5797.000000	586.526605	5433.000000	586.526605	6446.000000	586.526605	4984.000000	586.526605	4581.000000	586.526605	4293.000000	586.526605	4185.000000	586.526605	5657.000000	586.526605	4462.000000	586.526605	4181.000000	586.526605	3797.000000	586.526605	40653.000000	586.526605	4340.000000	586.526605	3693.000000	586.526605	3382.000000
587.245234	11110.000000	587.245234	7227.000000	587.245234	6090.000000	587.245234	5358.000000	587.245234	5261.000000	587.245234	12410.000000	587.245234	8509.000000	587.245234	6861.000000	587.245234	6215.000000	587.245234	5849.000000	587.245234	5553.000000	587.245234	6418.000000	587.245234	4947.000000	587.245234	4575.000000	587.245234	4347.000000	587.245234	4139.000000	587.245234	5762.000000	587.245234	4577.000000	587.245234	4021.000000	587.245234	3773.000000	587.245234	40100.000000	587.245234	4277.000000	587.245234	3611.000000	587.245234	3319.000000
587.963800	11072.000000	587.963800	7109.000000	587.963800	5971.000000	587.963800	5422.000000	587.963800	5133.000000	587.963800	12163.000000	587.963800	8488.000000	587.963800	6985.000000	587.963800	6221.000000	587.963800	5785.000000	587.963800	5436.000000	587.963800	6345.000000	587.963800	5002.000000	587.963800	4500.000000	587.963800	4348.000000	587.963800	4176.000000	587.963800	5717.000000	587.963800	4457.000000	587.963800	4046.000000	587.963800	3833.000000	587.963800	40239.000000	587.963800	4342.000000	587.963800	3632.000000	587.963800	3430.000000
588.682301	11185.000000	588.682301	7148.000000	588.682301	6131.000000	588.682301	5443.000000	588.682301	5137.000000	588.682301	12554.000000	588.682301	8457.000000	588.682301	6853.000000	588.682301	6339.000000	588.682301	5814.000000	588.682301	5422.000000	588.682301	6307.000000	588.682301	4958.000000	588.682301	4543.000000	588.682301	4311.000000	588.682301	4070.000000	588.682301	5631.000000	588.682301	4523.000000	588.682301	4052.000000	588.682301	3840.000000	588.682301	40228.000000	588.682301	4330.000000	588.682301	3580.000000	588.682301	3342.000000
589.400740	10993.000000	589.400740	7219.000000	589.400740	6085.000000	589.400740	5457.000000	589.400740	5066.000000	589.400740	12449.000000	589.400740	8388.000000	589.400740	6924.000000	589.400740	6256.000000	589.400740	5809.000000	589.400740	5545.000000	589.400740	6335.000000	589.400740	4893.000000	589.400740	4460.000000	589.400740	4337.000000	589.400740	4146.000000	589.400740	5739.000000	589.400740	4450.000000	589.400740	4036.000000	589.400740	3747.000000	589.400740	40489.000000	589.400740	4241.000000	589.400740	3567.000000	589.400740	3417.000000
590.119115	11228.000000	590.119115	7244.000000	590.119115	5914.000000	590.119115	5482.000000	590.119115	5083.000000	590.119115	12547.000000	590.119115	8487.000000	590.119115	7017.000000	590.119115	6253.000000	590.119115	5795.000000	590.119115	5488.000000	590.119115	6382.000000	590.119115	4913.000000	590.119115	4599.000000	590.119115	4262.000000	590.119115	4193.000000	590.119115	5609.000000	590.119115	4489.000000	590.119115	4093.000000	590.119115	3776.000000	590.119115	40127.000000	590.119115	4335.000000	590.119115	3549.000000	590.119115	3332.000000
590.837426	10979.000000	590.837426	7217.000000	590.837426	6158.000000	590.837426	5378.000000	590.837426	5096.000000	590.837426	12370.000000	590.837426	8380.000000	590.837426	6845.000000	590.837426	6192.000000	590.837426	5709.000000	590.837426	5426.000000	590.837426	6297.000000	590.837426	4927.000000	590.837426	4348.000000	590.837426	4162.000000	590.837426	4134.000000	590.837426	5575.000000	590.837426	4496.000000	590.837426	4005.000000	590.837426	3820.000000	590.837426	40395.000000	590.837426	4242.000000	590.837426	3623.000000	590.837426	3363.000000
591.555673	11103.000000	591.555673	7139.000000	591.555673	6107.000000	591.555673	5407.000000	591.555673	5064.000000	591.555673	12370.000000	591.555673	8345.000000	591.555673	6835.000000	591.555673	6184.000000	591.555673	5745.000000	591.555673	5300.000000	591.555673	6326.000000	591.555673	4905.000000	591.555673	4451.000000	591.555673	4291.000000	591.555673	4064.000000	591.555673	5652.000000	591.555673	4435.000000	591.555673	3999.000000	591.555673	3756.000000	591.555673	40515.000000	591.555673	4285.000000	591.555673	3618.000000	591.555673	3223.000000
592.273857	11209.000000	592.273857	7168.000000	592.273857	6017.000000	592.273857	5431.000000	592.273857	5060.000000	592.273857	12360.000000	592.273857	8411.000000	592.273857	6823.000000	592.273857	6293.000000	592.273857	5727.000000	592.273857	5392.000000	592.273857	6353.000000	592.273857	4840.000000	592.273857	4465.000000	592.273857	4193.000000	592.273857	4211.000000	592.273857	5581.000000	592.273857	4502.000000	592.273857	4000.000000	592.273857	3707.000000	592.273857	40429.000000	592.273857	4225.000000	592.273857	3527.000000	592.273857	3301.000000
592.991978	11044.000000	592.991978	7073.000000	592.991978	5964.000000	592.991978	5466.000000	592.991978	5064.000000	592.991978	12382.000000	592.991978	8449.000000	592.991978	6928.000000	592.991978	6100.000000	592.991978	5736.000000	592.991978	5435.000000	592.991978	6243.000000	592.991978	4874.000000	592.991978	4481.000000	592.991978	4186.000000	592.991978	4208.000000	592.991978	5665.000000	592.991978	4471.000000	592.991978	4027.000000	592.991978	3776.000000	592.991978	40318.000000	592.991978	4227.000000	592.991978	3634.000000	592.991978	3248.000000
593.710035	11090.000000	593.710035	7199.000000	593.710035	5931.000000	593.710035	5424.000000	593.710035	5142.000000	593.710035	12463.000000	593.710035	8355.000000	593.710035	6809.000000	593.710035	6149.000000	593.710035	5734.000000	593.710035	5503.000000	593.710035	6332.000000	593.710035	4874.000000	593.710035	4409.000000	593.710035	4185.000000	593.710035	4102.000000	593.710035	5649.000000	593.710035	4517.000000	593.710035	3944.000000	593.710035	3733.000000	593.710035	40355.000000	593.710035	4282.000000	593.710035	3558.000000	593.710035	3336.000000
594.428028	11014.000000	594.428028	7130.000000	594.428028	5964.000000	594.428028	5318.000000	594.428028	5033.000000	594.428028	12468.000000	594.428028	8313.000000	594.428028	6860.000000	594.428028	6189.000000	594.428028	5683.000000	594.428028	5379.000000	594.428028	6451.000000	594.428028	4911.000000	594.428028	4401.000000	594.428028	4192.000000	594.428028	4158.000000	594.428028	5563.000000	594.428028	4502.000000	594.428028	3999.000000	594.428028	3704.000000	594.428028	40086.000000	594.428028	4273.000000	594.428028	3659.000000	594.428028	3262.000000
595.145958	11212.000000	595.145958	7027.000000	595.145958	5909.000000	595.145958	5383.000000	595.145958	5061.000000	595.145958	12477.000000	595.145958	8519.000000	595.145958	6857.000000	595.145958	6205.000000	595.145958	5788.000000	595.145958	5371.000000	595.145958	6493.000000	595.145958	4942.000000	595.145958	4461.000000	595.145958	4272.000000	595.145958	4203.000000	595.145958	5635.000000	595.145958	4508.000000	595.145958	3992.000000	595.145958	3743.000000	595.145958	40438.000000	595.145958	4305.000000	595.145958	3579.000000	595.145958	3309.000000
595.863824	11072.000000	595.863824	7093.000000	595.863824	6075.000000	595.863824	5388.000000	595.863824	5113.000000	595.863824	12255.000000	595.863824	8377.000000	595.863824	6799.000000	595.863824	6050.000000	595.863824	5753.000000	595.863824	5393.000000	595.863824	6265.000000	595.863824	4833.000000	595.863824	4483.000000	595.863824	4178.000000	595.863824	4116.000000	595.863824	5506.000000	595.863824	4528.000000	595.863824	4032.000000	595.863824	3771.000000	595.863824	40228.000000	595.863824	4291.000000	595.863824	3661.000000	595.863824	3264.000000
596.581627	11050.000000	596.581627	7137.000000	596.581627	6009.000000	596.581627	5389.000000	596.581627	5058.000000	596.581627	12260.000000	596.581627	8520.000000	596.581627	6793.000000	596.581627	6104.000000	596.581627	5878.000000	596.581627	5437.000000	596.581627	6398.000000	596.581627	4928.000000	596.581627	4452.000000	596.581627	4181.000000	596.581627	4122.000000	596.581627	5734.000000	596.581627	4449.000000	596.581627	4014.000000	596.581627	3807.000000	596.581627	40317.000000	596.581627	4181.000000	596.581627	3524.000000	596.581627	3273.000000
